country_id,mine_id,y_id,capfright
country_46,Mine_103,Y_12,9.229389638
country_46,Mine_103,Y_13,16.25132762
country_46,Mine_103,Y_14,19.19360335
country_46,Mine_103,Y_15,15.99757197
country_46,Mine_103,Y_16,18.7658837
country_46,Mine_103,Y_17,18.13876343
country_46,Mine_103,Y_18,17.91370837
country_46,Mine_103,Y_19,18.44719535
country_46,Mine_103,Y_20,18.44719535
country_46,Mine_103,Y_21,18.44719535
country_46,Mine_103,Y_22,18.44719535
country_46,Mine_103,Y_23,18.44719535
country_46,Mine_103,Y_24,18.44719535
country_46,Mine_103,Y_25,18.44719535
country_46,Mine_103,Y_26,18.44719535
country_46,Mine_104,Y_10,21.48873197
country_46,Mine_104,Y_11,10.77072632
country_46,Mine_104,Y_12,9.306078884
country_46,Mine_104,Y_13,16.38357155
country_46,Mine_104,Y_14,19.353274
country_46,Mine_104,Y_15,16.13721531
country_46,Mine_104,Y_16,18.93155513
country_46,Mine_104,Y_17,18.29826438
country_46,Mine_104,Y_18,18.07098149
country_46,Mine_104,Y_19,18.60888992
country_46,Mine_104,Y_20,18.60888992
country_46,Mine_104,Y_21,18.60888992
country_46,Mine_104,Y_22,18.60888992
country_46,Mine_104,Y_23,18.60888992
country_46,Mine_104,Y_24,18.60888992
country_46,Mine_104,Y_25,18.60888992
country_46,Mine_104,Y_26,18.60888992
country_46,Mine_105,Y_10,10.77072632
country_46,Mine_105,Y_11,10.77072632
country_46,Mine_105,Y_12,9.306078884
country_46,Mine_105,Y_13,16.38357155
country_46,Mine_105,Y_14,19.353274
country_46,Mine_105,Y_15,16.13721531
country_46,Mine_105,Y_16,18.93155513
country_46,Mine_105,Y_17,18.29826438
country_46,Mine_105,Y_18,18.07098149
country_46,Mine_105,Y_19,18.60888992
country_46,Mine_105,Y_20,18.60888992
country_46,Mine_105,Y_21,18.60888992
country_46,Mine_105,Y_22,18.60888992
country_46,Mine_105,Y_23,18.60888992
country_46,Mine_105,Y_24,18.60888992
country_46,Mine_105,Y_25,18.60888992
country_46,Mine_105,Y_26,18.60888992
country_46,Mine_106,Y_10,10.77072632
country_46,Mine_106,Y_11,10.77072632
country_46,Mine_106,Y_12,9.306078884
country_46,Mine_106,Y_13,16.38357155
country_46,Mine_106,Y_14,19.353274
country_46,Mine_106,Y_15,16.13721531
country_46,Mine_106,Y_16,18.93155513
country_46,Mine_106,Y_17,18.29826438
country_46,Mine_106,Y_18,18.07098149
country_46,Mine_106,Y_19,18.60888992
country_46,Mine_106,Y_20,18.60888992
country_46,Mine_106,Y_21,18.60888992
country_46,Mine_106,Y_22,18.60888992
country_46,Mine_106,Y_23,18.60888992
country_46,Mine_106,Y_24,18.60888992
country_46,Mine_106,Y_25,18.60888992
country_46,Mine_106,Y_26,18.60888992
country_46,Mine_107,Y_10,10.77072632
country_46,Mine_107,Y_11,10.77072632
country_46,Mine_107,Y_12,9.306078884
country_46,Mine_107,Y_13,16.38357155
country_46,Mine_107,Y_14,19.353274
country_46,Mine_107,Y_15,16.13721531
country_46,Mine_107,Y_16,18.93155513
country_46,Mine_107,Y_17,18.29826438
country_46,Mine_107,Y_18,18.07098149
country_46,Mine_107,Y_19,18.60888992
country_46,Mine_107,Y_20,18.60888992
country_46,Mine_107,Y_21,18.60888992
country_46,Mine_107,Y_22,18.60888992
country_46,Mine_107,Y_23,18.60888992
country_46,Mine_107,Y_24,18.60888992
country_46,Mine_107,Y_25,18.60888992
country_46,Mine_107,Y_26,18.60888992
country_46,Mine_108,Y_10,10.77072632
country_46,Mine_108,Y_11,10.77072632
country_46,Mine_108,Y_12,9.306078884
country_46,Mine_108,Y_13,16.38357155
country_46,Mine_108,Y_14,19.353274
country_46,Mine_108,Y_15,16.13721531
country_46,Mine_108,Y_16,18.93155513
country_46,Mine_108,Y_17,18.29826438
country_46,Mine_108,Y_18,18.07098149
country_46,Mine_108,Y_19,18.60888992
country_46,Mine_108,Y_20,18.60888992
country_46,Mine_108,Y_21,18.60888992
country_46,Mine_108,Y_22,18.60888992
country_46,Mine_108,Y_23,18.60888992
country_46,Mine_108,Y_24,18.60888992
country_46,Mine_108,Y_25,18.60888992
country_46,Mine_108,Y_26,18.60888992
country_46,Mine_109,Y_10,10.77072632
country_46,Mine_109,Y_11,10.77072632
country_46,Mine_109,Y_12,9.306078884
country_46,Mine_109,Y_13,16.38357155
country_46,Mine_109,Y_14,19.353274
country_46,Mine_109,Y_15,16.13721531
country_46,Mine_109,Y_16,18.93155513
country_46,Mine_109,Y_17,18.29826438
country_46,Mine_109,Y_18,18.07098149
country_46,Mine_109,Y_19,18.60888992
country_46,Mine_109,Y_20,18.60888992
country_46,Mine_109,Y_21,18.60888992
country_46,Mine_109,Y_22,18.60888992
country_46,Mine_109,Y_23,18.60888992
country_46,Mine_109,Y_24,18.60888992
country_46,Mine_109,Y_25,18.60888992
country_46,Mine_109,Y_26,18.60888992
country_46,Mine_110,Y_10,10.77072632
country_46,Mine_110,Y_11,10.77072632
country_46,Mine_110,Y_12,9.306078884
country_46,Mine_110,Y_13,16.38357155
country_46,Mine_110,Y_14,19.353274
country_46,Mine_110,Y_15,16.13721531
country_46,Mine_110,Y_16,18.93155513
country_46,Mine_110,Y_17,18.29826438
country_46,Mine_110,Y_18,18.07098149
country_46,Mine_110,Y_19,18.60888992
country_46,Mine_110,Y_20,18.60888992
country_46,Mine_110,Y_21,18.60888992
country_46,Mine_110,Y_22,18.60888992
country_46,Mine_110,Y_23,18.60888992
country_46,Mine_110,Y_24,18.60888992
country_46,Mine_110,Y_25,18.60888992
country_46,Mine_110,Y_26,18.60888992
country_46,Mine_111,Y_10,10.77072632
country_46,Mine_111,Y_11,10.77072632
country_46,Mine_111,Y_12,9.306078884
country_46,Mine_111,Y_13,16.38357155
country_46,Mine_111,Y_14,19.353274
country_46,Mine_111,Y_15,16.13721531
country_46,Mine_111,Y_16,18.93155513
country_46,Mine_111,Y_17,18.29826438
country_46,Mine_111,Y_18,18.07098149
country_46,Mine_111,Y_19,18.60888992
country_46,Mine_111,Y_20,18.60888992
country_46,Mine_111,Y_21,18.60888992
country_46,Mine_111,Y_22,18.60888992
country_46,Mine_111,Y_23,18.60888992
country_46,Mine_111,Y_24,18.60888992
country_46,Mine_111,Y_25,18.60888992
country_46,Mine_111,Y_26,18.60888992
country_47,Mine_112,Y_10,10.77072632
country_47,Mine_112,Y_11,14.15871079
country_47,Mine_112,Y_12,12.38397166
country_47,Mine_112,Y_13,20.2332547
country_47,Mine_112,Y_14,23.61166001
country_47,Mine_112,Y_15,20.10424074
country_47,Mine_112,Y_16,23.27181173
country_47,Mine_112,Y_17,22.54675604
country_47,Mine_112,Y_18,22.28226656
country_47,Mine_112,Y_19,22.87271693
country_47,Mine_112,Y_20,22.87271693
country_47,Mine_112,Y_21,22.87271693
country_47,Mine_112,Y_22,22.87271693
country_47,Mine_112,Y_23,22.87271693
country_47,Mine_112,Y_24,22.87271693
country_47,Mine_112,Y_25,22.87271693
country_47,Mine_112,Y_26,22.87271693
country_47,Mine_113,Y_10,24.95186243
country_47,Mine_113,Y_11,14.15871079
country_47,Mine_113,Y_12,12.38397166
country_47,Mine_113,Y_13,20.2332547
country_47,Mine_113,Y_14,23.61166001
country_47,Mine_113,Y_15,20.10424074
country_47,Mine_113,Y_16,23.27181173
country_47,Mine_113,Y_17,22.54675604
country_47,Mine_113,Y_18,22.28226656
country_47,Mine_113,Y_19,22.87271693
country_47,Mine_113,Y_20,22.87271693
country_47,Mine_113,Y_21,22.87271693
country_47,Mine_113,Y_22,22.87271693
country_47,Mine_113,Y_23,22.87271693
country_47,Mine_113,Y_24,22.87271693
country_47,Mine_113,Y_25,22.87271693
country_47,Mine_113,Y_26,22.87271693
country_47,Mine_114,Y_10,24.95186243
country_47,Mine_114,Y_11,14.16099238
country_47,Mine_114,Y_12,12.38550466
country_47,Mine_114,Y_13,20.23612748
country_47,Mine_114,Y_14,23.61475252
country_47,Mine_114,Y_15,20.10675178
country_47,Mine_114,Y_16,23.27466307
country_47,Mine_114,Y_17,22.54959744
country_47,Mine_114,Y_18,22.28510497
country_47,Mine_114,Y_19,22.87573843
country_47,Mine_114,Y_20,22.87573843
country_47,Mine_114,Y_21,22.87573843
country_47,Mine_114,Y_22,22.87573843
country_47,Mine_114,Y_23,22.87573843
country_47,Mine_114,Y_24,22.87573843
country_47,Mine_114,Y_25,22.87573843
country_47,Mine_114,Y_26,22.87573843
country_48,Mine_115,Y_10,24.95186243
country_48,Mine_115,Y_11,17.46911624
country_48,Mine_115,Y_12,15.50495913
country_48,Mine_115,Y_13,24.24621715
country_48,Mine_115,Y_14,28.04637237
country_48,Mine_115,Y_15,24.14101028
country_48,Mine_115,Y_16,27.69217311
country_48,Mine_115,Y_17,26.87209699
country_48,Mine_115,Y_18,26.57326617
country_48,Mine_115,Y_19,27.22178633
country_48,Mine_115,Y_20,27.22178633
country_48,Mine_115,Y_21,27.22178633
country_48,Mine_115,Y_22,27.22178633
country_48,Mine_115,Y_23,27.22178633
country_48,Mine_115,Y_24,27.22178633
country_48,Mine_115,Y_25,27.22178633
country_48,Mine_115,Y_26,27.22178633
country_24,Mine_116,Y_10,27.91072462
country_24,Mine_116,Y_11,9.487233657
country_24,Mine_116,Y_12,8.716432916
country_24,Mine_116,Y_13,12.13456808
country_24,Mine_116,Y_14,13.34790338
country_24,Mine_116,Y_15,11.77144173
country_24,Mine_116,Y_16,12.98080905
country_24,Mine_116,Y_17,12.75934555
country_24,Mine_116,Y_18,12.6885887
country_24,Mine_116,Y_19,12.99865275
country_24,Mine_116,Y_20,12.99865275
country_24,Mine_116,Y_21,12.99865275
country_24,Mine_116,Y_22,12.99865275
country_24,Mine_116,Y_23,12.99865275
country_24,Mine_116,Y_24,12.99865275
country_24,Mine_116,Y_25,12.99865275
country_24,Mine_116,Y_26,12.99865275
country_24,Mine_117,Y_10,36.13863391
country_24,Mine_117,Y_11,9.964914786
country_24,Mine_117,Y_12,9.127963501
country_24,Mine_117,Y_13,12.88956074
country_24,Mine_117,Y_14,14.25947763
country_24,Mine_117,Y_15,12.52449144
country_24,Mine_117,Y_16,13.87580839
country_24,Mine_117,Y_17,13.62092994
country_24,Mine_117,Y_18,13.53946868
country_24,Mine_117,Y_19,13.8714831
country_24,Mine_117,Y_20,13.8714831
country_24,Mine_117,Y_21,13.8714831
country_24,Mine_117,Y_22,13.8714831
country_24,Mine_117,Y_23,13.8714831
country_24,Mine_117,Y_24,13.8714831
country_24,Mine_117,Y_25,13.8714831
country_24,Mine_117,Y_26,13.8714831
country_24,Mine_118,Y_10,9.964914786
country_24,Mine_118,Y_11,10.33306394
country_24,Mine_118,Y_12,9.445130385
country_24,Mine_118,Y_13,13.47143406
country_24,Mine_118,Y_14,14.96202849
country_24,Mine_118,Y_15,13.10486734
country_24,Mine_118,Y_16,14.56558495
country_24,Mine_118,Y_17,14.28495358
country_24,Mine_118,Y_18,14.19524242
country_24,Mine_118,Y_19,14.54417401
country_24,Mine_118,Y_20,14.54417401
country_24,Mine_118,Y_21,14.54417401
country_24,Mine_118,Y_22,14.54417401
country_24,Mine_118,Y_23,14.54417401
country_24,Mine_118,Y_24,14.54417401
country_24,Mine_118,Y_25,14.54417401
country_24,Mine_118,Y_26,14.54417401
country_24,Mine_119,Y_10,10.33306394
country_24,Mine_119,Y_11,9.495600683
country_24,Mine_119,Y_12,8.723641254
country_24,Mine_119,Y_13,12.14779248
country_24,Mine_119,Y_14,13.36387044
country_24,Mine_119,Y_15,11.78463209
country_24,Mine_119,Y_16,12.99648579
country_24,Mine_119,Y_17,12.77443699
country_24,Mine_119,Y_18,12.70349265
country_24,Mine_119,Y_19,13.01394118
country_24,Mine_119,Y_20,13.01394118
country_24,Mine_119,Y_21,13.01394118
country_24,Mine_119,Y_22,13.01394118
country_24,Mine_119,Y_23,13.01394118
country_24,Mine_119,Y_24,13.01394118
country_24,Mine_119,Y_25,13.01394118
country_24,Mine_119,Y_26,13.01394118
country_24,Mine_120,Y_10,36.13863391
country_24,Mine_120,Y_11,9.837888117
country_24,Mine_120,Y_12,9.01852782
country_24,Mine_120,Y_13,12.6887904
country_24,Mine_120,Y_14,14.01706855
country_24,Mine_120,Y_15,12.32423778
country_24,Mine_120,Y_16,13.63780697
country_24,Mine_120,Y_17,13.39181435
country_24,Mine_120,Y_18,13.31319964
country_24,Mine_120,Y_19,13.63937694
country_24,Mine_120,Y_20,13.63937694
country_24,Mine_120,Y_21,13.63937694
country_24,Mine_120,Y_22,13.63937694
country_24,Mine_120,Y_23,13.63937694
country_24,Mine_120,Y_24,13.63937694
country_24,Mine_120,Y_25,13.63937694
country_24,Mine_120,Y_26,13.63937694
country_24,Mine_121,Y_10,9.94597866
country_24,Mine_121,Y_11,10.12921275
country_24,Mine_121,Y_12,9.269509053
country_24,Mine_121,Y_13,13.14923974
country_24,Mine_121,Y_14,14.57301272
country_24,Mine_121,Y_15,12.78350217
country_24,Mine_121,Y_16,14.18364256
country_24,Mine_121,Y_17,13.91727107
country_24,Mine_121,Y_18,13.83212803
country_24,Mine_121,Y_19,14.17169227
country_24,Mine_121,Y_20,14.17169227
country_24,Mine_121,Y_21,14.17169227
country_24,Mine_121,Y_22,14.17169227
country_24,Mine_121,Y_23,14.17169227
country_24,Mine_121,Y_24,14.17169227
country_24,Mine_121,Y_25,14.17169227
country_24,Mine_121,Y_26,14.17169227
country_24,Mine_122,Y_10,25.61672278
country_24,Mine_122,Y_11,9.486576157
country_24,Mine_122,Y_12,8.716051809
country_24,Mine_122,Y_13,12.1337843
country_24,Mine_122,Y_14,13.34721436
country_24,Mine_122,Y_15,11.77091002
country_24,Mine_122,Y_16,12.98026172
country_24,Mine_122,Y_17,12.75875205
country_24,Mine_122,Y_18,12.68798027
country_24,Mine_122,Y_19,12.99794961
country_24,Mine_122,Y_20,12.99794961
country_24,Mine_122,Y_21,12.99794961
country_24,Mine_122,Y_22,12.99794961
country_24,Mine_122,Y_23,12.99794961
country_24,Mine_122,Y_24,12.99794961
country_24,Mine_122,Y_25,12.99794961
country_24,Mine_122,Y_26,12.99794961
country_24,Mine_123,Y_10,9.140385196
country_24,Mine_123,Y_11,9.486576157
country_24,Mine_123,Y_12,8.716051809
country_24,Mine_123,Y_13,12.1337843
country_24,Mine_123,Y_14,13.34721436
country_24,Mine_123,Y_15,11.77091002
country_24,Mine_123,Y_16,12.98026172
country_24,Mine_123,Y_17,12.75875205
country_24,Mine_123,Y_18,12.68798027
country_24,Mine_123,Y_19,12.99794961
country_24,Mine_123,Y_20,12.99794961
country_24,Mine_123,Y_21,12.99794961
country_24,Mine_123,Y_22,12.99794961
country_24,Mine_123,Y_23,12.99794961
country_24,Mine_123,Y_24,12.99794961
country_24,Mine_123,Y_25,12.99794961
country_24,Mine_123,Y_26,12.99794961
country_24,Mine_124,Y_10,9.140385196
country_24,Mine_124,Y_11,9.578613444
country_24,Mine_124,Y_12,8.79534353
country_24,Mine_124,Y_13,12.27925263
country_24,Mine_124,Y_14,13.52285207
country_24,Mine_124,Y_15,11.91600399
country_24,Mine_124,Y_16,13.15270586
country_24,Mine_124,Y_17,12.92475796
country_24,Mine_124,Y_18,12.85192371
country_24,Mine_124,Y_19,13.16612234
country_24,Mine_124,Y_20,13.16612234
country_24,Mine_124,Y_21,13.16612234
country_24,Mine_124,Y_22,13.16612234
country_24,Mine_124,Y_23,13.16612234
country_24,Mine_124,Y_24,13.16612234
country_24,Mine_124,Y_25,13.16612234
country_24,Mine_124,Y_26,13.16612234
country_26,Mine_125,Y_10,9.352291303
country_26,Mine_125,Y_11,5.91121643
country_26,Mine_125,Y_12,5.347913967
country_26,Mine_125,Y_13,7.568278078
country_26,Mine_125,Y_14,8.321051528
country_26,Mine_125,Y_15,7.287025454
country_26,Mine_125,Y_16,8.046903079
country_26,Mine_125,Y_17,7.916008851
country_26,Mine_125,Y_18,7.87422223
country_26,Mine_125,Y_19,8.086846259
country_26,Mine_125,Y_20,8.086846259
country_26,Mine_125,Y_21,8.086846259
country_26,Mine_125,Y_22,8.086846259
country_26,Mine_125,Y_23,8.086846259
country_26,Mine_125,Y_24,8.086846259
country_26,Mine_125,Y_25,8.086846259
country_26,Mine_125,Y_26,8.086846259
country_26,Mine_126,Y_10,8.326925609
country_26,Mine_126,Y_11,5.910175118
country_26,Mine_126,Y_12,5.347216939
country_26,Mine_126,Y_13,7.566983157
country_26,Mine_126,Y_14,8.319658246
country_26,Mine_126,Y_15,7.285892282
country_26,Mine_126,Y_16,8.04561816
country_26,Mine_126,Y_17,7.914728371
country_26,Mine_126,Y_18,7.872943081
country_26,Mine_126,Y_19,8.08548537
country_26,Mine_126,Y_20,8.08548537
country_26,Mine_126,Y_21,8.08548537
country_26,Mine_126,Y_22,8.08548537
country_26,Mine_126,Y_23,8.08548537
country_26,Mine_126,Y_24,8.08548537
country_26,Mine_126,Y_25,8.08548537
country_26,Mine_126,Y_26,8.08548537
country_26,Mine_127,Y_10,8.326925609
country_26,Mine_127,Y_11,5.925668566
country_26,Mine_127,Y_12,5.360364733
country_26,Mine_127,Y_13,7.591120212
country_26,Mine_127,Y_14,8.348631004
country_26,Mine_127,Y_15,7.309808805
country_26,Mine_127,Y_16,8.073981085
country_26,Mine_127,Y_17,7.942075895
country_26,Mine_127,Y_18,7.899965414
country_26,Mine_127,Y_19,8.113253547
country_26,Mine_127,Y_20,8.113253547
country_26,Mine_127,Y_21,8.113253547
country_26,Mine_127,Y_22,8.113253547
country_26,Mine_127,Y_23,8.113253547
country_26,Mine_127,Y_24,8.113253547
country_26,Mine_127,Y_25,8.113253547
country_26,Mine_127,Y_26,8.113253547
country_8,Mine_128,Y_10,6.261264207
country_8,Mine_128,Y_11,11.19846455
country_8,Mine_128,Y_12,10.19031735
country_8,Mine_128,Y_13,14.83872084
country_8,Mine_128,Y_14,16.61236887
country_8,Mine_128,Y_15,14.46813534
country_8,Mine_128,Y_16,16.18565931
country_8,Mine_128,Y_17,15.8446754
country_8,Mine_128,Y_18,15.7356307
country_8,Mine_128,Y_19,16.12445813
country_8,Mine_128,Y_20,16.12445813
country_8,Mine_128,Y_21,16.12445813
country_8,Mine_128,Y_22,16.12445813
country_8,Mine_128,Y_23,16.12445813
country_8,Mine_128,Y_24,16.12445813
country_8,Mine_128,Y_25,16.12445813
country_8,Mine_128,Y_26,16.12445813
country_51,Mine_129,Y_10,13.07203156
country_51,Mine_129,Y_11,17.18106664
country_51,Mine_129,Y_12,15.26620506
country_51,Mine_129,Y_13,23.82858635
country_51,Mine_129,Y_14,27.52785658
country_51,Mine_129,Y_15,23.70305135
country_51,Mine_129,Y_16,27.16834187
country_51,Mine_129,Y_17,26.37251877
country_51,Mine_129,Y_18,26.08247744
country_51,Mine_129,Y_19,26.72319616
country_51,Mine_129,Y_20,26.72319616
country_51,Mine_129,Y_21,26.72319616
country_51,Mine_129,Y_22,26.72319616
country_51,Mine_129,Y_23,26.72319616
country_51,Mine_129,Y_24,26.72319616
country_51,Mine_129,Y_25,26.72319616
country_51,Mine_129,Y_26,26.72319616
country_51,Mine_130,Y_10,17.18106664
country_51,Mine_130,Y_11,17.18073786
country_51,Mine_130,Y_12,15.26613573
country_51,Mine_130,Y_13,23.82841736
country_51,Mine_130,Y_14,27.52783235
country_51,Mine_130,Y_15,23.70306532
country_51,Mine_130,Y_16,27.16842231
country_51,Mine_130,Y_17,26.37254808
country_51,Mine_130,Y_18,26.08248799
country_51,Mine_130,Y_19,26.72315535
country_51,Mine_130,Y_20,26.72315535
country_51,Mine_130,Y_21,26.72315535
country_51,Mine_130,Y_22,26.72315535
country_51,Mine_130,Y_23,26.72315535
country_51,Mine_130,Y_24,26.72315535
country_51,Mine_130,Y_25,26.72315535
country_51,Mine_130,Y_26,26.72315535
country_51,Mine_131,Y_10,27.14496275
country_51,Mine_131,Y_11,17.18073786
country_51,Mine_131,Y_12,15.26613573
country_51,Mine_131,Y_13,23.82841736
country_51,Mine_131,Y_14,27.52783235
country_51,Mine_131,Y_15,23.70306532
country_51,Mine_131,Y_16,27.16842231
country_51,Mine_131,Y_17,26.37254808
country_51,Mine_131,Y_18,26.08248799
country_51,Mine_131,Y_19,26.72315535
country_51,Mine_131,Y_20,26.72315535
country_51,Mine_131,Y_21,26.72315535
country_51,Mine_131,Y_22,26.72315535
country_51,Mine_131,Y_23,26.72315535
country_51,Mine_131,Y_24,26.72315535
country_51,Mine_131,Y_25,26.72315535
country_51,Mine_131,Y_26,26.72315535
country_36,Mine_132,Y_10,27.14496275
country_36,Mine_132,Y_11,18.50152059
country_36,Mine_132,Y_12,16.39294392
country_36,Mine_132,Y_13,25.85774957
country_36,Mine_132,Y_14,29.98206451
country_36,Mine_132,Y_15,25.75607275
country_36,Mine_132,Y_16,29.60801205
country_36,Mine_132,Y_17,28.71643988
country_36,Mine_132,Y_18,28.3917941
country_36,Mine_132,Y_19,29.0910941
country_36,Mine_132,Y_20,29.0910941
country_36,Mine_132,Y_21,29.0910941
country_36,Mine_132,Y_22,29.0910941
country_36,Mine_132,Y_23,29.0910941
country_36,Mine_132,Y_24,29.0910941
country_36,Mine_132,Y_25,29.0910941
country_36,Mine_132,Y_26,29.0910941
country_36,Mine_133,Y_10,78
country_36,Mine_133,Y_11,18.50152059
country_36,Mine_133,Y_12,16.39294392
country_36,Mine_133,Y_13,25.85774957
country_36,Mine_133,Y_14,29.98206451
country_36,Mine_133,Y_15,25.75607275
country_36,Mine_133,Y_16,29.60801205
country_36,Mine_133,Y_17,28.71643988
country_36,Mine_133,Y_18,28.3917941
country_36,Mine_133,Y_19,29.0910941
country_36,Mine_133,Y_20,29.0910941
country_36,Mine_133,Y_21,29.0910941
country_36,Mine_133,Y_22,29.0910941
country_36,Mine_133,Y_23,29.0910941
country_36,Mine_133,Y_24,29.0910941
country_36,Mine_133,Y_25,29.0910941
country_36,Mine_133,Y_26,29.0910941
country_37,Mine_134,Y_10,40.124662
country_37,Mine_134,Y_11,8.948512361
country_37,Mine_134,Y_12,8.274828791
country_37,Mine_134,Y_13,11.4195058
country_37,Mine_134,Y_14,12.36499716
country_37,Mine_134,Y_15,10.9322658
country_37,Mine_134,Y_16,11.95240398
country_37,Mine_134,Y_17,11.80100435
country_37,Mine_134,Y_18,11.75276512
country_37,Mine_134,Y_19,12.08032076
country_37,Mine_134,Y_20,12.08032076
country_37,Mine_134,Y_21,12.08032076
country_37,Mine_134,Y_22,12.08032076
country_37,Mine_134,Y_23,12.08032076
country_37,Mine_134,Y_24,12.08032076
country_37,Mine_134,Y_25,12.08032076
country_37,Mine_134,Y_26,12.08032076
country_37,Mine_135,Y_10,8.246272323
country_37,Mine_135,Y_11,8.948512361
country_37,Mine_135,Y_12,8.274828791
country_37,Mine_135,Y_13,11.4195058
country_37,Mine_135,Y_14,12.36499716
country_37,Mine_135,Y_15,10.9322658
country_37,Mine_135,Y_16,11.95240398
country_37,Mine_135,Y_17,11.80100435
country_37,Mine_135,Y_18,11.75276512
country_37,Mine_135,Y_19,12.08032076
country_37,Mine_135,Y_20,12.08032076
country_37,Mine_135,Y_21,12.08032076
country_37,Mine_135,Y_22,12.08032076
country_37,Mine_135,Y_23,12.08032076
country_37,Mine_135,Y_24,12.08032076
country_37,Mine_135,Y_25,12.08032076
country_37,Mine_135,Y_26,12.08032076
country_29,Mine_136,Y_10,8.246272323
country_29,Mine_136,Y_11,17.37094391
country_29,Mine_136,Y_12,15.42773776
country_29,Mine_136,Y_13,24.12253759
country_29,Mine_136,Y_14,27.87961501
country_29,Mine_136,Y_15,23.99620461
country_29,Mine_136,Y_16,27.51568884
country_29,Mine_136,Y_17,26.70726558
country_29,Mine_136,Y_18,26.41267715
country_29,Mine_136,Y_19,27.06304038
country_29,Mine_136,Y_20,27.06304038
country_29,Mine_136,Y_21,27.06304038
country_29,Mine_136,Y_22,27.06304038
country_29,Mine_136,Y_23,27.06304038
country_29,Mine_136,Y_24,27.06304038
country_29,Mine_136,Y_25,27.06304038
country_29,Mine_136,Y_26,27.06304038
country_18,Mine_137,Y_10,27.53218474
country_18,Mine_137,Y_11,18.50462643
country_18,Mine_137,Y_12,16.39495834
country_18,Mine_137,Y_13,25.86147823
country_18,Mine_137,Y_14,29.98607556
country_18,Mine_137,Y_15,25.75933726
country_18,Mine_137,Y_16,29.6117115
country_18,Mine_137,Y_17,28.72012659
country_18,Mine_137,Y_18,28.395477
country_18,Mine_137,Y_19,29.0950114
country_18,Mine_137,Y_20,29.0950114
country_18,Mine_137,Y_21,29.0950114
country_18,Mine_137,Y_22,29.0950114
country_18,Mine_137,Y_23,29.0950114
country_18,Mine_137,Y_24,29.0950114
country_18,Mine_137,Y_25,29.0950114
country_18,Mine_137,Y_26,29.0950114
country_18,Mine_138,Y_10,45.124662
country_18,Mine_138,Y_11,18.50462643
country_18,Mine_138,Y_12,16.39495834
country_18,Mine_138,Y_13,25.86147823
country_18,Mine_138,Y_14,29.98607556
country_18,Mine_138,Y_15,25.75933726
country_18,Mine_138,Y_16,29.6117115
country_18,Mine_138,Y_17,28.72012659
country_18,Mine_138,Y_18,28.395477
country_18,Mine_138,Y_19,29.0950114
country_18,Mine_138,Y_20,29.0950114
country_18,Mine_138,Y_21,29.0950114
country_18,Mine_138,Y_22,29.0950114
country_18,Mine_138,Y_23,29.0950114
country_18,Mine_138,Y_24,29.0950114
country_18,Mine_138,Y_25,29.0950114
country_18,Mine_138,Y_26,29.0950114
country_18,Mine_139,Y_10,45.124662
country_18,Mine_139,Y_11,18.50462643
country_18,Mine_139,Y_12,16.39495834
country_18,Mine_139,Y_13,25.86147823
country_18,Mine_139,Y_14,29.98607556
country_18,Mine_139,Y_15,25.75933726
country_18,Mine_139,Y_16,29.6117115
country_18,Mine_139,Y_17,28.72012659
country_18,Mine_139,Y_18,28.395477
country_18,Mine_139,Y_19,29.0950114
country_18,Mine_139,Y_20,29.0950114
country_18,Mine_139,Y_21,29.0950114
country_18,Mine_139,Y_22,29.0950114
country_18,Mine_139,Y_23,29.0950114
country_18,Mine_139,Y_24,29.0950114
country_18,Mine_139,Y_25,29.0950114
country_18,Mine_139,Y_26,29.0950114
country_18,Mine_140,Y_10,45.124662
country_18,Mine_140,Y_11,18.50462643
country_18,Mine_140,Y_12,16.39495834
country_18,Mine_140,Y_13,25.86147823
country_18,Mine_140,Y_14,29.98607556
country_18,Mine_140,Y_15,25.75933726
country_18,Mine_140,Y_16,29.6117115
country_18,Mine_140,Y_17,28.72012659
country_18,Mine_140,Y_18,28.395477
country_18,Mine_140,Y_19,29.0950114
country_18,Mine_140,Y_20,29.0950114
country_18,Mine_140,Y_21,29.0950114
country_18,Mine_140,Y_22,29.0950114
country_18,Mine_140,Y_23,29.0950114
country_18,Mine_140,Y_24,29.0950114
country_18,Mine_140,Y_25,29.0950114
country_18,Mine_140,Y_26,29.0950114
country_18,Mine_141,Y_10,45.124662
country_18,Mine_141,Y_11,18.50462643
country_18,Mine_141,Y_12,16.39495834
country_18,Mine_141,Y_13,25.86147823
country_18,Mine_141,Y_14,29.98607556
country_18,Mine_141,Y_15,25.75933726
country_18,Mine_141,Y_16,29.6117115
country_18,Mine_141,Y_17,28.72012659
country_18,Mine_141,Y_18,28.395477
country_18,Mine_141,Y_19,29.0950114
country_18,Mine_141,Y_20,29.0950114
country_18,Mine_141,Y_21,29.0950114
country_18,Mine_141,Y_22,29.0950114
country_18,Mine_141,Y_23,29.0950114
country_18,Mine_141,Y_24,29.0950114
country_18,Mine_141,Y_25,29.0950114
country_18,Mine_141,Y_26,29.0950114
country_18,Mine_142,Y_10,45.124662
country_18,Mine_142,Y_11,18.50462643
country_18,Mine_142,Y_12,16.39495834
country_18,Mine_142,Y_13,25.86147823
country_18,Mine_142,Y_14,29.98607556
