Mine,Date,Total Alumina,LT Avail. Alumina,Total Silica,LT R.Silica,Quartz / HT Silica,Mono-hydrate / HT Alumina,Moisture,Processing,Processing Penalties to be applied,Tonnage typical vessel,Exporting Port,Specific Index,General Index
Juruti,2020-06-26,0.52,0.475,0.045,0.041,0.003999999999999997,0.004000000000000038,0.12,LT,,180000.0,Pt_Lisas,CBIX LT,CBIX LT
Juruti,2020-06-26,0.52,0.475,0.045,0.041,0.003999999999999997,0.004000000000000038,0.12,LT,,180000.0,Pt_Lisas,CBIX LT,CBIX LT
Juruti,2020-06-26,0.52,0.475,0.045,0.041,0.003999999999999997,0.004000000000000038,0.12,LT,,180000.0,Pt_Lisas,CBIX LT,CBIX LT
Juruti,2020-06-26,0.52,0.475,0.045,0.041,0.003999999999999997,0.004000000000000038,0.12,LT,,180000.0,Pt_Lisas,CBIX LT,CBIX LT
Juruti,2020-06-26,0.52,0.475,0.045,0.041,0.003999999999999997,0.004000000000000038,0.12,LT,,180000.0,Pt_Lisas,CBIX LT,CBIX LT
Juruti,2020-06-26,0.52,0.475,0.045,0.041,0.003999999999999997,0.004000000000000038,0.12,LT,,180000.0,Pt_Lisas,CBIX LT,CBIX LT
Juruti,2020-06-26,0.52,0.475,0.045,0.041,0.003999999999999997,0.004000000000000038,0.12,LT,,180000.0,Pt_Lisas,CBIX LT,CBIX LT
Juruti,2020-06-26,0.52,0.475,0.045,0.041,0.003999999999999997,0.004000000000000038,0.12,LT,,180000.0,Pt_Lisas,CBIX LT,CBIX LT
