Mine,Total Alumina,LT Avail. Alumina,Total Silica,LT R.Silica,Quartz / HT Silica,Mono-hydrate / HT Extble Alumina,Moisture,Processing,Cargo Tonnage,Double Leg Shipping? (South America special transload leg),Exporting Port,South America special transloading Port,South america special transloading cargo tonnage,Importing Port,Specific Index,General Index,Price Type,Price Basis,Price FOB,Freight (adjusted to Qingdao),Price CIF (Port adjustyed to Qingdao),"Processing Penalties to be applied (for organics, goehtite, impurities, crushing etc)",EXPLANITORY NOTES RECORD (on changes made to final spec etc),Old CBIX type Calc,INDEX VALUE  Guinea 45/3 LT,INDEX VALUE  Indonesian LT,INDEX VALUE  Australia HT,CBIX LT,CBIX HT,Old CBIX
Juruti,0.52,0.44000000000000006,0.045,0.09,0.003999999999999997,0.004000000000000038,0.15000000000000002,LT,50000.0,No,Pt_Lisas,0,0,Qingdao,CBIX LT,CBIX LT,CIF,dmt,32.79614971836539,3.3277329433749867,36.12388266174038,,,CBIX,0,0,0,,0,
Juruti,0.52,0.44000000000000006,0.045,0.09,0.003999999999999997,0.004000000000000038,0.05,LT,50000.0,No,Pt_Lisas,0,0,Qingdao,CBIX LT,CBIX LT,CIF,dmt,33.507087640864995,2.616795020875388,36.12388266174038,,,CBIX,0,0,0,,0,
Juruti,0.52,0.5,0.045,0.03,0.003999999999999997,0.004000000000000038,0.15000000000000002,LT,50000.0,No,Pt_Lisas,0,0,Qingdao,CBIX LT,CBIX LT,CIF,dmt,52.38948383072482,3.3277329433749867,55.71721677409981,,,CBIX,0,0,0,,0,
Juruti,0.52,0.5,0.045,0.03,0.003999999999999997,0.004000000000000038,0.05,LT,50000.0,No,Pt_Lisas,0,0,Qingdao,CBIX LT,CBIX LT,CIF,dmt,53.100421753224424,2.616795020875388,55.71721677409981,,,CBIX,0,0,0,,0,
Juruti,0.52,0.33999999999999997,0.045,0.09,0.003999999999999997,0.004000000000000038,0.15000000000000002,LT,50000.0,No,Pt_Lisas,0,0,Qingdao,CBIX LT,CBIX LT,CIF,dmt,19.633742657327172,3.3277329433749867,22.96147560070216,,,CBIX,0,0,0,,0,
Juruti,0.52,0.33999999999999997,0.045,0.09,0.003999999999999997,0.004000000000000038,0.05,LT,50000.0,No,Pt_Lisas,0,0,Qingdao,CBIX LT,CBIX LT,CIF,dmt,20.344680579826772,2.616795020875388,22.96147560070216,,,CBIX,0,0,0,,0,
Juruti,0.52,0.4,0.045,0.03,0.003999999999999997,0.004000000000000038,0.15000000000000002,LT,50000.0,No,Pt_Lisas,0,0,Qingdao,CBIX LT,CBIX LT,CIF,dmt,39.22707676968658,3.3277329433749867,42.55480971306157,,,CBIX,0,0,0,,0,
Juruti,0.52,0.4,0.045,0.03,0.003999999999999997,0.004000000000000038,0.05,LT,50000.0,No,Pt_Lisas,0,0,Qingdao,CBIX LT,CBIX LT,CIF,dmt,39.93801469218619,2.616795020875388,42.55480971306157,,,CBIX,0,0,0,,0,
