Reactive Alumina,Reactive Silica,Available Alumina,Tonnes per Tonne,Bauxite Cost Incl. Processing Penalties,Caustic Use t.NAOH / t.AA,Caustic cost,Thermal Energy Cost,Lime Cost,Mud make,Mud Disposal Cost,Total Cost
0.41500000000000004,0.0125,0.4025,2.760524499654934,0,0.06605590062111802,17.50263766099518,51.05236142938986,1.2374677742767115,1.8625804002760522,8.003066744239698,77.79553360890145
0.475,0.035,0.43999999999999995,2.5252525252525255,0,0.11454545454545458,27.519399763605538,50.374164429055966,1.2210288298473715,1.67579797979798,7.10485293865735,86.21944596116622
0.54,0.08999999999999998,0.42930000000000007,2.588192665061987,0,0.17476240391334727,41.9864452590009,55.971293810062186,7.461842849067271,1.9829550689753344,8.407101762190509,113.82668368032085
0.5,0.05,0.45,2.4691358024691357,0,0.14611111111111114,35.10300860498713,50.374164429055966,1.2210288298473715,1.6512469135802468,7.000764189854071,93.69896605374453
0.41500000000000004,0.0125,0.4025,2.760524499654934,0,0.06605590062111802,15.869846107391272,50.374164429055966,1.2210288298473715,1.8625804002760522,7.896751273075406,75.36179063937001
0.475,0.035,0.43999999999999995,2.5252525252525255,0,0.11454545454545458,27.519399763605538,50.374164429055966,1.2210288298473715,1.67579797979798,7.10485293865735,86.21944596116622
0.41500000000000004,0.0125,0.4025,2.760524499654934,0,0.06605590062111802,15.869846107391272,50.374164429055966,1.2210288298473715,1.8625804002760522,7.896751273075406,75.36179063937001
0.5,0.05,0.45,2.4691358024691357,0,0.14611111111111114,35.10300860498713,50.374164429055966,1.2210288298473715,1.6512469135802468,7.000764189854071,93.69896605374453
0.5,0.05,0.45,2.4691358024691357,0,0.14611111111111114,35.10300860498713,50.374164429055966,1.2210288298473715,1.6512469135802468,7.000764189854071,93.69896605374453
0.54,0.08999999999999998,0.42930000000000007,2.588192665061987,0,0.17476240391334727,41.9864452590009,55.971293810062186,7.461842849067271,1.9829550689753344,8.407101762190509,113.82668368032085
0.41500000000000004,0.0125,0.4025,2.760524499654934,0,0.06605590062111802,15.869846107391272,50.374164429055966,1.2210288298473715,1.8625804002760522,7.896751273075406,75.36179063937001
0.5,0.05,0.45,2.4691358024691357,0,0.14611111111111114,35.10300860498713,50.374164429055966,1.2210288298473715,1.6512469135802468,7.000764189854071,93.69896605374453
0.5,0.05,0.45,2.4691358024691357,0,0.14611111111111114,35.10300860498713,50.374164429055966,1.2210288298473715,1.6512469135802468,7.000764189854071,93.69896605374453
0.5,0.05,0.45,2.4691358024691357,0,0.14611111111111114,35.10300860498713,50.374164429055966,1.2210288298473715,1.6512469135802468,7.000764189854071,93.69896605374453
