CBIX Co-Efficients Determination,Date,CM Data Source,Mine,Price,Price Type,Price Basis,Total Alumina,LT Avail. Alumina,Total Silica,LT R.Silica,Quartz / HT Silica,Mono-hydrate / HT Extble Alumina,Moisture,Tonnage,Exporting Port,Importing Port,Final Specs Price Type,Final Specs Price Basis,Old CBIX type Calc
,2020-06-26 00:00:00.000,somebody,Juruti,36.12388266174038,CIF,dmt,,,,,,,,50000,,Qingdao,CIF,dmt,CBIX
,2020-06-26 00:00:00.000,somebody,Juruti,36.12388266174038,CIF,dmt,,,,,,,,50000,,Qingdao,CIF,dmt,CBIX
,2020-06-26 00:00:00.000,somebody,Juruti,55.71721677409981,CIF,dmt,,,,,,,,50000,,Qingdao,CIF,dmt,CBIX
,2020-06-26 00:00:00.000,somebody,Juruti,55.71721677409981,CIF,dmt,,,,,,,,50000,,Qingdao,CIF,dmt,CBIX
,2020-06-26 00:00:00.000,somebody,Juruti,22.96147560070216,CIF,dmt,,,,,,,,50000,,Qingdao,CIF,dmt,CBIX
,2020-06-26 00:00:00.000,somebody,Juruti,22.96147560070216,CIF,dmt,,,,,,,,50000,,Qingdao,CIF,dmt,CBIX
,2020-06-26 00:00:00.000,somebody,Juruti,42.55480971306157,CIF,dmt,,,,,,,,50000,,Qingdao,CIF,dmt,CBIX
,2020-06-26 00:00:00.000,somebody,Juruti,42.55480971306157,CIF,dmt,,,,,,,,50000,,Qingdao,CIF,dmt,CBIX
