Project,Country,2016,2017,2018,2019,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0
Chalco Boffa,Guinea,0,0,0,0,7.0,10.8,10.8,10.8,10.8,22.800000000000004,22.800000000000004,22.800000000000004,22.800000000000004,22.800000000000004,34.8,34.8
Alufer (Bel Air),Guinea,0,0,0.3279999999999981,3.3070000000000013,5.2649999999999935,5.2649999999999935,8.343000000000004,8.343000000000004,8.343000000000004,8.343000000000004,8.343000000000004,9.269999999999996,9.269999999999996,9.269999999999996,9.269999999999996,9.270000000000016
Weipa,Australia,12.172000000000002,13.780000000000003,18.442999999999998,17.2,17.2,17.2,17.2,17.199999999999996,17.199999999999996,17.200000000000006,17.200000000000006,17.200000000000006,17.200000000000006,17.200000000000006,17.200000000000006,17.200000000000006
Gove,Australia,9.091,11.2,8.281,7.563999999999997,7.600000000000005,7.6000000000000005,7.6000000000000005,7.599999999999999,7.599999999999999,7.599999999999999,7.599999999999999,7.599999999999999,7.599999999999999,7.599999999999999,7.599999999999999,7.599999999999999
AMR,Guinea,0,4.000000000000004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat & Maharashtra,India,4.541830489000003,2.1399999999999997,0.6529179999999963,0.32699999999999846,0.21961788879459104,0.0,1.9318608978952096,0.0,7.99999999999999,6.354838915873231,0.0,5.519762221820762,7.99999999999999,7.99999999999999,0.0,0.0
West Kalimantan,Indonesia,0,1.34,7.543823999999996,14.436000000000002,15.000000000000005,11.099999999999996,1.2000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henan-Chine,Guinea,0,1.9000000000000001,0,0,0.0,2.4999999999999925,6.59999999999999,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007,10.000000000000007
Kuantan & Johor,Malaysia,7.663715975999996,4.860000000000005,0.5547110000000017,0.7529999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurum Xinfa-Fiji,Fiji,0.058033590000002466,0.11999999999999934,0.05781600000000184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dom. Rep.,Dominican Republic,0.28436796000001036,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Discovery Bay,Jamaica,0,0.35000000000000336,0.9543554494751547,0.41100000000000125,0.0,0.0,0.0,2.4999999999999925,2.4999999999999925,2.500000000000013,2.314369286479735,2.500000000000013,2.500000000000013,2.500000000000013,0.0,0.0
Awaso,Ghana,1.0856739000000017,0.7900000000000014,0.5576719999999968,0.28199999999999664,0.29999999999999666,0.29999999999999666,0.29999999999999666,0.29999999999999666,0.29999999999999666,0.29999999999999666,0.29999999999999666,0.29999999999999666,0.29999999999999666,0.29999999999999666,0.3000000000000066,0.3000000000000066
CBG,Guinea,3.3779999999999983,2.6500000000000012,0.420000000000002,1.1140000000000074,3.6999999999999997,3.6999999999999997,3.6999999999999997,8.19999999999999,8.19999999999999,8.19999999999999,8.19999999999999,8.19999999999999,10.500000000000005,10.500000000000005,10.499999999999995,10.499999999999995
