Name for Lookup,Name in Price forecast model,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0
Chalco Boffa,Chalco Boffa,44.341889636189194,35.74397353899005,39.994049963085295,46.404918621452296,34.31772973332766,31.074158910516164,32.71114884522658,33.39242484627176,33.904888103936635,33.904888103936635,33.96862306839638,33.96862306839638,33.96862306839638,33.96862306839638,33.96862306839638,33.96862306839638
Alufer (Bel Air),Alufer (Bel Air),33.974480406580184,27.740319725955825,32.868157228362804,39.14270362929691,37.89254666082481,33.844071114844674,35.70933699009908,36.37446316120882,36.8997494456508,36.8997494456508,36.97011457219071,36.97011457219071,36.97011457219071,36.97011457219071,36.97011457219071,36.97011457219071
Weipa,Weipa,31.892606070985934,29.37679309728656,35.505706896054974,36.777796183281666,37.576148695340564,33.89281542776513,35.72779529857805,35.535366460957,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615
Gove,Gove,20.142169784926647,17.684001344810017,19.948004570492984,21.836043277178312,21.311105843389754,19.9121182623146,21.072627555072476,20.970852428173085,22.236105355877044,22.236105355877044,22.236105355877044,22.236105355877044,22.236105355877044,22.236105355877044,22.236105355877044,22.236105355877044
AMR,AMR,45.71312645473958,37.0401880440681,42.05010277821899,48.34394339213201,47.421181672958035,43.510007367678895,45.37101278019557,46.03882329907227,46.56647573794868,46.56647573794868,46.63711443129164,46.63711443129164,46.63711443129164,46.63711443129164,46.63711443129164,46.63711443129164
Gujarat & Maharashtra,Gujarat & Maharashtra,44.49053077728955,39.2566088804775,45.81952921195887,49.62562999211001,48.60216435223471,44.50441136734217,48.636696396460906,48.16931551577967,48.31194116998821,48.2058044370164,48.0996677040446,48.0996677040446,48.0996677040446,48.0996677040446,48.0996677040446,48.0996677040446
West Kalimantan,West Kalimantan,35.85498680352527,29.52626168931257,31.314125197551377,34.45736718827433,33.16004861348172,31.78611967982196,33.98706577628833,33.7263828471001,33.76474599267386,33.7033643574657,33.641982722257545,33.641982722257545,33.641982722257545,33.641982722257545,33.641982722257545,33.641982722257545
Henan-Chine,Henan-Chine,37.043586025654484,29.717316684617025,33.87609955977389,40.01797773973501,38.887070840764366,35.31032536331353,37.04624793589933,37.68263207741713,38.185453813287594,38.185453813287594,38.25276833282618,38.25276833282618,38.25276833282618,38.25276833282618,38.25276833282618,38.25276833282618
Kuantan & Johor,Kuantan & Johor,40.769233734514536,37.31830448421287,42.364464429339904,46.887257740532554,50.575136275437295,48.13146254813289,51.37640353196451,50.99746951680876,51.02975111247394,50.939672125103925,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905
Aurum Xinfa-Fiji,Aurum Xinfa-Fiji,43.11042918544727,37.64001983843442,43.41146223655994,47.655207656677405,42.974913634143,39.28230571625849,41.94103435601871,41.574906037435255,41.95350503040033,41.95350503040033,41.95350503040033,41.95350503040033,41.95350503040033,41.95350503040033,41.95350503040033,41.95350503040033
Dom. Rep.,Dom. Rep.,57.99991144248697,49.788824181497155,61.632813887358395,68.22538632537267,62.64588126667976,54.86078272720334,57.80657487156679,58.71720611868219,56.9854618551232,56.9854618551232,57.078513531539244,57.078513531539244,57.078513531539244,57.078513531539244,57.078513531539244,57.078513531539244
Discovery Bay,Discovery Bay,42.25971999157245,39.09116735490969,42.435570441121996,53.37337012427169,48.987397315155306,45.30168973132781,51.67837023794722,50.724974234066195,47.96427801849546,47.78445011076399,47.60462220303252,47.60462220303252,47.60462220303252,47.60462220303252,47.60462220303252,47.60462220303252
Awaso,Awaso,42.88194288863974,33.72552267157666,38.0520272746218,47.943851351146655,41.828230590164395,38.19140085937945,44.28399412047731,43.40839655887326,43.71308313094534,43.54041747491606,43.36775181888677,43.36775181888677,43.36775181888677,43.36775181888677,43.36775181888677,43.36775181888677
CBG,CBG,38.65453557870734,32.72584229640685,38.713432398431216,47.18024482493837,37.935166383972366,33.63829301860021,31.808206451701498,32.40245883348473,32.87173785449403,32.87173785449403,32.93460430891704,32.93460430891704,32.93460430891704,32.93460430891704,32.93460430891704,32.93460430891704
AMC,AMC,39.38547149695424,31.81898988073003,35.1704486062361,41.4487315195037,36.9835184705397,34.103495235977306,35.633907242420854,36.22443837810878,36.69103060025931,36.69103060025931,36.7534949469927,36.7534949469927,36.7534949469927,36.7534949469927,36.7534949469927,36.7534949469927
GAC,GAC,34.12367888258531,27.843499790740278,31.64071251093111,38.34436914081335,32.08514719699611,28.49304403398029,30.25066506432438,30.907500094057717,31.42640418017946,31.42640418017946,31.495884481440733,31.495884481440733,31.495884481440733,31.495884481440733,31.495884481440733,31.495884481440733
Solomon Islands,Solomon Islands,36.293635327194046,29.409526884992903,27.308721827284394,33.52302310630423,32.02026209371816,31.906691224673896,34.44837927957694,34.094287593292584,31.783374791843983,31.702196542597445,31.62101829335091,31.62101829335091,31.62101829335091,31.62101829335091,31.62101829335091,31.62101829335091
Metallica,Metallica,58.256833200323186,54.45739747267512,67.90336604233717,66.38141516238693,57.875449368150214,50.879254903524696,53.29791379674484,53.09596219869794,53.32773748816189,53.32773748816189,53.32773748816189,53.32773748816189,53.32773748816189,53.32773748816189,53.32773748816189,53.32773748816189
Aurukun,Aurukun,55.78106735861036,51.88280711441143,62.23549917859999,62.334869058848895,54.08215144332839,49.11698528499473,51.29410447602885,51.08833947548762,47.35885208026492,47.35885208026492,47.35885208026492,47.35885208026492,47.35885208026492,47.35885208026492,47.35885208026492,47.35885208026492
Metro LT,Metro LT,40.46895541949194,36.42122907946197,42.24123953417073,43.51629768676463,39.90021101473331,34.19579309242074,32.07149803045245,32.344091506366716,32.49844801667806,32.49844801667806,32.52578882808156,32.52578882808156,32.52578882808156,32.52578882808156,32.52578882808156,32.52578882808156
MRN,MRN,41.53037808997192,33.665602236965576,41.901416360906026,49.55107721020328,44.573963854721605,40.381365222477356,42.7261179218956,43.42245950862752,44.01314371584606,44.01314371584606,44.08567619046628,44.08567619046628,44.08567619046628,44.08567619046628,44.08567619046628,44.08567619046628
Juruti,Juruti,37.67446597982316,31.98971179466734,41.91305494739361,45.057163887699204,41.804676727831634,35.500554966664545,37.928127511191235,38.69573734840152,39.34709800957392,39.34709800957392,39.42704659896722,39.42704659896722,39.42704659896722,39.42704659896722,39.42704659896722,39.42704659896722
Mirai,Mirai,61.86864739069469,50.92676325578387,62.80719379563825,71.13240465667356,68.33399187502557,62.64292487605394,66.88708807187702,66.18591845550544,66.93468421715511,66.93468421715511,66.93468421715511,66.93468421715511,66.93468421715511,66.93468421715511,66.93468421715511,66.93468421715511
Metro BH1,Metro BH1,41.32802686202095,37.22160384446968,42.71419967102823,44.13998550668225,40.64138302690384,35.053245402759835,32.891020993575616,33.16488888683656,33.31996703809569,33.31996703809569,33.347435672089965,33.347435672089965,33.347435672089965,33.347435672089965,33.347435672089965,33.347435672089965
Amrun,Amrun,47.91875962584184,44.5599150347764,50.94814179623134,52.140502979755986,41.57250648402161,38.26764592560288,39.992159570698156,39.8086955053865,38.290991357783156,38.290991357783156,38.290991357783156,38.290991357783156,38.290991357783156,38.290991357783156,38.290991357783156,38.290991357783156
Rondon do Para,Rondon do Para,75.46156005060504,61.176320681736115,77.05889672877434,84.66918730106073,80.43320110291364,70.6318980749615,73.38697183827992,74.2388752791091,74.96176386335416,74.96176386335416,75.05049185391918,75.05049185391918,75.05049185391918,75.05049185391918,75.05049185391918,75.05049185391918
Huntly,Huntly,33.676324166453846,27.66248128719192,28.3440044307237,35.59258063480279,33.33119004680257,31.397571090229718,36.01435568116985,35.31222780318853,35.4395460686451,35.303971674387036,35.168397280128985,35.168397280128985,35.168397280128985,35.168397280128985,35.168397280128985,35.168397280128985
