lookup key,country,monthly average cif price by country
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Jamaica,Jamaica,66.5
12 2018Guinea,Guinea,59.92856195234301
12 2018Australia,Australia,44.56134646965882
12 2018Australia,Australia,44.56134646965882
12 2018Brazil,Brazil,65.22122529031257
12 2018Brazil,Brazil,65.22122529031257
12 2018Guinea,Guinea,59.92856195234301
12 2018Vietnam,Vietnam,49.5
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Australia,Australia,44.56134646965882
12 2018Australia,Australia,44.56134646965882
12 2018Guinea,Guinea,59.92856195234301
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Australia,Australia,44.56134646965882
12 2018Australia,Australia,44.56134646965882
12 2018Guinea,Guinea,59.92856195234301
12 2018Guinea,Guinea,59.92856195234301
12 2018Australia,Australia,44.56134646965882
12 2018Australia,Australia,44.56134646965882
12 2018Guinea,Guinea,59.92856195234301
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Australia,Australia,44.56134646965882
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Brazil,Brazil,65.22122529031257
12 2018Guinea,Guinea,59.92856195234301
12 2018Guinea,Guinea,59.92856195234301
12 2018India,India,45.0
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Australia,Australia,44.56134646965882
12 2018Guinea,Guinea,59.92856195234301
12 2018Australia,Australia,44.56134646965882
12 2018Australia,Australia,44.56134646965882
12 2018Australia,Australia,44.56134646965882
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Malaysia,Malaysia,45.84761526094698
12 2018Solomon Islands,Solomon Islands,48.48185846143767
12 2018Solomon Islands,Solomon Islands,48.48185846143767
12 2018Australia,Australia,44.56134646965882
12 2018Brazil,Brazil,65.22122529031257
12 2018Guinea,Guinea,59.92856195234301
12 2018Guinea,Guinea,59.92856195234301
12 2018Indonesia,Indonesia,49.96408354406455
12 2018Australia,Australia,44.56134646965882
12 2018Guinea,Guinea,59.92856195234301
12 2018Guinea,Guinea,59.92856195234301
12 2018Guinea,Guinea,59.92856195234301
12 2018Australia,Australia,44.56134646965882
12 2018Australia,Australia,44.56134646965882
12 2018Australia,Australia,44.56134646965882
12 2018Guinea,Guinea,59.92856195234301
12 2018Malaysia,Malaysia,45.84761526094698
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Ghana,Ghana,64.0
1 2019Guinea,Guinea,58.81082957992312
1 2019Guinea,Guinea,58.81082957992312
1 2019Guinea,Guinea,58.81082957992312
1 2019Australia,Australia,45.78306121334835
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Solomon Islands,Solomon Islands,48.10025647704731
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Guinea,Guinea,58.81082957992312
1 2019Solomon Islands,Solomon Islands,48.10025647704731
1 2019Australia,Australia,45.78306121334835
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Australia,Australia,45.78306121334835
1 2019Ghana,Ghana,64.0
1 2019Guinea,Guinea,58.81082957992312
1 2019Guinea,Guinea,58.81082957992312
1 2019Vietnam,Vietnam,49.5
1 2019Guinea,Guinea,58.81082957992312
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Guinea,Guinea,58.81082957992312
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Guinea,Guinea,58.81082957992312
1 2019Australia,Australia,45.78306121334835
1 2019Guinea,Guinea,58.81082957992312
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Guinea,Guinea,58.81082957992312
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Turkey,Turkey,74.2
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Brazil,Brazil,66.4479099545153
1 2019Guinea,Guinea,58.81082957992312
1 2019Guinea,Guinea,58.81082957992312
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Australia,Australia,45.78306121334835
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Australia,Australia,45.78306121334835
1 2019Guinea,Guinea,58.81082957992312
1 2019Guinea,Guinea,58.81082957992312
1 2019Solomon Islands,Solomon Islands,48.10025647704731
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Guinea,Guinea,58.81082957992312
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Brazil,Brazil,66.4479099545153
1 2019Ghana,Ghana,64.0
1 2019Guinea,Guinea,58.81082957992312
1 2019Guinea,Guinea,58.81082957992312
1 2019Guinea,Guinea,58.81082957992312
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Guinea,Guinea,58.81082957992312
1 2019Guinea,Guinea,58.81082957992312
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Australia,Australia,45.78306121334835
1 2019Guinea,Guinea,58.81082957992312
1 2019Australia,Australia,45.78306121334835
1 2019Brazil,Brazil,66.4479099545153
1 2019Ghana,Ghana,64.0
1 2019Guinea,Guinea,58.81082957992312
1 2019Guinea,Guinea,58.81082957992312
1 2019Guinea,Guinea,58.81082957992312
1 2019Indonesia,Indonesia,49.692928759049266
1 2019Australia,Australia,45.78306121334835
1 2019Australia,Australia,45.78306121334835
1 2019Guinea,Guinea,58.81082957992312
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Brazil,Brazil,65.20851161173435
2 2019Guinea,Guinea,57.57355623510215
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Guinea,Guinea,57.57355623510215
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Solomon Islands,Solomon Islands,48.0
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Montenegro,Montenegro,82.0
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Guinea,Guinea,57.57355623510215
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Australia,Australia,45.75890325928645
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Guinea,Guinea,57.57355623510215
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Australia,Australia,45.75890325928645
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Malaysia,Malaysia,45.6
2 2019Australia,Australia,45.75890325928645
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Ghana,Ghana,60.0
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Solomon Islands,Solomon Islands,48.0
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Brazil,Brazil,65.20851161173435
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Indonesia,Indonesia,49.47481603557604
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Australia,Australia,45.75890325928645
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
2 2019Guinea,Guinea,57.57355623510215
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Australia,Australia,44.58361513541884
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Australia,Australia,44.58361513541884
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Solomon Islands,Solomon Islands,44.0
3 2019Guinea,Guinea,59.469241099214166
3 2019Indonesia,Indonesia,50.057599232353475
3 2019India,India,40.0
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Malaysia,Malaysia,42.2
3 2019Australia,Australia,44.58361513541884
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Guinea,Guinea,59.469241099214166
3 2019Australia,Australia,44.58361513541884
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Australia,Australia,44.58361513541884
3 2019Ghana,Ghana,60.0
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Australia,Australia,44.58361513541884
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Guinea,Guinea,59.469241099214166
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Guinea,Guinea,59.469241099214166
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Brazil,Brazil,64.9
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Ghana,Ghana,60.0
3 2019Australia,Australia,44.58361513541884
3 2019Guinea,Guinea,59.469241099214166
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Australia,Australia,44.58361513541884
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Indonesia,Indonesia,50.057599232353475
3 2019Guinea,Guinea,59.469241099214166
3 2019Jamaica,Jamaica,55.0
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Australia,Australia,44.58361513541884
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Guinea,Guinea,59.469241099214166
3 2019Australia,Australia,44.58361513541884
3 2019Guinea,Guinea,59.469241099214166
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Jamaica,Jamaica,61.03775776655197
4 2019Jamaica,Jamaica,61.03775776655197
4 2019Jamaica,Jamaica,61.03775776655197
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019India,India,40.6
4 2019Malaysia,Malaysia,34.39915917217466
4 2019Malaysia,Malaysia,34.39915917217466
4 2019Brazil,Brazil,65.5
4 2019Malaysia,Malaysia,34.39915917217466
4 2019Malaysia,Malaysia,34.39915917217466
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Montenegro,Montenegro,80.4
4 2019Solomon Islands,Solomon Islands,47.0
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Guinea,Guinea,60.76971765203502
4 2019Turkey,Turkey,58.5
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Australia,Australia,44.44714990575787
4 2019Indonesia,Indonesia,49.55835444981684
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
4 2019Australia,Australia,44.44714990575787
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Australia,Australia,43.74784511256962
5 2019Brazil,Brazil,65.102377467409
5 2019Brazil,Brazil,65.102377467409
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Guinea,Guinea,56.519877584798
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Indonesia,Indonesia,49.44862183900775
5 2019Malaysia,Malaysia,34.09207833406882
5 2019Malaysia,Malaysia,34.09207833406882
5 2019Malaysia,Malaysia,34.09207833406882
5 2019Solomon Islands,Solomon Islands,47.0
5 2019Turkey,Turkey,69.78421741263696
5 2019Turkey,Turkey,69.78421741263696
5 2019Vietnam,Vietnam,49.45521919177495
5 2019Vietnam,Vietnam,49.45521919177495
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Australia,Australia,44.360081436405366
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Guinea,Guinea,53.82932375890023
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
6 2019Indonesia,Indonesia,49.43057323932489
