Mine,Energy Price,Caustic Price,Lime Price,Mud Disposal Cost
West Kalimantan Generic,4.153053077426168,240.65617028264356,33.97498874578497,4.246873593223121
West Kalimantan Generic,4.153053077426168,240.65617028264356,33.97498874578497,4.246873593223121
Weipa/Amrun Generic,4.153053077426168,240.65617028264356,33.97498874578497,4.246873593223121
Malaysia Kuantan washed,4.153053077426168,240.65617028264356,33.97498874578497,4.246873593223121
Malaysia Kuantan washed,4.153053077426168,240.65617028264356,33.97498874578497,4.246873593223121
India Gujarat,4.153053077426168,240.65617028264356,33.97498874578497,4.246873593223121
India Gujarat,4.153053077426168,240.65617028264356,33.97498874578497,4.246873593223121
India Gujarat,4.153053077426168,240.65617028264356,33.97498874578497,4.246873593223121
SMB Generic,4.153053077426168,240.65617028264356,33.97498874578497,4.246873593223121
