Mine,Reactive Alumina,Reactive Silica,Available Alumina,Tonnes per Tonne,Bauxite Cost Incl. Processing Penalties,Caustic Use t.NAOH / t.AA,Caustic cost,Thermal Energy Cost,Lime Cost,Mud make,Mud Disposal Cost,Total Cost
West Kalimantan Generic,,,,,,,,50.459594890727935,1.2230995948482588,,,
West Kalimantan Generic,,,,,,,,50.459594890727935,1.2230995948482588,,,
Weipa/Amrun Generic,0.53,0.08999999999999998,0.41930000000000006,2.5923122388245416,117.00401289934568,0.1749848608965252,42.111186480798864,56.06621654525326,7.474497524072693,1.9872970997210668,8.439799574694295,231.09571302416478
Malaysia Kuantan washed,,,,,,,,0.0,0.0,,,
Malaysia Kuantan washed,,,,,,,,0.0,0.0,,,
India Gujarat,,,,,,,,0.0,0.0,,,
India Gujarat,,,,,,,,0.0,0.0,,,
India Gujarat,,,,,,,,0.0,0.0,,,
SMB Generic,,,,,,,,50.459594890727935,1.2230995948482588,,,
