,MONTHLY IMPORT BY COUNTRY (dmt),2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00
0,Guinea,0.0,0.4268165364250443,0.40354300502864165,0.3979219567554928,0.4468213474305769,0.4266787552340658,0.3798790510127975,0.37511581493046675,0.48107353456757274,0.4289541160044573,0.5086023344921677,0.5616768016959894,0.5070102926777625,0.3331607509629834,0.30088894525729026,0.3083347880584177,0.27601743356363934,0.30607564653404773,0.24488468665926286,0.28914183001695937,0.24153072896910682,0.29656902643227456,0.3137534247059458,0.31971080154546166,0.3293389113109216,0.3009373949599599,0.33107065996180857,0.3374746736544972,0.3104082594004543,0.273853137036635,0.20965356463870394,0.18150734218212564,0.18311578982216786,0.2689409100804165,0.29893607509906145,0.31761292656013446,0.2938407676867347
1,Australia,0.0,0.26373648750690937,0.3426797314957429,0.3449260616915638,0.32323531659344407,0.35355701809876344,0.4368688389526544,0.42403602718799904,0.3380206015056721,0.4073995594069034,0.3509175155129218,0.3151799383665241,0.37652107865548545,0.08596351928044746,0.06953689568931047,0.06674106992345273,0.10190079866524744,0.09566142163105848,0.11301935475447723,0.10925793755897488,0.10746582280406618,0.06912100999235565,0.07128512725637431,0.06151974131353318,0.04795453292633105,0.05617469462262952,0.06274941987373317,0.06322930005985532,0.08686639121471683,0.09303098739234832,0.10182337859481448,0.17442423285362396,0.1122246270014072,0.08308082994724418,0.08217988256762968,0.04544892815408365,0.06646491469782895
2,Indonesia,0.0,0.0,0.0,0.0,0.008258917629537208,0.014962916398832888,0.044534932895370104,0.028738597588117275,0.039945876972206876,0.07699329821945369,0.05589112611686702,0.05748903836791157,0.0494631750570725,0.5636324761086067,0.5728771228863309,0.5664454110978165,0.5476663096233435,0.5440999829217086,0.5800070706584404,0.55030656716106,0.5967285993823153,0.571486022683025,0.5643566412127413,0.586161441039644,0.581740743926531,0.5923432965962191,0.5680188780659845,0.5817221754706232,0.5793835595453292,0.5853923612684774,0.6394443814611689,0.6178031020495293,0.6480114656928788,0.6262562788653817,0.5970729274600831,0.6249766605348224,0.6051493451637228
3,Brazil,0.0,0.04707581120767912,0.019352800982120257,0.030035858819771194,0.04417954844800623,0.08084005449675943,0.0569775186357573,0.07009541744217719,0.05171261938505852,0.020371229382760484,0.014578522811643997,0.01702703434155893,0.02678865621499529,0.0,0.0,0.01361210610977043,0.013495454133364075,0.0,0.029928204052756174,0.016593265608098318,0.012109056828775548,0.0251903925968274,0.024863151651265614,0.01570670319481926,0.01057292406939747,0.009598078580796993,0.019355988354051248,0.0,0.0,0.010902299394875482,0.03375827664167623,0.0,0.029083968307361915,0.0,0.0,0.0,0.0
4,Malaysia,0.0,0.11379596370085754,0.12814099135898563,0.1328562948577807,0.10697188371599861,0.08426875934498733,0.011629469774769655,0.019996636370380936,0.01681319764586583,0.0,0.0,0.0048379965872152875,0.00309126313209818,0.0,0.0,0.0032899887692726094,0.004906640819267057,0.009511649631574031,0.004950072909790149,0.005497810461717948,0.003656651585565928,0.00941658733641799,0.0,0.0033571091134837554,0.00329632458002559,0.009045858749864738,0.007949993698308922,0.004973133570880336,0.0057506111225396435,0.011282111432711234,0.0,0.007160098458598876,0.0,0.0027093299063764226,0.0,0.0,0.007909545748295943
5,India,0.0,0.0598922395290466,0.06959569663085691,0.0461524357167166,0.02622759984421617,0.008369887666444656,0.016172358509932434,0.0220771835141286,0.0,0.00944531276642799,0.0,0.0,0.0,0.0,0.0,0.019702003624700405,0.01610360524215708,0.010118887631588944,0.005642654716043501,0.0,0.004733499058988257,0.0035217584097660204,0.0,0.0,0.011734144617127398,0.010545235893465678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Others,0.04181356681857322,0.0886829616304632,0.03668777450365276,0.048107392158674996,0.04430538633822092,0.03132260876014638,0.0539378302187186,0.05994032296673032,0.07243416992362398,0.05683648421999724,0.0700105010663993,0.04378919064080083,0.03712553426258601,0.01724325364796259,0.05669703616706832,0.021874632416569326,0.039909757952981455,0.03453241165002213,0.021567956249229903,0.029202589193189556,0.03377564137118192,0.024695202549333432,0.02574165517367305,0.013544203793058303,0.015362418569665937,0.021355440597063922,0.01085506004611355,0.012600717244144004,0.01759117871695999,0.025539103474952658,0.015320398663636572,0.0191052244561221,0.027564149176184133,0.019012651200581376,0.0218111148732258,0.011961484750959593,0.026635426703417626
7,TOTAL,0.0,0.911317038369537,0.9633122254963473,0.9518926078413251,0.9556946136617792,0.9686773912398535,0.9460621697812814,0.9400596770332698,0.9275658300763762,0.9431635157800029,0.9299894989336005,0.9562108093591993,0.962874465737414,0.9827567463520376,0.9433029638329316,0.9781253675834305,0.9600902420470184,0.9654675883499778,0.9784320437507703,0.9707974108068104,0.966224358628818,0.9753047974506667,0.9742583448263271,0.9864557962069418,0.9846375814303341,0.9786445594029359,0.9891449399538865,0.9873992827558561,0.98240882128304,0.9744608965250474,0.9846796013363635,0.9808947755438777,0.9724358508238158,0.9809873487994188,0.9781888851267743,0.9880385152490405,0.9733645732965824
