,Month,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00
0,AUS HT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1183098515416,46.0900932728665,47.52057965317471,48.318482882959394,47.4834423456378,46.819815512193394,45.1992006615055,50.422980144404896,46.981495066391204,47.0024007863453,45.897489607256404,43.56824726060551,43.92628204884257,43.34077546264685,44.22475175362765,44.466620806382295,45.41176490476707,43.540199158307466,42.29898507274081,42.89967965884723,42.551061955101254,43.054615684798286,43.294271340073024,42.979722084656345
1,AUS LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7007157833086,47.431638396219796,45.237477631566705,45.2155944158219,44.5556692133838,45.9822382616154,44.6510735896043,44.7346049016193,44.8020436193952,44.5783543570674,44.9587007422529,46.742261709181,45.59763548718929,43.8735445981912,44.356020025423526,43.88160391989246,43.50349541135115,43.73391910136913,43.687897576956665,43.32170997139018,43.776203650515384,43.85278406191254,44.03383238172846,43.9890308427209
2,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5212424855756,56.51129109944571,57.156188713518496,58.4090623025383,58.8412506597677,64.20032536918062,65.4102499826535,60.4455176995916,60.71250140559871,58.854125273528204,57.79842207313029,59.8412422441813,61.31439151651814,56.63759398831418,53.55566413517515,52.78037934466769,54.80304224382599,54.04347428101759,55.92973123420432,53.60324045743183,50.72519695602628,48.5548659031336,49.184972948996105,51.733513273422226
3,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.10138236816396,52.98850868230733,52.13281963174402,49.47709659501661,47.65864296727787,49.96886298857378,50.3547101584063,52.33151662126735,49.81463962518899,49.544295871434976,49.32683552898908,49.90787560553689,49.41012407758409,49.30071967996786,49.28272506413251,46.6059869716813,46.498422945466004,47.948007863682605,48.89539987651723,51.07651629770685,51.2672830534765,50.815855151577814,48.4274919215929,48.38586608594586
4,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.173352514775296,60.173352514775296,66.0019940179462,64.6387102116438,64.6387102116438,62.105172589438894,64.6061814556331,64.9052841475573,65.0261468497633,66.249162467114,65.0134711981399,64.7058823529412,65.30408773678964,64.90765450389732,64.90765450389729,64.90765450389729,65.20438683948157,63.80652613901741,63.8065261390174,63.80929506351872,63.809295063518704,63.809295063518704,63.809295063518704,0.0
