Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
Chalco Boffa,0.0,0.0,0.0,0.0,0.0,0.0,2.8576799999999998,3.8102400000000003,3.8102400000000003,3.8102400000000003,3.8102400000000003,4.2336,4.2336,4.2336,4.2336,4.2336,4.2336,4.2336,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
Metro BH1 Xinfa,0.0,0.0,0.0,0.0,0.119556,1.2393,4.7767725,5.7293325,6.8512635,6.8512635,6.8512635,7.274623500000001,7.274623500000001,7.612515,7.612515,7.612515,7.612515,7.612515,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5
Weiqiao Self Supply,4.20216012,4.66889508,4.70289564,5.324178599999999,7.24537791,3.5575200000000002,6.9869924999999995,7.9395525,9.0614835,9.2340135,9.2340135,9.6573735,9.6573735,9.995265,9.995265,9.995265,9.995265,9.995265,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5
SPIC,6.09132762,7.536497580000001,8.18020314,9.608178599999999,10.41286041,6.38802,10.0469925,10.9995525,12.1214835,12.2940135,12.2940135,12.7173735,12.7173735,13.055265,13.055265,13.055265,13.055265,13.055265,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
Gove,6.09132762,7.536497580000001,8.18020314,11.066178599999999,10.41286041,6.38802,10.0469925,10.9995525,12.1214835,12.2940135,12.2940135,12.7173735,12.7173735,13.055265,13.055265,13.055265,13.055265,13.055265,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
Vietnam Others,7.9668467970000005,10.396126514,9.835700353,11.846208599999999,10.650849021,6.53382,12.9629925,13.9155525,15.0374835,15.2100135,15.2100135,15.633373500000001,15.633373500000001,15.971265,15.971265,15.971265,15.971265,15.971265,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
Other,11.447686797000001,10.396126514,9.835700353,12.376848599999999,13.638203325000001,12.11742,18.9029925,18.3111525,15.5126835,15.2100135,15.2100135,15.633373500000001,15.633373500000001,15.971265,15.971265,15.971265,15.971265,15.971265,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
Dian Dian,11.447686797000001,10.396126514,9.835700353,13.103598599999998,13.638203325000001,12.11742,18.9029925,18.3111525,17.4251835,19.0350135,19.0350135,19.4583735,19.4583735,19.796265000000002,19.796265000000002,19.796265000000002,19.796265000000002,19.796265000000002,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
Solomon Islands,12.549893023000001,18.55911404,12.422204494999999,14.743848599999998,13.825418288000002,12.42117,20.998192500000002,20.406352499999997,19.5203835,21.130213500000004,21.130213500000004,20.8551735,20.1567735,19.796265000000002,19.796265000000002,19.796265000000002,19.796265000000002,19.796265000000002,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
Metro LT,12.689834023000001,18.61572657,12.441268528999998,14.783268599999998,13.844410844000002,12.42117,20.998192500000002,20.406352499999997,19.5203835,21.130213500000004,21.130213500000004,20.8551735,20.1567735,19.796265000000002,19.796265000000002,19.796265000000002,19.796265000000002,19.796265000000002,42.6,42.6,42.6,42.6,42.6,42.6,42.6,42.6,42.6
