Years,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
Pure Demand,0.0,0.0,0.0,0.0,65.94201491904,88.31384148665,103.15924772795499,118.8038226518,137.975921891115,155.00678663584998,171.69222785505,176.78244344475,177.93333808933002,181.10397496340002,188.001837621,192.97649736,192.546797029455,194.31374684544002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
