Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
Chalco Boffa,0.0,0.0,0.0,0.0,0.0,0.0,2.8576799999999998,3.8102400000000003,3.8102400000000003,3.8102400000000003,3.8102400000000003,4.2336,4.2336,4.2336,4.2336,4.2336,4.2336,4.2336,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
Metro BH1 Xinfa,0.0,0.0,0.0,0.0,0.571692955,0.0,0.7552038400000001,0.7552038400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weiqiao Self Supply,1.8891674999999999,2.8676025000000003,3.4773074999999998,0.165278556,0.07469999999999999,0.0,12.03346126,13.0270997,13.581704850000001,13.581704850000001,13.67615559,13.7186484,13.7186484,13.7186484,13.7186484,13.7186484,13.7186484,13.60507016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIC,0.0,0.013071894999999945,0.0434913899999998,4.284,11.0,0.35606925799999994,2.381400000000001,2.3813999999999993,2.3813999999999993,2.3813999999999993,2.646000000000001,2.646000000000001,2.646000000000001,2.646000000000001,2.646000000000001,2.646000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gove,0.0,0.0,0.0,0.0,0.27797787099999915,5.88995858,3.0599999999999987,3.0599999999999987,3.0599999999999987,3.0599999999999987,3.0599999999999987,3.0599999999999987,3.0599999999999987,3.0599999999999987,3.0599999999999987,3.0599999999999987,3.0599999999999987,3.0599999999999987,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5
Vietnam Others,0.0,0.057674658999999906,0.0,0.6423291899999999,3.1674825,0.7296655449999996,0.45910710000000066,0.45910710000000066,0.45910710000000066,0.45910710000000066,0.45910710000000066,0.45910710000000066,0.45910710000000066,0.45910710000000066,0.45910710000000066,0.45910710000000066,0.45910710000000066,0.45910710000000066,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Other,4.20216012,4.66889508,0.011880000000000113,0.1485000000000003,0.20671320800000004,12.026966129999998,0.18867924499999944,0.18867924499999944,0.18867924499999944,0.18867924499999944,0.18867924499999944,0.18867924499999944,0.18867924499999944,0.18867924499999944,0.18867924499999944,0.18867924499999944,0.18867924499999944,0.18867924499999944,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Dian Dian,0.0,0.0,0.0,0.0,0.0,0.7056000000000004,0.0,0.0,0.0,0.8207999999999984,1.2312000000000012,1.2312000000000012,1.2312000000000012,1.2312000000000012,1.2312000000000012,1.2312000000000012,1.2312000000000012,1.2312000000000012,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Solomon Islands,0.0,0.0,0.0,0.31698113200000044,0.6753470089999993,2.8305000000000007,5.940000000000001,0.0,0.0,0.7605900000000005,0.7605900000000005,0.7605900000000005,0.7605900000000005,0.7605900000000005,0.7605900000000005,0.7605900000000005,0.7605900000000005,0.7605900000000005,2.799999999999997,2.799999999999997,2.799999999999997,2.799999999999997,2.799999999999997,2.799999999999997,2.799999999999997,2.799999999999997,2.799999999999997
Metro LT,0.0,0.0,4.702895640000001,0.53064,2.987354304,0.09182141999999871,0.7556814000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.979999999999997,3.049999999999997,2.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
