bauxite,owner,ownership,technology,category,province,refinery,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Domestic,Chalco,Chalco,H-B,Guangxi,Henan,Chalco Zhengzhou domestic,1.9671828631001664,1.978220339218592,1.9888048991612672,1.99904677830126,2.009028620993028,2.0139487473622317,2.0221367899086125,2.0302345420356085,2.036266771954606,2.042271817817829,2.0482584835343216,2.054235006213482,2.060209177755481,2.065192445080688,2.070183435699363,2.0751862392905718,2.0802048865346805,2.0842348750265005,2.0882796168834945,2.0923411651761814,1.8107530449260143,1.8777807858944584,1.905499794352516,1.9232026776601188,1.9374970152804012,1.9462963331796632,1.9569828492887795
Domestic,Chalco,Chalco,H-B,Guizhou,Henan,Chalco Zhengzhou domestic,1.9671828631001664,1.978220339218592,1.9888048991612672,1.99904677830126,2.009028620993028,2.0139487473622317,2.0221367899086125,2.0302345420356085,2.036266771954606,2.042271817817829,2.0482584835343216,2.054235006213482,2.060209177755481,2.065192445080688,2.070183435699363,2.0751862392905718,2.0802048865346805,2.0842348750265005,2.0882796168834945,2.0923411651761814,1.8107530449260143,1.8777807858944584,1.905499794352516,1.9232026776601188,1.9374970152804012,1.9462963331796632,1.9569828492887795
Domestic,Chalco,Chalco,H-B,Henan,Henan,Chalco Zhengzhou domestic,1.9671828631001664,1.978220339218592,1.9888048991612672,1.99904677830126,2.009028620993028,2.0139487473622317,2.0221367899086125,2.0302345420356085,2.036266771954606,2.042271817817829,2.0482584835343216,2.054235006213482,2.060209177755481,2.065192445080688,2.070183435699363,2.0751862392905718,2.0802048865346805,2.0842348750265005,2.0882796168834945,2.0923411651761814,1.8107530449260143,1.8777807858944584,1.905499794352516,1.9232026776601188,1.9374970152804012,1.9462963331796632,1.9569828492887795
Domestic,Chalco,Chalco,H-B,Other,Henan,Chalco Zhengzhou domestic,1.9671828631001664,1.978220339218592,1.9888048991612672,1.99904677830126,2.009028620993028,2.0139487473622317,2.0221367899086125,2.0302345420356085,2.036266771954606,2.042271817817829,2.0482584835343216,2.054235006213482,2.060209177755481,2.065192445080688,2.070183435699363,2.0751862392905718,2.0802048865346805,2.0842348750265005,2.0882796168834945,2.0923411651761814,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118
Domestic,Chalco,Chalco,H-B,Shanxi,Henan,Chalco Zhengzhou domestic,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.149101040178832,2.2082530483895817,2.278766054931715,2.3462559359526707,2.4076329705757673,2.440775171284586,2.4769432778636244,2.518233758704616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118
Domestic,Chalco,Chalco,H-B,Guangxi,Shanxi,Chalco Huaxing,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.149101040178832,2.2082530483895817,2.278766054931715,2.3462559359526707,2.4076329705757673,2.440775171284586,2.4769432778636244,2.518233758704616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118
Domestic,Chalco,Chalco,H-B,Guizhou,Shanxi,Chalco Huaxing,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.149101040178832,2.2082530483895817,2.278766054931715,2.3462559359526707,2.4076329705757673,2.440775171284586,2.4769432778636244,2.518233758704616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.440775171284586
Domestic,Chalco,Chalco,H-B,Henan,Shanxi,Chalco Huaxing,2.4769432778636244,2.518233758704616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.0462539746124118,2.4076329705757673,2.440775171284586,2.4769432778636244,2.518233758704616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Chalco,Chalco,H-B,Other,Shanxi,Chalco Huaxing,0.0,0.0,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.1140864299787885,2.153076618419278,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216
Domestic,Chalco,Chalco,H-B,Shanxi,Shanxi,Chalco Huaxing,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.1140864299787885,2.153076618419278,2.197555207513262,2.250953814862924,2.283427818088717,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216
Domestic,Chalco,Chalco,H-B,Guangxi,Shanxi,Chalco Xinghua,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.1140864299787885,2.153076618419278,2.197555207513262,2.250953814862924,2.283427818088717,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216
Domestic,Chalco,Chalco,H-B,Guizhou,Shanxi,Chalco Xinghua,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.1140864299787885,2.153076618419278,2.197555207513262,2.250953814862924,2.283427818088717,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216
Domestic,Chalco,Chalco,H-B,Henan,Shanxi,Chalco Xinghua,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.0362330321654216,2.1140864299787885,2.153076618419278,2.197555207513262,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,2.2881712442465933,1.9293005641708576,2.011571558504432,2.049284426000724,2.0756092715567784,2.0967873894892746,2.109553601442093,2.1207598537740933,2.1324102814242534,2.148640004810202,2.1664507842848004,2.183723109548737,2.200638168321891
Domestic,Chalco,Chalco,H-B,Other,Shanxi,Chalco Xinghua,2.2145714577178808,2.229951227516046,2.2453063477298776,2.2553200049284645,2.263051964839688,2.2692615743736058,2.2754951971048945,2.28175698548581,2.2880510969994607,2.2943817162708227,2.2983608388784678,2.299958015649567,2.299958015649567,2.299958015649567,2.299958015649567,1.9293005641708576,2.011571558504432,2.049284426000724,2.0756092715567784,2.0967873894892746,2.109553601442093,2.1207598537740933,2.1324102814242534,2.148640004810202,2.1664507842848004,2.183723109548737,2.200638168321891
Domestic,Chalco,Chalco,H-B,Shanxi,Shanxi,Chalco Xinghua,2.2145714577178808,2.229951227516046,2.2453063477298776,2.2553200049284645,2.263051964839688,2.2692615743736058,2.2754951971048945,2.28175698548581,2.2880510969994607,2.2943817162708227,2.2983608388784678,2.299958015649567,2.299958015649567,2.299958015649567,2.299958015649567,1.9293005641708576,2.011571558504432,2.049284426000724,2.0756092715567784,2.0967873894892746,2.109553601442093,2.1207598537740933,2.1324102814242534,2.148640004810202,2.1664507842848004,2.183723109548737,2.200638168321891
Domestic,Chalco,Chalco,"H-B (Lime), sinter",Guangxi,Shanxi,Chalco Shanxi,2.2145714577178808,2.229951227516046,2.2453063477298776,2.2553200049284645,2.263051964839688,2.2692615743736058,2.2754951971048945,2.28175698548581,2.2880510969994607,2.2943817162708227,2.2983608388784678,2.299958015649567,2.299958015649567,2.299958015649567,2.299958015649567,1.9293005641708576,2.011571558504432,2.049284426000724,2.0756092715567784,2.0967873894892746,2.109553601442093,2.1207598537740933,2.1324102814242534,2.148640004810202,2.1664507842848004,2.183723109548737,2.200638168321891
Domestic,Chalco,Chalco,"H-B (Lime), sinter",Guizhou,Shanxi,Chalco Shanxi,2.2145714577178808,2.229951227516046,2.2453063477298776,2.2553200049284645,2.263051964839688,2.2692615743736058,2.2754951971048945,2.28175698548581,2.2880510969994607,2.2943817162708227,2.2983608388784678,2.299958015649567,2.299958015649567,2.299958015649567,2.299958015649567,1.9293005641708576,2.011571558504432,2.049284426000724,2.0756092715567784,2.0967873894892746,2.109553601442093,2.1207598537740933,2.1324102814242534,2.148640004810202,2.1664507842848004,2.183723109548737,2.200638168321891
Domestic,Chalco,Chalco,"H-B (Lime), sinter",Henan,Shanxi,Chalco Shanxi,2.2145714577178808,2.229951227516046,2.2453063477298776,2.2553200049284645,2.263051964839688,2.2692615743736058,2.2754951971048945,2.28175698548581,2.2880510969994607,2.2943817162708227,2.2983608388784678,2.299958015649567,2.299958015649567,2.299958015649567,2.299958015649567,2.011952578251289,2.011952578251289,2.2053561517023623,2.264185807791007,2.3090741303959392,2.3456649803166005,2.377996550826708,2.4276504572205773,0.0,0.0,0.0,0.0
Domestic,Chalco,Chalco,"H-B (Lime), sinter",Other,Shanxi,Chalco Shanxi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011952578251289,2.011952578251289,2.2053561517023623,2.264185807791007,2.3090741303959392,2.3456649803166005,2.377996550826708,2.4276504572205773,0.0,0.0,0.0,0.0
Domestic,Chalco,Chalco,"H-B (Lime), sinter",Shanxi,Shanxi,Chalco Shanxi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011952578251289,2.011952578251289,2.2053561517023623,2.264185807791007,2.3090741303959392,2.3456649803166005,2.377996550826708,2.4276504572205773,0.0,0.0,0.0,0.0
Domestic,Chalco,Chalco,H-B-ODT-Sweet,Guangxi,Henan,Chalco Zhongzhou Dom. Bayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011952578251289,2.011952578251289,2.2053561517023623,2.264185807791007,2.3090741303959392,2.3456649803166005,2.377996550826708,2.4276504572205773,0.0,0.0,0.0,0.0
Domestic,Chalco,Chalco,H-B-ODT-Sweet,Guizhou,Henan,Chalco Zhongzhou Dom. Bayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011952578251289,2.011952578251289,2.2053561517023623,2.264185807791007,2.3090741303959392,2.3456649803166005,2.377996550826708,2.4276504572205773,0.0,0.0,0.0,0.0
Domestic,Chalco,Chalco,H-B-ODT-Sweet,Henan,Henan,Chalco Zhongzhou Dom. Bayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8808779261085424,1.965450788116916,1.9871839753125824,2.003592400466768,2.017928512012249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Chalco,Chalco,H-B-ODT-Sweet,Other,Henan,Chalco Zhongzhou Dom. Bayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8808779261085424,1.965450788116916,1.9871839753125824,2.003592400466768,2.017928512012249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Chalco,Chalco,H-B-ODT-Sweet,Shanxi,Henan,Chalco Zhongzhou Dom. Bayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8808779261085424,1.965450788116916,1.9871839753125824,2.003592400466768,2.017928512012249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Chalco,Chalco,Series & Sinter (95:25),Guangxi,Guizhou,Chalco Guizhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8808779261085424,1.965450788116916,1.9871839753125824,2.003592400466768,2.017928512012249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Chalco,Chalco,Series & Sinter (95:25),Guizhou,Guizhou,Chalco Guizhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8808779261085424,1.965450788116916,1.9871839753125824,2.003592400466768,2.017928512012249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Chalco,Chalco,Series & Sinter (95:25),Henan,Guizhou,Chalco Guizhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8729569251437008,2.0022495751912714,2.0369812880339677,2.0666730126515835,2.0938495465108566,2.1107706499587033,2.1260554915768077,2.141135225939092,2.154863866312956,2.168563504328002,2.1810439710269267,2.1923321983581108
Domestic,Chalco,Chalco,Series & Sinter (95:25),Other,Guizhou,Chalco Guizhou,2.2036992999563747,2.2138948905845783,2.2254865686302496,2.2306955561811197,2.235938773284233,2.2412188586197,2.246538518190172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8729569251437008,2.0022495751912714,2.0369812880339677,2.0666730126515835,2.0938495465108566,2.1107706499587033,2.1260554915768077,2.141135225939092,2.154863866312956,2.168563504328002,2.1810439710269267,2.1923321983581108
Domestic,Chalco,Chalco,Series & Sinter (95:25),Shanxi,Guizhou,Chalco Guizhou,2.2036992999563747,2.2138948905845783,2.2254865686302496,2.2306955561811197,2.235938773284233,2.2412188586197,2.246538518190172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8729569251437008,2.0022495751912714,2.0369812880339677,2.0666730126515835,2.0938495465108566,2.1107706499587033,2.1260554915768077,2.141135225939092,2.154863866312956,2.168563504328002,2.1810439710269267,2.1923321983581108
Domestic,Chalco,Chalco,Sinter,Guangxi,Henan,Chalco Zhongzhou Dom. Sinter,2.2036992999563747,2.2138948905845783,2.2254865686302496,2.2306955561811197,2.235938773284233,2.2412188586197,2.246538518190172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8729569251437008,2.0022495751912714,2.0369812880339677,2.0666730126515835,2.0938495465108566,2.1107706499587033,2.1260554915768077,2.141135225939092,2.154863866312956,2.168563504328002,2.1810439710269267,2.2036992999563747
Domestic,Chalco,Chalco,Sinter,Guizhou,Henan,Chalco Zhongzhou Dom. Sinter,2.2138948905845783,2.2254865686302496,2.2306955561811197,2.235938773284233,2.2412188586197,2.246538518190172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8729569251437008,2.0022495751912714,2.0369812880339677,2.0666730126515835,2.0938495465108566,2.1107706499587033,2.1260554915768077,2.141135225939092,2.154863866312956,2.168563504328002,2.1810439710269267,2.1923321983581108,2.2036992999563747
Domestic,Chalco,Chalco,Sinter,Henan,Henan,Chalco Zhongzhou Dom. Sinter,2.2138948905845783,2.2254865686302496,2.2306955561811197,2.235938773284233,2.2412188586197,2.246538518190172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Chalco,Chalco,Sinter,Other,Henan,Chalco Zhongzhou Dom. Sinter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Chalco,Chalco,Sinter,Shanxi,Henan,Chalco Zhongzhou Dom. Sinter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Chalco,Chalco,Sintering,Guangxi,Shandong,Chalco Shandong sinter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Chalco,Chalco,Sintering,Guizhou,Shandong,Chalco Shandong sinter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Chalco,Chalco,Sintering,Henan,Shandong,Chalco Shandong sinter,2.3470271891544883,2.3470271891544883,2.3470271891544883,2.4019521765454432,2.4470834209493457,2.4898221747018843,2.5141374229745685,2.5300647426899348,2.543266846009516,2.5575396737610188,2.5699820817744343,2.581690621474801,2.593360348936124,2.6040706203512265,2.613856793535771,2.6236386587290137,2.632491570162229,2.6409333809406896,2.6490267288491567,2.656821375968332,2.6636831491334374,2.6703564868856757,2.676862698296388,2.6832200495045275,2.6894443500786167,2.695549404342122,2.7015473636957905
Domestic,Chalco,Chalco,Sintering,Other,Shandong,Chalco Shandong sinter,2.3470271891544883,2.3470271891544883,2.3470271891544883,2.4019521765454432,2.4470834209493457,2.4898221747018843,2.5141374229745685,2.5300647426899348,2.543266846009516,2.5575396737610188,2.5699820817744343,2.581690621474801,2.593360348936124,2.6040706203512265,2.613856793535771,2.6236386587290137,2.632491570162229,2.6409333809406896,2.6490267288491567,2.656821375968332,2.3470271891544883,2.3470271891544883,2.4019521765454432,2.4470834209493457,2.4898221747018843,2.5141374229745685,2.5300647426899348
Domestic,Chalco,Chalco,Sintering,Shanxi,Shandong,Chalco Shandong sinter,2.543266846009516,2.5575396737610188,2.5699820817744343,2.581690621474801,2.593360348936124,2.6040706203512265,2.613856793535771,2.6236386587290137,2.632491570162229,2.6409333809406896,2.6490267288491567,2.656821375968332,2.6636831491334374,2.6703564868856757,2.676862698296388,2.6832200495045275,2.6894443500786167,2.695549404342122,2.7015473636957905,2.3470271891544883,2.3470271891544883,2.3470271891544883,2.4019521765454432,2.4470834209493457,2.4898221747018843,2.5141374229745685,2.5300647426899348
Domestic,Chalco,"Chalco, Guangxi Investment Group, Minmetal",H-B,Guangxi,Guangxi,Huayin,2.543266846009516,2.5575396737610188,2.5699820817744343,2.581690621474801,2.593360348936124,2.6040706203512265,2.613856793535771,2.6236386587290137,2.632491570162229,2.6409333809406896,2.6490267288491567,2.656821375968332,2.6636831491334374,2.6703564868856757,2.676862698296388,2.6832200495045275,2.6894443500786167,2.695549404342122,2.7015473636957905,2.3470271891544883,2.3470271891544883,2.3470271891544883,2.4019521765454432,2.4470834209493457,2.4898221747018843,2.5141374229745685,2.5300647426899348
Domestic,Chalco,"Chalco, Guangxi Investment Group, Minmetal",H-B,Guizhou,Guangxi,Huayin,2.543266846009516,2.5575396737610188,2.5699820817744343,2.581690621474801,2.593360348936124,2.6040706203512265,2.613856793535771,2.6236386587290137,2.632491570162229,2.6409333809406896,2.6490267288491567,2.656821375968332,2.6636831491334374,2.6703564868856757,2.676862698296388,2.6832200495045275,2.6894443500786167,2.695549404342122,2.7015473636957905,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137
Domestic,Chalco,"Chalco, Guangxi Investment Group, Minmetal",H-B,Henan,Guangxi,Huayin,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.356581039778445,2.3982329024849514,2.430876322779239,2.4572051372701944,2.480024701452363,2.5006330076205776,2.519753832521765,2.5378422125842004,2.555210768997944,2.5720905300637247,2.5886637269054016,2.6050832665044314,0.0,0.0,0.0,0.0,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137
Domestic,Chalco,"Chalco, Guangxi Investment Group, Minmetal",H-B,Other,Guangxi,Huayin,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.356581039778445,2.3982329024849514,2.430876322779239,2.4572051372701944,2.480024701452363,2.5006330076205776,2.519753832521765,2.5378422125842004,2.555210768997944,2.5720905300637247,2.5886637269054016,2.6050832665044314,0.0,0.0,0.0,0.0,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137
Domestic,Chalco,"Chalco, Guangxi Investment Group, Minmetal",H-B,Shanxi,Guangxi,Huayin,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.356581039778445,2.3982329024849514,2.430876322779239,2.4572051372701944,2.480024701452363,2.5006330076205776,2.519753832521765,2.5378422125842004,2.555210768997944,2.5720905300637247,2.5886637269054016,2.6050832665044314,0.0,0.0,0.0,0.0,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137
Domestic,Chalco,"Chalco, Jinjiang",H-B,Guangxi,Guizhou,Huajin,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.356581039778445,2.3982329024849514,2.430876322779239,2.4572051372701944,2.480024701452363,2.5006330076205776,2.519753832521765,2.5378422125842004,2.555210768997944,2.5720905300637247,2.5886637269054016,2.6050832665044314,0.0,0.0,0.0,0.0,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.1363062838942137
Domestic,Chalco,"Chalco, Jinjiang",H-B,Guizhou,Guizhou,Huajin,2.1363062838942137,2.1363062838942137,2.1363062838942137,2.356581039778445,2.3982329024849514,2.430876322779239,2.4572051372701944,2.480024701452363,2.5006330076205776,2.519753832521765,2.5378422125842004,2.555210768997944,2.5720905300637247,2.5886637269054016,2.6050832665044314,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Chalco,"Chalco, Jinjiang",H-B,Henan,Guizhou,Huajin,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
