Date,Year,Quarter,Input BAR by Country,Australia,Brazil,Dominican Republic,Fiji,Ghana,Guinea,Guyana,India,Indonesia,Jamaica,Malaysia,Montenegro,Sierra Leone,Solomon Islands,Turkey,Vietnam,Laos,Saudi Arabia,Thailand,Other,Unnamed: 24,Australia LT,Australia HT
2015-03-01 00:00:00.000,2015,Q1,,2.57,2.22,2.7,2.95,2.35,2.12,2.58,2.72,2.53,2.37,2.65,0.0,0.0,2.2,2.7,2.7,2.5,2.37,2.7,0.0,,0.5,0.5
2015-04-01 00:00:00.000,2015,Q2,,2.57,2.22,2.7,2.95,2.35,2.12,2.58,2.72,2.53,2.37,2.65,0.0,0.0,2.2,2.7,2.7,2.5,2.37,2.7,0.0,,0.5,0.5
2015-05-01 00:00:00.000,2015,Q2,,2.57,2.22,2.7,2.95,2.35,2.12,2.58,2.72,2.53,2.37,2.65,0.0,0.0,2.2,2.7,2.7,2.5,2.37,2.7,0.0,,0.5,0.5
2015-06-01 00:00:00.000,2015,Q2,,2.57,2.22,2.7,2.95,2.35,2.12,2.58,2.72,2.53,2.37,2.65,0.0,0.0,2.2,2.7,2.7,2.5,2.37,2.7,0.0,,0.5,0.5
2015-07-01 00:00:00.000,2015,Q3,,2.57,2.22,2.7,2.95,2.35,2.12,2.58,2.72,2.53,2.37,2.65,2.22,0.0,2.2,2.7,2.7,2.5,2.37,2.7,0.0,,0.5,0.5
2015-08-01 00:00:00.000,2015,Q3,,2.57,2.22,2.7,2.95,2.35,2.12,2.58,2.72,2.53,2.37,2.65,2.22,0.0,2.2,2.7,2.7,2.5,2.37,2.7,0.0,,0.5,0.5
2015-09-01 00:00:00.000,2015,Q3,,2.57,2.22,2.7,2.95,2.35,2.12,2.58,2.72,2.53,2.37,2.65,2.22,0.0,2.2,2.7,2.7,2.5,2.37,2.7,0.0,,0.5,0.5
2015-10-01 00:00:00.000,2015,Q4,,2.57,2.22,2.7,2.95,2.35,2.12,2.58,2.72,2.53,2.37,2.65,2.22,0.0,2.2,2.7,2.7,2.5,2.37,2.7,0.0,,0.5,0.5
2015-11-01 00:00:00.000,2015,Q4,,2.57,2.22,2.7,2.95,2.35,2.12,2.58,2.72,2.53,2.37,2.65,2.22,0.0,2.2,2.7,2.7,2.5,2.37,2.7,0.0,,0.5,0.5
2016-11-01 00:00:00.000,2016,Q4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2016-12-01 00:00:00.000,2016,Q4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2017-01-01 00:00:00.000,2017,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2015-12-01 00:00:00.000,2015,Q4,,2.57,2.22,2.7,2.95,2.35,2.12,2.58,2.72,2.53,2.37,2.65,2.22,0.0,2.2,2.7,2.7,2.5,2.37,2.7,0.0,,0.5,0.5
2017-02-01 00:00:00.000,2017,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2017-03-01 00:00:00.000,2017,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2017-04-01 00:00:00.000,2017,Q2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2017-05-01 00:00:00.000,2017,Q2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2017-06-01 00:00:00.000,2017,Q2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2017-07-01 00:00:00.000,2017,Q3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2017-08-01 00:00:00.000,2017,Q3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2017-09-01 00:00:00.000,2017,Q3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2017-10-01 00:00:00.000,2017,Q4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2017-11-01 00:00:00.000,2017,Q4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2017-12-01 00:00:00.000,2017,Q4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-01-01 00:00:00.000,2018,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-02-01 00:00:00.000,2018,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-03-01 00:00:00.000,2018,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-04-01 00:00:00.000,2018,Q2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-05-01 00:00:00.000,2018,Q2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-06-01 00:00:00.000,2018,Q2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-07-01 00:00:00.000,2018,Q3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-08-01 00:00:00.000,2018,Q3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-09-01 00:00:00.000,2018,Q3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-10-01 00:00:00.000,2018,Q4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-11-01 00:00:00.000,2018,Q4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2018-12-01 00:00:00.000,2018,Q4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-01-01 00:00:00.000,2019,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-02-01 00:00:00.000,2019,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-03-01 00:00:00.000,2019,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-04-01 00:00:00.000,2019,Q2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-05-01 00:00:00.000,2019,Q2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-06-01 00:00:00.000,2019,Q2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-07-01 00:00:00.000,2019,Q3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-08-01 00:00:00.000,2019,Q3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-09-01 00:00:00.000,2019,Q3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-10-01 00:00:00.000,2019,Q4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-11-01 00:00:00.000,2019,Q4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2019-12-01 00:00:00.000,2019,Q4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2020-01-01 00:00:00.000,2020,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2020-02-01 00:00:00.000,2020,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2020-03-01 00:00:00.000,2020,Q1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
2020-04-01 00:00:00.000,2020,Q2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.37,2.7,2.5,,0.0,0.0
