Date,Year,Quarter,"Bauxite Import Prices, US$/t",Australia,Brazil,Dominican Republic,Fiji,Ghana,Guinea,Guyana,India,Indonesia,Jamaica,Malaysia,Montenegro,Sierra Leone,Solomon Islands,Turkey,Vietnam,Laos,Saudi Arabia,Thailand,Other
2009-10-01 00:00:00.000,2009,Q4,Customs,44.7397576083101,,,,,,,,35.9879559946361,,,,,,,,,,,
2009-11-01 00:00:00.000,2009,Q4,Customs,44.0676497184151,,,,,,,,37.4207208288446,,35.8434783550604,,,,,,,,,
2009-12-01 00:00:00.000,2009,Q4,Customs,44.2835401874558,,,,,,,38.2152513554764,37.2468267643779,,,,,,,,,,,
2010-01-01 00:00:00.000,2010,Q1,Customs,45.994348757652794,,,,,,,38.2500068070573,38.148360838242496,,,,,,,,,,,
2010-02-01 00:00:00.000,2010,Q1,Customs,47.261708291912896,,,,,,,37.67927987506621,38.9123429791716,,,,,,,,,,,
2010-03-01 00:00:00.000,2010,Q1,Customs,51.6406343890403,,,,,,,42.505355323776094,40.3025838067229,,,,,,,,,,,
2010-04-01 00:00:00.000,2010,Q2,Customs,49.7295345361733,,,,,,,,41.6588404200624,,,,,,,,,,,
2010-05-01 00:00:00.000,2010,Q2,Customs,49.0247491228296,,,,,,,44.999989821986496,41.945157449242004,,,,,,,,,,,
2010-06-01 00:00:00.000,2010,Q2,Customs,52.8393767400485,,,,,,,44.0,41.894595366817796,,38.708706037092206,,,,,,,,,
2010-07-01 00:00:00.000,2010,Q3,Customs,50.288472702056396,,,,,,,,44.6479765450071,,,,,,,,,,,
2010-08-01 00:00:00.000,2010,Q3,Customs,48.162877534961396,,,,,,,,42.54012817135009,,,,,,,,,,,
2010-09-01 00:00:00.000,2010,Q3,Customs,48.388909115162605,,,,,,,,42.574336506557,,,,,,,,,,,
2010-10-01 00:00:00.000,2010,Q4,Customs,49.6564400089256,,,,,,,,43.0792323891383,,,,,,,,,,,
2010-11-01 00:00:00.000,2010,Q4,Customs,50.6875389203127,,,,,,,42.508942651849296,43.01935216116569,,,,,,,,,,,
2010-12-01 00:00:00.000,2010,Q4,Customs,51.60908636403379,,,,,,,42.13864788750009,41.2336704376704,,,,,,,,,,,
2011-01-01 00:00:00.000,2011,Q1,Customs,49.52291095158,,,,,,,43.2233242357366,40.04483515932791,,,,,,,,,,,
2011-02-01 00:00:00.000,2011,Q1,Customs,53.751020406314495,,,,,,,49.240971084181396,42.71727384899609,,,,,,,,,,,
