Date,Year,Quarter,Australia tonnes,Australia $/t,Brazil tonnes,Brazil $/t,Dominic Rep. Tonnes,Dominic Rep. $/t,Fiji tonnes,Fiji $/t,Ghana tonnes,Ghana $/t,Guinea tonnes,Guinea $/t,Guyana tonnes,Guyana $/t,India tonnes,India $/t,Indonesia tonnes,Indonesia $/t,Jamaica tonnes,Jamaica $/t,Laos tonnes,Laos $/t,Saudi Arabia tonnes,Saudi Arabia $/t,Malaysia tonnes,Malaysia $/t,Vietnam tonnes,Vietnam $/t
02-01-13,2013,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-13,2013,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-01-13,2013,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-01-13,2013,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-01-13,2013,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-01-13,2013,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-01-13,2013,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-13,2013,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-01-13,2013,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-01-13,2013,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-13,2013,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-01-14,2014,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-14,2014,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-14,2014,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-01-14,2014,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-01-14,2014,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-01-14,2014,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-01-14,2014,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-01-14,2014,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-14,2014,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-01-14,2014,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-01-14,2014,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-14,2014,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-01-15,2015,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-15,2015,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-15,2015,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-01-15,2015,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-01-15,2015,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-01-15,2015,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-01-15,2015,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-01-15,2015,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-15,2015,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-01-15,2015,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-01-15,2015,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-15,2015,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-01-16,2016,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-16,2016,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-16,2016,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-01-16,2016,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-01-16,2016,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-01-16,2016,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-01-16,2016,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-01-16,2016,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-16,2016,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-01-16,2016,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-01-16,2016,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-16,2016,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-01-17,2017,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-17,2017,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-17,2017,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-01-17,2017,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-01-17,2017,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-01-17,2017,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-01-17,2017,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-01-17,2017,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-17,2017,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-01-17,2017,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-01-17,2017,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-17,2017,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-01-18,2018,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-18,2018,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-18,2018,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-01-18,2018,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-01-18,2018,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-01-18,2018,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-01-18,2018,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-01-18,2018,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-18,2018,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-01-18,2018,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-01-18,2018,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-18,2018,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-01-19,2019,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-19,2019,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-19,2019,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-01-19,2019,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-01-19,2019,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-01-19,2019,Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-01-19,2019,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-01-19,2019,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-19,2019,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-01-19,2019,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-01-19,2019,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-19,2019,Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-01-20,2020,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-20,2020,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-20,2020,Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
