Province,County,minable_shallow_inventory,refractory_allocation,remaining_inventory_available_to_mining_for_SGA000t,remaining_inventory_available_to_mining_for_SGA_AA,remaining_inventory_available_to_mining_for_SGA_SiO2,remaining_inventory_available_to_mining_for_SGA_AS,extractable_to_SGA,working_stock_prior_to_AA_and_AS_de_rating000t,working_stock_prior_to_AA_and_AS_de_rating_AA,working_stock_prior_to_AA_and_AS_de_rating_AS,de_rated_Al2O3,de_rated_AS,de_rated_SiO2,province_county_000twstockprior,refractory_depletion_end_2009,refractory_depletion_end_2009_000t,SGA_depletion_end_2009,SGA_depletion_end_2009_000t,endowment_end_2009_prov_totals,geol_endowment_end_2009,endowment_end_2009_all,max_extr_inventory_end_2009_1,AA_end_2009_1,SiO2_end_2009_1,AS_end_2009_1,max_extr_inventory_end_2009_2,AA_end_2009_2,SiO2_end_2009_2,AS_end_2009_2,max_extr_inventory_end_2009_3,AA_end_2009_3,SiO2_end_2009_3,AS_end_2009_3,unallocated,check_sum,deposit,deep bauxite,Include Inventory in Allocations Further Processed?,correction_factor
Henan,Yanshi,58336.65217,0.0,58336.65217,0.665713303,0.11526402505413416,5.775551415,0.7,40835.656519000026,0.665713303,5.775551415,0.63158422769217,4.992917785936329,0.1264960199166845,Henan-Yanshi-40835.656519000026,0,0.0,0.0,0.0,126387.6522,,something,40835.656519000026,0.63158422769217,0.1264960199166845,4.992917785936329,0.0,0.7,0.07777777777777778,9,40835.656519000026,0.63158422769217,0.1264960199166845,4.992917785936329,0,1.0,,0.0,Yes,1.0
Hubei,Yicheng,44425.4,0.0,44425.4,0.673,0.1281904761904762,5.25,0.7,20678.635406258305,0.673,5.25,0.6114284972590001,4.2,0.14557821363309525,Hubei-Yicheng-20678.635406258305,0,0.0,0.0,0.0,44425.4,,something,20678.635406258305,0.6114284972590001,0.14557821363309525,4.2,0.0,0.7,0.07777777777777778,9,20678.635406258305,0.6114284972590001,0.14557821363309525,4.2,0,1.0,,0.0,Yes,1.0
Henan,Yichuan,755.0,0.0,755.0,0.6,0.15,4.0,0.7,482.25625000660597,0.6,4.0,0.57,4.0,0.1425,Henan-Yichuan-482.25625000660597,0,0.0,0.0,0.0,755.0,,something,482.25625000660597,0.57,0.1425,4.0,0.0,0.7,0.07777777777777778,9,482.25625000660597,0.57,0.1425,4.0,0,1.0,,0.0,Yes,1.0
Shanxi,Yingze,0.0,0.0,0.0,,,,0.7,0.0,,,,,0,Shanxi-Yingze-0.0,0,0.0,0.0,0.0,,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0.0,0.0,,0.0,Yes,1.0
Henan,Yiyang,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,NO,
Guangxi,Yizhou,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,NO,
Guangxi,Yongning,1000.0,0.0,1000.0,0.5492,0.05569979716024341,9.86,0.7,700.0000000000035,0.5492,9.86,0.52174,7.888,0.06614350912778905,Guangxi-Yongning-700.0000000000035,0,0.0,0.0,0.0,12670.0,,something,700.0000000000035,0.52174,0.06614350912778905,7.888,0.0,0.7,0.07777777777777778,9,700.0000000000035,0.52174,0.06614350912778905,7.888,700.0000000000035,0.0,,0.0,Yes,1.0
Shanxi,Yu,63872.0,19161.6,44710.4,0.5411506314285713,0.17355466688995827,3.1180413706286907,0.7,5793.722666790364,0.5411506314285713,3.1180413706286907,0.5140930998571428,2.4632526827966656,0.20870497917146882,Shanxi-Yu-5793.722666790364,0,0.0,0.0,0.0,63872.0,,something,24955.322666790362,0.6568391466761614,0.10817433503902743,6.072042378991146,19161.6,0.7,0.07777777777777778,9,5793.722666790364,0.5140930998571428,0.20870497917146882,2.4632526827966656,0,1.0,,0.0,Yes,1.4285714285714286
Shanxi,Yuanping,39806.1,0.0,39806.1,0.578776801,0.12801571746552484,4.521138595,0.7,18045.432000110137,0.578776801,4.521138595,0.5520536759715178,3.6169108760000004,0.1526312632237272,Shanxi-Yuanping-18045.432000110137,0,0.0,0.0,0.0,64243.2,,something,18045.432000110137,0.5520536759715178,0.1526312632237272,3.6169108760000004,0.0,0.7,0.07777777777777778,9,18045.432000110137,0.5520536759715178,0.1526312632237272,3.6169108760000004,0,1.0,,1172.0,Yes,1.0
Shanxi,Yuanqu,0.0,0.0,0.0,,,,0.7,0.0,,,,,0,Shanxi-Yuanqu-0.0,0,0.0,0.0,0.0,,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0,1.0000000000000002,,0.0,Yes,1.1111111111111112
Henan,Yuzhou,26059.0,2605.9,23453.1,0.6591321733333335,0.11100407437643728,5.937909730214793,0.7,15090.604031513816,0.6591321733333335,5.937909730214793,0.6016666661550277,4.030036965790827,0.14929557005613242,Henan-Yuzhou-15090.604031513816,0,0.0,0.0,0.0,58659.0,,something,17696.504031513818,0.6161467484475692,0.13876421230511668,4.440242467508678,2605.9,0.7,0.07777777777777778,9,15090.604031513816,0.6016666661550277,0.14929557005613242,4.030036965790827,0,0.9999999999999999,,0.0,Yes,1.1111111111111112
Shandong,Zhangqiu,6045.0,0.0,6045.0,0.55,0.1375,4.0,1.0,4018.8455357313496,0.55,4.0,0.5225,3.4,0.15367647058823528,Shandong-Zhangqiu-4018.8455357313496,0,0.0,0.0,0.0,,,something,4018.8455357313496,0.5225,0.15367647058823528,3.4000000000000004,0.0,0.7,0.07777777777777778,9,4018.8455357313496,0.5225,0.15367647058823528,3.4000000000000004,0,0.0,,0.0,Yes,1.0
Shaanxi,Zhenba,,,,,,,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NO,
Guizhou,Zheng'an,112871.8,0.0,112871.8,0.615838462,0.1364544315402192,4.513143729,0.6,47462.59189997753,0.615838462,4.513143729,0.5320000003306983,4.787837973165352,0.1111148713286512,Guizhou-Zheng'an-47462.59189997753,0,0.0,0.0,0.0,192512.1,,something,47462.59189997753,0.5320000003306983,0.1111148713286512,4.787837973165352,0.0,0.7,0.07777777777777778,9,47462.59189997753,0.5320000003306983,0.1111148713286512,4.787837973165352,0,0.2,,0.0,Yes,1.0
Guizhou,Zhijin,14936.1,0.0,14936.1,0.6578,0.08161290322580643,8.060000000000002,0.6,8961.660000000022,0.6578,8.060000000000002,0.5920200000000001,6.045000000000002,0.09793548387096773,Guizhou-Zhijin-8961.660000000022,0,0.0,0.0,0.0,15671.76667,,something,8961.660000000022,0.5920200000000001,0.09793548387096773,6.045000000000002,0.0,0.7,0.07777777777777778,9,8961.660000000022,0.5920200000000001,0.09793548387096773,6.045000000000002,0,1.0,,0.0,Yes,1.0
Shanxi,Zhongyang,7335.0,0.0,7335.0,0.6833,0.0829247572815534,8.24,0.7,5134.499999999992,0.6833,8.24,0.6244034956237,4.7791999999999994,0.1306502125091438,Shanxi-Zhongyang-5134.499999999992,0,0.0,0.0,0.0,27695.0,,something,5134.499999999992,0.6244034956237,0.1306502125091438,4.7791999999999994,0.0,0.7,0.07777777777777778,9,5134.499999999992,0.6244034956237,0.1306502125091438,4.7791999999999994,0,1.0,,0.0,Yes,1.0
Shandong,Zibo,48286.0,0.0,48286.0,0.551292302,0.14559564326158508,3.786461529,1.0,32784.182083787986,0.551292302,3.786461529,0.5214405532064156,3.4332110826999265,0.1518812973178297,Shandong-Zibo-32784.182083787986,0,0.0,0.0,0.0,,,something,32784.182083787986,0.5214405532064156,0.1518812973178297,3.4332110826999265,0.0,0.7,0.07777777777777778,9,32784.182083787986,0.5214405532064156,0.1518812973178297,3.4332110826999265,0,0.0,,0.0,Yes,1.0
Shandong,Zouwu,0.0,0.0,0.0,,,,0.7,0.0,,,,,0,Shandong-Zouwu-0.0,0,0.0,0.0,0.0,149730.0,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0,0.0,,0.0,Yes,1.0
Guizhou,Zunyi,95808.04,10538.884399999999,85269.1556,0.6670966460674157,0.10835392653809972,6.1566448709438255,0.6,37407.274029036,0.6670966460674157,6.1566448709438255,0.5323512814866825,4.750833564356525,0.1120542898999213,Guizhou-Zunyi-37407.274029036,0,0.0,0.0,0.0,104034.04,,something,47946.158429036004,0.5692015844538125,0.1045200846428906,5.445858433798439,10538.884399999999,0.7,0.07777777777777778,9,37407.274029036,0.5323512814866825,0.1120542898999213,4.750833564356525,0,1.0,,0.0,Yes,1.1235955056179776
Shanxi,Zuoquan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Yes,
