bauxite,owner,ownership,technology,category,province,refinery,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Domestic,Other,Bosai,H-B,Other,Chongqing,Bosai Xianfeng domestic,0.15,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Domestic,Other,Bosai,H-B,Other,Chongqing,Shuijiang,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.644,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Domestic,Other,Guangdong Guang Al Group Co.Ltd,H-B,Guizhou,Guizhou,Qingzhen Guanglv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Domestic,Other,Private,H-B,Guizhou,Guizhou,Kaisheng,0.055,0.055,0.105,0.105,0.105,0.105,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Henan,Henan,Jingxin,0.0,0.05,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Domestic,Other,Private,H-B,Henan,Henan,Shaoxing,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Henan,Henan,Weilai,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Domestic,Other,Private,H-B,Henan,Henan,Yifeng Gongyi (Yulian Xinya),0.0,0.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
Domestic,Other,Private,H-B,Henan,Henan,Zhongchao,0.0,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Other,Hubei,Jialu Xianfeng,0.0,0.06,0.06,0.06,0.06,0.06,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
Domestic,Other,Private,H-B,Other,Hubei,Jinshi,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Domestic,Other,Private,H-B,Other,Hunan,Huixiang,0.0,0.0,0.0,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Domestic,Other,Private,H-B,Shanxi,Shanxi,Gangyuan Jiaohua,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Shanxi,Shanxi,Huaqing,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Domestic,Other,Private,H-B,Shanxi,Shanxi,Qiangjin Aluminium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
Domestic,Other,Private,H-B,Shanxi,Shanxi,Taixing,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Domestic,Other,Private,H-B,Shanxi,Shanxi,Tiantong,0.0,0.0,0.0,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Domestic,Other,Private,H-B,Shanxi,Shanxi,Wusheng,0.0,0.0,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Domestic,Other,Senze,H-B & Sinter (1.2:0.1),Shanxi,Shanxi,Senze,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.7,0.7,0.7,0.7,0.7,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.9,1.9,1.9
Domestic,Other,Shanghai Huafei Investment Co.Ltd,H-B,Guizhou,Guizhou,Huafei,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Domestic,Other,Tianyuan Chemical,H-B,Shanxi,Shanxi,Dongxu Tianyuan,0.0,0.1,0.1,0.1,0.1,0.25,0.25,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Wanji Holdings,H-B,Henan,Henan,Wanji,0.0,0.0,0.4,0.8,0.8,0.8,0.8,0.8,1.4,1.4,1.4,1.4,1.4,1.4,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Domestic,Other,"Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation","H-B, Sweetening",Henan,Henan,Zhongmei,0.0,0.0,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Domestic,Other,Zengshi,H-B,Guangxi,Guangxi,Tiangui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.8,0.8,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
Domestic,Other,Zengshi Group,H-B,Guizhou,Guizhou,Xian,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Domestic,Qiya,Qiya,H-B,Guizhou,Guizhou,Qizheng Chemical,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Domestic,SPIC,SPIC,H-B,Guizhou,Guizhou,SPIC - Wuchuan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Domestic,SPIC,SPIC,H-B,Other,Chongqing,Tuoyuan,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
Domestic,SPIC,SPIC,H-B & Sinter,Shanxi,Shanxi,SPIC Shanxi,0.0,1.0,1.0,1.0,1.2,2.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,0.45,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Domestic,Shenhuo,Shenhuo,Sintering,Henan,Henan,Shenhuo,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Domestic,Shenhuo,"Shenhuo, Huiyuan","H-B, ODT",Henan,Henan,Huiyuan Lushan,0.3,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Domestic,Xinfa,Xinfa,H-B,Guangxi,Guangxi,Xinfa Jingxi,0.0,0.0,0.0,1.6,1.6,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.232,2.2,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
Domestic,Xinfa,Xinfa,H-B,Shanxi,Shanxi,Xinfa - Jiaokou,0.0,0.0,0.0,0.2,0.2,0.0,1.2,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
Domestic,Xinfa,Xinfa,H-B,Shanxi,Shanxi,Xinfa - Xiaoyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.32,3.32,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47
Domestic,Xinfa,"Xinfa, Yangquan Coal",H-B (Lime),Shanxi,Shanxi,Yangquan Zhaofeng,0.0,0.0,0.4,0.4,0.4,0.4,0.4,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
Fly ash,Other,Private,fly ash,Other,Inner Mongolia,Datang Tuoketuo Fly Ash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Fly ash,Other,Private,fly ash,Other,Inner Mongolia,Mengxi Fly Ash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imported,Chalco,Chalco,H-B,Shanxi,Shanxi,Chalco Xinghua import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Imported,Chalco,Chalco,L-B,Guangxi,Guangxi,Huasheng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
Imported,Chalco,Chalco,L-B,Henan,Henan,Chalco Zhengzhou import,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.175,0.175,0.175,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Imported,Chalco,Chalco,L-B,Henan,Henan,Chalco Zhongzhou LT Amt,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,2.0,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Imported,Chalco,Chalco,L-B,Other,Jiangsu,Chalco Lianyungang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
Imported,Chalco,Chalco,L-B,Other,Shandong,Chalco Shandong L-B,0.925,1.15,1.7,1.7,1.7,1.7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Imported,Chalco,Chalco,L-B,Other,Shandong,Chalco Shandong sinter import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Imported,Chalco,Chalco,L-B,Shanxi,Shanxi,Chalco Shanxi import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
Imported,East Hope,East Hope,L-B,Henan,Henan,East Hope Mianchi Added LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Imported,East Hope,East Hope,L-B,Shanxi,Shanxi,East Hope Lingshi Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
Imported,Jinjiang,Jinjiang,L-B,Henan,Henan,Kaiman Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Imported,Jinjiang,Jinjiang,L-B,Other,Jiangsu,Jinjiang Lianyungang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0
Imported,Jinjiang,Jinjiang,L-B,Shanxi,Shanxi,Xingan Chemical import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Imported,Jinjiang,Lubei Group,L-B,Other,Shandong,Lubei,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Imported,Nanshan,Nanshan Group,H-B,Other,Shandong,Nanshan Donghai H-B,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Imported,Nanshan,Nanshan Group,L-B,Other,Shandong,Nanshan Donghai L-B,0.0,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Imported,Other,BXG,L-B,Other,Inner Mongolia,Xinwang L-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Imported,Other,Bosai,L-B,Other,Chongqing,Bosai Wanzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,1.2,2.4,2.4,2.4,2.4,2.4,2.4
Imported,Other,Bosai,L-B,Other,Chongqing,Bosai Xianfeng import,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Imported,Other,Chuangxin Group,L-B,Other,Shandong,Bochuang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
Imported,Other,Jinguotou,H-B,Other,Inner Mongolia,Qihui H-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
Imported,Other,Jinguotou,L-B,Other,Inner Mongolia,Qihui L-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1.3
Imported,Other,Private,L-B,Other,Inner Mongolia,Mengxi import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Imported,Other,Private,L-B,Other,Shandong,Nanhan,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Imported,Other,Tianyuan Chemical,L-B,Shanxi,Shanxi,Dongxu Tianyuan import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Imported,Other,Wanji Holdings,L-B,Henan,Henan,Wanji import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Imported,Qiya,Qiya,L-B,Guizhou,Guizhou,Qizheng Chemical Added LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Imported,SPIC,SPIC,L-B,Shanxi,Shanxi,SPIC Shanxi import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Imported,Weiqiao,Weiqiao,H-B,Other,Shandong,Weiqiao - Binzhou H-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Imported,Weiqiao,Weiqiao,H-B,Other,Shandong,Weiqiao-Wudi-Zhanhua H-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Imported,Weiqiao,Weiqiao,L-B,Other,Shandong,Weiqiao - Binzhou L-B,0.0,2.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Imported,Weiqiao,Weiqiao,L-B,Other,Shandong,Weiqiao-Wudi-Zhanhua L-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.5,5.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
