bauxite,owner,ownership,technology,category,province,refinery,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,Factor X,Alumina Grade,A/S,open stock
Domestic,Chalco,Chalco,H-B,Guangxi,Henan,Chalco Zhengzhou domestic,0.9655789451924548,0.9167396283853021,0.8736558812641502,0.8325715280692696,0.8046983740578753,0.768410412217445,0.7314859764605308,0.689262918264336,0.6468094752171848,0.6041354592846471,0.5612483672856244,0.5397011672196568,0.5033252152129141,0.4668064305293574,0.43931156904482854,0.41173803116125196,0.3840862734315448,0.35635664051547117,0.3285493732664886,0.30531207491959134,0.2820209870225873,0.25867609674428504,0.23527734994083824,0.2165151917135078,0.19771842118159447,0.1788869536304841,0.16002068838926012,1.0,0.6229561553475946,4.598932443026615,88753.30371253053
Domestic,Chalco,Chalco,H-B,Guizhou,Henan,Chalco Zhengzhou domestic,0.9655789451924548,0.9167396283853021,0.8736558812641502,0.8325715280692696,0.8046983740578753,0.768410412217445,0.7314859764605308,0.689262918264336,0.6468094752171848,0.6041354592846471,0.5612483672856244,0.5397011672196568,0.5033252152129141,0.4668064305293574,0.43931156904482854,0.41173803116125196,0.3840862734315448,0.35635664051547117,0.3285493732664886,0.30531207491959134,0.2820209870225873,0.25867609674428504,0.23527734994083824,0.2165151917135078,0.19771842118159447,0.1788869536304841,0.16002068838926012,1.0,0.6229561553475946,4.598932443026615,88753.30371253053
Domestic,Chalco,Chalco,H-B,Henan,Henan,Chalco Zhengzhou domestic,0.9655789451924548,0.9167396283853021,0.8736558812641502,0.8325715280692696,0.8046983740578753,0.768410412217445,0.7314859764605308,0.689262918264336,0.6468094752171848,0.6041354592846471,0.5612483672856244,0.5397011672196568,0.5033252152129141,0.4668064305293574,0.43931156904482854,0.41173803116125196,0.3840862734315448,0.35635664051547117,0.3285493732664886,0.30531207491959134,0.2820209870225873,0.25867609674428504,0.23527734994083824,0.2165151917135078,0.19771842118159447,0.1788869536304841,0.16002068838926012,1.0,0.6229561553475946,4.598932443026615,88753.30371253053
Domestic,Chalco,Chalco,H-B,Other,Henan,Chalco Zhengzhou domestic,0.9655789451924548,0.9167396283853021,0.8736558812641502,0.8325715280692696,0.8046983740578753,0.768410412217445,0.7314859764605308,0.689262918264336,0.6468094752171848,0.6041354592846471,0.5612483672856244,0.5397011672196568,0.5033252152129141,0.4668064305293574,0.43931156904482854,0.41173803116125196,0.3840862734315448,0.35635664051547117,0.3285493732664886,0.30531207491959134,0.2820209870225873,0.25867609674428504,0.23527734994083824,0.2165151917135078,0.19771842118159447,0.1788869536304841,0.16002068838926012,1.0,0.6229561553475946,4.598932443026615,88753.30371253053
Domestic,Chalco,Chalco,H-B,Shanxi,Henan,Chalco Zhengzhou domestic,0.9655789451924548,0.9167396283853021,0.8736558812641502,0.8325715280692696,0.8046983740578753,0.768410412217445,0.7314859764605308,0.689262918264336,0.6468094752171848,0.6041354592846471,0.5612483672856244,0.5397011672196568,0.5033252152129141,0.4668064305293574,0.43931156904482854,0.41173803116125196,0.3840862734315448,0.35635664051547117,0.3285493732664886,0.30531207491959134,0.2820209870225873,0.25867609674428504,0.23527734994083824,0.2165151917135078,0.19771842118159447,0.1788869536304841,0.16002068838926012,1.0,0.6229561553475946,4.598932443026615,88753.30371253053
Domestic,Chalco,Chalco,H-B,Guangxi,Shanxi,Chalco Huaxing,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9662462652657072,0.9024420765621571,0.7858903615722865,0.6430657046795623,0.4960110308091463,0.41261806334812084,0.32002563712737453,0.21380491229592236,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,1.0,0.588763200477831,4.984004238033292,30314.482400044017
Domestic,Chalco,Chalco,H-B,Guizhou,Shanxi,Chalco Huaxing,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9662462652657072,0.9024420765621571,0.7858903615722865,0.6430657046795623,0.4960110308091463,0.41261806334812084,0.32002563712737453,0.21380491229592236,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,1.0,0.588763200477831,4.984004238033292,30314.482400044017
Domestic,Chalco,Chalco,H-B,Henan,Shanxi,Chalco Huaxing,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9662462652657072,0.9024420765621571,0.7858903615722865,0.6430657046795623,0.4960110308091463,0.41261806334812084,0.32002563712737453,0.21380491229592236,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,1.0,0.588763200477831,4.984004238033292,30314.482400044017
Domestic,Chalco,Chalco,H-B,Other,Shanxi,Chalco Huaxing,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9662462652657072,0.9024420765621571,0.7858903615722865,0.6430657046795623,0.4960110308091463,0.41261806334812084,0.32002563712737453,0.21380491229592236,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,1.0,0.588763200477831,4.984004238033292,30314.482400044017
Domestic,Chalco,Chalco,H-B,Shanxi,Shanxi,Chalco Huaxing,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9999967012466293,0.9662462652657072,0.9024420765621571,0.7858903615722865,0.6430657046795623,0.4960110308091463,0.41261806334812084,0.32002563712737453,0.21380491229592236,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,0.10581349499736124,1.0,0.588763200477831,4.984004238033292,30314.482400044017
Domestic,Chalco,Chalco,H-B,Guangxi,Shanxi,Chalco Xinghua,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.987670702015315,0.9675145540029865,0.9316722085993052,0.8718094742423657,0.8275247252553902,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,1.0,0.608912901987727,4.060122679595425,33038.91357095451
Domestic,Chalco,Chalco,H-B,Guizhou,Shanxi,Chalco Xinghua,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.987670702015315,0.9675145540029865,0.9316722085993052,0.8718094742423657,0.8275247252553902,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,1.0,0.608912901987727,4.060122679595425,33038.91357095451
Domestic,Chalco,Chalco,H-B,Henan,Shanxi,Chalco Xinghua,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.987670702015315,0.9675145540029865,0.9316722085993052,0.8718094742423657,0.8275247252553902,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,1.0,0.608912901987727,4.060122679595425,33038.91357095451
Domestic,Chalco,Chalco,H-B,Other,Shanxi,Chalco Xinghua,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.987670702015315,0.9675145540029865,0.9316722085993052,0.8718094742423657,0.8275247252553902,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,1.0,0.608912901987727,4.060122679595425,33038.91357095451
Domestic,Chalco,Chalco,H-B,Shanxi,Shanxi,Chalco Xinghua,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.9999969732660614,0.987670702015315,0.9675145540029865,0.9316722085993052,0.8718094742423657,0.8275247252553902,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,0.8206133967820156,1.0,0.608912901987727,4.060122679595425,33038.91357095451
Domestic,Chalco,Chalco,"H-B (Lime), sinter",Guangxi,Shanxi,Chalco Shanxi,0.9642740691766576,0.909643520385764,0.8565185219620979,0.8057857971971749,0.7721365661470125,0.7408866247864817,0.7068526837778346,0.6571007497555196,0.5998086414171695,0.5420416200617645,0.48381404322565486,0.43491520486326823,0.38023916017378173,0.32518340094500237,0.2891507385721322,0.2613096912785771,0.23896049501616093,0.21654997458428568,0.19407789283609428,0.17154397161640458,0.1489478917120264,0.13478626725683293,0.12911179333091213,0.12911179333091213,0.12911179333091213,0.12911179333091213,0.12911179333091213,1.0,0.5995392249535318,4.3839898972266464,81007.01111210515
Domestic,Chalco,Chalco,"H-B (Lime), sinter",Guizhou,Shanxi,Chalco Shanxi,0.9642740691766576,0.909643520385764,0.8565185219620979,0.8057857971971749,0.7721365661470125,0.7408866247864817,0.7068526837778346,0.6571007497555196,0.5998086414171695,0.5420416200617645,0.48381404322565486,0.43491520486326823,0.38023916017378173,0.32518340094500237,0.2891507385721322,0.2613096912785771,0.23896049501616093,0.21654997458428568,0.19407789283609428,0.17154397161640458,0.1489478917120264,0.13478626725683293,0.12911179333091213,0.12911179333091213,0.12911179333091213,0.12911179333091213,0.12911179333091213,1.0,0.5995392249535318,4.3839898972266464,81007.01111210515
Domestic,Chalco,Chalco,"H-B (Lime), sinter",Henan,Shanxi,Chalco Shanxi,0.9642740691766576,0.909643520385764,0.8565185219620979,0.8057857971971749,0.7721365661470125,0.7408866247864817,0.7068526837778346,0.6571007497555196,0.5998086414171695,0.5420416200617645,0.48381404322565486,0.43491520486326823,0.38023916017378173,0.32518340094500237,0.2891507385721322,0.2613096912785771,0.23896049501616093,0.21654997458428568,0.19407789283609428,0.17154397161640458,0.1489478917120264,0.13478626725683293,0.12911179333091213,0.12911179333091213,0.12911179333091213,0.12911179333091213,0.12911179333091213,1.0,0.5995392249535318,4.3839898972266464,81007.01111210515
Domestic,Chalco,Chalco,"H-B (Lime), sinter",Other,Shanxi,Chalco Shanxi,0.9642740691766576,0.909643520385764,0.8565185219620979,0.8057857971971749,0.7721365661470125,0.7408866247864817,0.7068526837778346,0.6571007497555196,0.5998086414171695,0.5420416200617645,0.48381404322565486,0.43491520486326823,0.38023916017378173,0.32518340094500237,0.2891507385721322,0.2613096912785771,0.23896049501616093,0.21654997458428568,0.19407789283609428,0.17154397161640458,0.1489478917120264,0.13478626725683293,0.12911179333091213,0.12911179333091213,0.12911179333091213,0.12911179333091213,0.12911179333091213,1.0,0.5995392249535318,4.3839898972266464,81007.01111210515
Domestic,Chalco,Chalco,"H-B (Lime), sinter",Shanxi,Shanxi,Chalco Shanxi,0.9642740691766576,0.909643520385764,0.8565185219620979,0.8057857971971749,0.7721365661470125,0.7408866247864817,0.7068526837778346,0.6571007497555196,0.5998086414171695,0.5420416200617645,0.48381404322565486,0.43491520486326823,0.38023916017378173,0.32518340094500237,0.2891507385721322,0.2613096912785771,0.23896049501616093,0.21654997458428568,0.19407789283609428,0.17154397161640458,0.1489478917120264,0.13478626725683293,0.12911179333091213,0.12911179333091213,0.12911179333091213,0.12911179333091213,0.12911179333091213,1.0,0.5995392249535318,4.3839898972266464,81007.01111210515
Domestic,Chalco,Chalco,H-B-ODT-Sweet,Guangxi,Henan,Chalco Zhongzhou Dom. Bayer,0.999996321054333,0.947980911084069,0.8747218395661096,0.7911781830051203,0.706003595615354,0.6195039923385106,0.47047112327424145,0.31840676897972187,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,2.0,0.616315356028554,4.550186711456367,27181.700968500576
Domestic,Chalco,Chalco,H-B-ODT-Sweet,Guizhou,Henan,Chalco Zhongzhou Dom. Bayer,0.999996321054333,0.947980911084069,0.8747218395661096,0.7911781830051203,0.706003595615354,0.6195039923385106,0.47047112327424145,0.31840676897972187,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,2.0,0.616315356028554,4.550186711456367,27181.700968500576
Domestic,Chalco,Chalco,H-B-ODT-Sweet,Henan,Henan,Chalco Zhongzhou Dom. Bayer,0.999996321054333,0.947980911084069,0.8747218395661096,0.7911781830051203,0.706003595615354,0.6195039923385106,0.47047112327424145,0.31840676897972187,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,2.0,0.616315356028554,4.550186711456367,27181.700968500576
Domestic,Chalco,Chalco,H-B-ODT-Sweet,Other,Henan,Chalco Zhongzhou Dom. Bayer,0.999996321054333,0.947980911084069,0.8747218395661096,0.7911781830051203,0.706003595615354,0.6195039923385106,0.47047112327424145,0.31840676897972187,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,2.0,0.616315356028554,4.550186711456367,27181.700968500576
Domestic,Chalco,Chalco,H-B-ODT-Sweet,Shanxi,Henan,Chalco Zhongzhou Dom. Bayer,0.999996321054333,0.947980911084069,0.8747218395661096,0.7911781830051203,0.706003595615354,0.6195039923385106,0.47047112327424145,0.31840676897972187,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,0.1635077878415871,2.0,0.616315356028554,4.550186711456367,27181.700968500576
Domestic,Chalco,Chalco,Series & Sinter (95:25),Guangxi,Guizhou,Chalco Guizhou,0.8809340671791058,0.7357863471861636,0.5806477714343488,0.41822506756715083,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,2.0,0.5869151481118858,4.998754438732403,14218.09001381725
Domestic,Chalco,Chalco,Series & Sinter (95:25),Guizhou,Guizhou,Chalco Guizhou,0.8809340671791058,0.7357863471861636,0.5806477714343488,0.41822506756715083,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,2.0,0.5869151481118858,4.998754438732403,14218.09001381725
Domestic,Chalco,Chalco,Series & Sinter (95:25),Henan,Guizhou,Chalco Guizhou,0.8809340671791058,0.7357863471861636,0.5806477714343488,0.41822506756715083,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,2.0,0.5869151481118858,4.998754438732403,14218.09001381725
Domestic,Chalco,Chalco,Series & Sinter (95:25),Other,Guizhou,Chalco Guizhou,0.8809340671791058,0.7357863471861636,0.5806477714343488,0.41822506756715083,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,2.0,0.5869151481118858,4.998754438732403,14218.09001381725
Domestic,Chalco,Chalco,Series & Sinter (95:25),Shanxi,Guizhou,Chalco Guizhou,0.8809340671791058,0.7357863471861636,0.5806477714343488,0.41822506756715083,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,0.25075140087408687,2.0,0.5869151481118858,4.998754438732403,14218.09001381725
Domestic,Chalco,Chalco,Sinter,Guangxi,Henan,Chalco Zhongzhou Dom. Sinter,0.8796855905088566,0.7962410666878376,0.711374923780897,0.6252964696044864,0.5686260421192614,0.5159023163204633,0.46280657886768206,0.41379965046632255,0.3644875326157035,0.31938198738493573,0.2785608464949584,0.23753553318102538,0.20088616941029466,0.15947190712753237,0.14097291281387064,0.12243235055573178,0.10384999051846945,0.08522558389791564,0.06655886256959428,0.047849538670806546,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,1.0,0.6146514781918112,4.554640348925165,24036.223211440774
Domestic,Chalco,Chalco,Sinter,Guizhou,Henan,Chalco Zhongzhou Dom. Sinter,0.8796855905088566,0.7962410666878376,0.711374923780897,0.6252964696044864,0.5686260421192614,0.5159023163204633,0.46280657886768206,0.41379965046632255,0.3644875326157035,0.31938198738493573,0.2785608464949584,0.23753553318102538,0.20088616941029466,0.15947190712753237,0.14097291281387064,0.12243235055573178,0.10384999051846945,0.08522558389791564,0.06655886256959428,0.047849538670806546,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,1.0,0.6146514781918112,4.554640348925165,24036.223211440774
Domestic,Chalco,Chalco,Sinter,Henan,Henan,Chalco Zhongzhou Dom. Sinter,0.8796855905088566,0.7962410666878376,0.711374923780897,0.6252964696044864,0.5686260421192614,0.5159023163204633,0.46280657886768206,0.41379965046632255,0.3644875326157035,0.31938198738493573,0.2785608464949584,0.23753553318102538,0.20088616941029466,0.15947190712753237,0.14097291281387064,0.12243235055573178,0.10384999051846945,0.08522558389791564,0.06655886256959428,0.047849538670806546,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,0.02909730411325614,1.0,0.6146514781918112,4.554640348925165,24036.223211440774
