category,technology,ownership,owner,bauxite,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Guangxi,,,,Domestic,0.6000113519381806,0.5844726424031201,0.5798947719257606,0.566404857588849,0.5557732236917406,0.5513735538610888,0.5517742844738776,0.5519274843080514,0.5480183784785392,0.5457500917505721,0.5432863902151,0.5415932807941991,0.5393842755705469,0.5379216164750243,0.536617682427415,0.5373105223149826,0.5347198777940035,0.5317033369715618,0.5289676238428389,0.5279280730828714,0.5272524324704984,0.5251778387337723,0.5236664859931037,0.5242007669773924,0.520058420522893,0.5179361789265752,0.5247619335961622
Guizhou,,,,Domestic,0.624701814229031,0.6028773330197613,0.6006929602881137,0.599907497409283,0.597104761585442,0.5920537113126756,0.5833111903469795,0.5839376176817765,0.5861773129324376,0.5878806442472572,0.5987660235923469,0.5893822670303887,0.5892078412474291,0.5897761011068307,0.5868439805347685,0.5926252412669559,0.590377509010608,0.5890146310006689,0.5878601453382885,0.5865107549798395,0.5870014561911304,0.5857543552591314,0.5866868708322709,0.5865761260906008,0.5852782059003769,0.5845511466032097,0.583009991467903
Henan,,,,Domestic,0.6625043425421848,0.6498023890954274,0.6455200576246513,0.6408388268701725,0.6399924632657934,0.6365064283434668,0.6325536679988393,0.6301485338786141,0.6273153714397623,0.6244812203700343,0.6211943962404632,0.6216595035275604,0.6198817587433101,0.617060191970289,0.6173748187482893,0.6164329938760315,0.6136666374462458,0.6104534926541673,0.6056353137233553,0.6173071419695019,0.6158866832275462,0.6142368718520685,0.6130369506556502,0.6119397222533042,0.6111908238740025,0.6104297811214521,0.6096549068371429
Shanxi,,,,Domestic,0.63892165749338,0.6222016604637929,0.6169221099443744,0.6138466477990534,0.6127502571556086,0.6116744012713644,0.6148537336560349,0.6126994023141301,0.6130014203272172,0.6116519529161466,0.6080914859421777,0.6063468065694947,0.6025999356368076,0.5997476965086613,0.5969770241067556,0.5930739675368925,0.5896416455386246,0.5860923850981354,0.5868742803775271,0.5806251214146794,0.5884041018441245,0.5831241070931559,0.5746354031336449,0.5721419488353184,0.5706327833874,0.5694198869890691,0.5681834414293729
Other,,,,Domestic,0.6143974338346466,0.6059249422651758,0.6011736792871248,0.6089104942012732,0.620921078124634,0.6177362503897053,0.5960485274758602,0.5889439332092877,0.5731978784986286,0.5773080809901442,0.5694840185644131,0.5575425325557101,0.5483936366596446,0.5469399475938036,0.5465455880444577,0.5481110178666534,0.5458440320467125,0.5332858477669116,0.528089930031002,0.5268396220073939,0.5263858306304385,0.5241868107208961,0.522023075533726,0.5162654560020195,0.5099666591119093,0.4982615629078024,0.49567573800957193
,,,,,3.1405366000374233,3.065278967247277,3.044203579070025,3.029908323868631,3.0265417838232187,3.0093443451783006,2.978541403951591,2.9676569713918597,2.947710361676585,2.9470719902741545,2.940822314554501,2.9165243904773526,2.899467447857738,2.891445553654609,2.8843590938616863,2.887553742861516,2.8742497018361948,2.850549693491445,2.837427293313012,2.8392107134542863,2.844930504363738,2.832479983659024,2.8200487861483956,2.8111240201586356,2.797126892796582,2.7805985565481084,2.781286011340153
