refinery,province,category,technology,ownership,owner,bauxite,Factor X,Alumina Grade,A/S,open stock,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Baise Mining,Guangxi,Guangxi,H-B,Baise Mining,Other,Imported,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baise Mining,Guizhou,Guangxi,H-B,Baise Mining,Other,Imported,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baise Mining,Henan,Guangxi,H-B,Baise Mining,Other,Imported,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baise Mining,Shanxi,Guangxi,H-B,Baise Mining,Other,Imported,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baise Mining,Other,Guangxi,H-B,Baise Mining,Other,Imported,10.0,0.483,32.2,,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.9981085484457723,0.9961750559807016,0.9942380120863888,0.9922985264530162,0.9903571399716459,0.9884141834474207,0.9862267560159049,0.9837945578582258,0.9813607681029766
Chalco Guizhou,Guangxi,Guizhou,Series & Sinter (95:25),Chalco,Chalco,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Guizhou,Guizhou,Guizhou,Series & Sinter (95:25),Chalco,Chalco,Domestic,2.0,0.5858951973293992,5.042931538124354,32119.565399999996,0.9472955845308553,0.882675059099879,0.8137470160799485,0.7416633767241388,0.6673985285355531,0.6045948100455769,0.5397387622214355,0.4707247580005248,0.40521431344622316,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078,0.3354834036978078
Chalco Guizhou,Henan,Guizhou,Series & Sinter (95:25),Chalco,Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Guizhou,Shanxi,Guizhou,Series & Sinter (95:25),Chalco,Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Guizhou,Other,Guizhou,Series & Sinter (95:25),Chalco,Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zunyi,Guangxi,Guizhou,H-B,Chalco,Chalco,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zunyi,Guizhou,Guizhou,H-B,Chalco,Chalco,Domestic,2.0,0.5421740242253217,4.406433592938321,63800.610960000005,0.9999984326168747,0.9999984326168747,0.9999984326168747,0.9999984326168747,0.9999984326168747,0.9913466310183726,0.9676912828145273,0.9386121802812221,0.9090339135514308,0.8790554924288596,0.8410985734588533,0.7983623757985585,0.7550833282203191,0.7112923312842823,0.6670079486388037,0.6222398511339648,0.5769906710219576,0.531256862967268,0.48316946797489196,0.4319728601388971,0.39055339135902045,0.3484823065450774,0.31617536460107576,0.28892086115728305,0.264406253010114,0.242188758723032,0.21981561402798674
Chalco Zunyi,Henan,Guizhou,H-B,Chalco,Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zunyi,Shanxi,Guizhou,H-B,Chalco,Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zunyi,Other,Guizhou,H-B,Chalco,Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xian,Guangxi,Guizhou,H-B,Zengshi Group,Other,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xian,Guizhou,Guizhou,H-B,Zengshi Group,Other,Domestic,2.0,0.6153061949285207,5.408704364470576,2374.5348,0.9999578864874923,0.9999578864874923,0.9999578864874923,0.9999578864874923,0.9158439565668038,0.8214997877398679,0.724667866804554,0.6457162927057682,0.5655116430757919,0.48405577499316177,0.40130009695232,0.3171387044030733,0.2313789005684214,0.14365879129212536,0.14365879129212536,0.14365879129212536,0.14365879129212536,0.14365879129212536,0.14365879129212536,0.14365879129212536,0.14365879129212536,0.14365879129212536,0.14365879129212536,0.14365879129212536,0.14365879129212536,0.14365879129212536,0.14365879129212536
Xian,Henan,Guizhou,H-B,Zengshi Group,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xian,Shanxi,Guizhou,H-B,Zengshi Group,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xian,Other,Guizhou,H-B,Zengshi Group,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huafei,Guangxi,Guizhou,H-B,Shanghai Huafei Investment Co.Ltd,Other,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huafei,Guizhou,Guizhou,H-B,Shanghai Huafei Investment Co.Ltd,Other,Domestic,3.0,0.5979991321331081,4.284296540767128,15357.044999999995,0.9999934883305349,0.9999934883305349,0.9999934883305349,0.9859557542180352,0.9859557542180352,0.9798576494460743,0.9756350564973536,0.9694432017431819,0.9647779664053479,0.9459623692339034,0.9205687811599403,0.894893355517406,0.8689778601363563,0.8444877884319261,0.83792746144185,0.8214744037426353,0.8049493628001623,0.7883548982383699,0.7710253448213091,0.7527140333433003,0.7343264206000513,0.7157684378747331,0.6968752320879582,0.6778283035628456,0.6607588669984414,0.6436302646065112,0.6264428516285079
Huafei,Henan,Guizhou,H-B,Shanghai Huafei Investment Co.Ltd,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huafei,Shanxi,Guizhou,H-B,Shanghai Huafei Investment Co.Ltd,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huafei,Other,Guizhou,H-B,Shanghai Huafei Investment Co.Ltd,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qingzhen Guanglv,Guangxi,Guizhou,H-B,Guangdong Guang Al Group Co.Ltd,Other,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qingzhen Guanglv,Guizhou,Guizhou,H-B,Guangdong Guang Al Group Co.Ltd,Other,Domestic,3.0,0.5851917770642662,5.222962613238325,42526.6026,0.9999976485306871,0.9999976485306871,0.9999976485306871,0.9999976485306871,0.9999976485306871,0.9999976485306871,0.9999976485306871,0.9900158116985371,0.9656245994196618,0.9408162904915238,0.9157330133939146,0.890430164473786,0.8620959315599596,0.8306919124856008,0.8019476653879045,0.7730305760781635,0.7439499083668443,0.714712519931324,0.6657273663208103,0.6137461901725704,0.5613251545474436,0.49483716862487115,0.4266949139099811,0.35749849530479366,0.2950073885137614,0.231769617069309,0.16766034747653571
Qingzhen Guanglv,Henan,Guizhou,H-B,Guangdong Guang Al Group Co.Ltd,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qingzhen Guanglv,Shanxi,Guizhou,H-B,Guangdong Guang Al Group Co.Ltd,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qingzhen Guanglv,Other,Guizhou,H-B,Guangdong Guang Al Group Co.Ltd,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qizheng Chemical,Guangxi,Guizhou,H-B,Qiya,Qiya,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qizheng Chemical,Guizhou,Guizhou,H-B,Qiya,Qiya,Domestic,3.0,0.6036650008067359,5.1863592732267625,45799.8534,0.9999978165868758,0.9999978165868758,0.9999978165868758,0.9999978165868758,0.9999978165868758,0.9999978165868758,0.9977501199830372,0.9881680916979866,0.9661534614039501,0.928773601977989,0.9035348131771543,0.872979964864444,0.8215058586643534,0.7694384624349991,0.7221206060383358,0.6690702162337815,0.6155400481996562,0.5615396878703587,0.5048811991299006,0.4447041239966197,0.3900361523743632,0.33457145712008224,0.27776177572736505,0.22007336852850948,0.16793351434347437,0.11506665106960798,0.06122663817415137
Qizheng Chemical,Henan,Guizhou,H-B,Qiya,Qiya,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qizheng Chemical,Shanxi,Guizhou,H-B,Qiya,Qiya,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qizheng Chemical,Other,Guizhou,H-B,Qiya,Qiya,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qizheng Chemical Added LT,Guangxi,Guizhou,L-B,Qiya,Qiya,Imported,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qizheng Chemical Added LT,Guizhou,Guizhou,L-B,Qiya,Qiya,Imported,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qizheng Chemical Added LT,Henan,Guizhou,L-B,Qiya,Qiya,Imported,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qizheng Chemical Added LT,Shanxi,Guizhou,L-B,Qiya,Qiya,Imported,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qizheng Chemical Added LT,Other,Guizhou,L-B,Qiya,Qiya,Imported,1.0,0.483,32.2,,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.9997722534992931,0.9994282157637493,0.9989685829255568,0.9985082415921084,0.998047352823646,0.9975860089981106,0.9971242711435856,0.9966621830748204,0.9961997780276035,0.9957370822212681,0.9952741169572485,0.9948108999422272,0.9943474461670833
SPIC - Wuchuan,Guangxi,Guizhou,H-B,SPIC,SPIC,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIC - Wuchuan,Guizhou,Guizhou,H-B,SPIC,SPIC,Domestic,3.0,0.6017506576426036,5.817103905537544,184473.90600000002,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9999994579179073,0.9923219835885073,0.9828905945706831,0.973365422436943,0.9633902515282906,0.9528332441409078,0.9422237843637217,0.931513221566092,0.9206104319069455,0.9096233028911589,0.8997825893624498,0.8899146114472477,0.8800208000649687
SPIC - Wuchuan,Henan,Guizhou,H-B,SPIC,SPIC,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIC - Wuchuan,Shanxi,Guizhou,H-B,SPIC,SPIC,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIC - Wuchuan,Other,Guizhou,H-B,SPIC,SPIC,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaisheng,Guangxi,Guizhou,H-B,Private,Other,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaisheng,Guizhou,Guizhou,H-B,Private,Other,Domestic,1.0,0.6041306816837785,5.4069679519515645,2773.953,0.9999639503621727,0.9626404286526554,0.827594141920344,0.6702518658960303,0.5039905493926057,0.4379196424510252,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907,0.38522959917191907
Kaisheng,Henan,Guizhou,H-B,Private,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaisheng,Shanxi,Guizhou,H-B,Private,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaisheng,Other,Guizhou,H-B,Private,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huajin,Guangxi,Guizhou,H-B,"Chalco, Jinjiang",Chalco,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huajin,Guizhou,Guizhou,H-B,"Chalco, Jinjiang",Chalco,Domestic,3.0,0.5871856703731365,4.770324466089474,119285.06999999998,0.9999991616721103,0.9999991616721103,0.9999991616721103,0.9999991616721103,0.9999991616721103,0.9999991616721103,0.9999991616721103,0.9999991616721103,0.9999991616721103,0.9999991616721103,0.9713741508200073,0.9426485622862907,0.9102294165124367,0.8774259029613893,0.8443003935170978,0.8108900006874374,0.7772189943509988,0.7433040572659408,0.7077863164275694,0.6701516142362623,0.6322559010826363,0.5939050972871537,0.5547541135824077,0.5151727367890497,0.47960192331486506,0.44380942765556947,0.4077890760401042
Huajin,Henan,Guizhou,H-B,"Chalco, Jinjiang",Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huajin,Shanxi,Guizhou,H-B,"Chalco, Jinjiang",Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huajin,Other,Guizhou,H-B,"Chalco, Jinjiang",Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhengzhou domestic,Guangxi,Henan,H-B,Chalco,Chalco,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhengzhou domestic,Guizhou,Henan,H-B,Chalco,Chalco,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhengzhou domestic,Henan,Henan,H-B,Chalco,Chalco,Domestic,1.0,0.6188498541552209,4.300247217319572,123690.20813130433,0.975036842907976,0.9390255840512467,0.9072593248857834,0.8769293529760749,0.8563475175084235,0.8294986754385184,0.8021365869372237,0.7707854373799918,0.7392065636497431,0.7074047815932843,0.6753829547568267,0.659289803754827,0.6320619871443923,0.604678699346665,0.584038416559599,0.5606156937581567,0.5354342052374608,0.5109947303529679,0.4888506421449058,0.4704616314517269,0.42817487266630944,0.40123443763326616,0.37870462656972625,0.3642685032163633,0.34978346818589395,0.33524837227031,0.3206619337926694
Chalco Zhengzhou domestic,Shanxi,Henan,H-B,Chalco,Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhengzhou domestic,Other,Henan,H-B,Chalco,Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhengzhou import,Guangxi,Henan,L-B,Chalco,Chalco,Imported,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhengzhou import,Guizhou,Henan,L-B,Chalco,Chalco,Imported,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhengzhou import,Henan,Henan,L-B,Chalco,Chalco,Imported,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhengzhou import,Shanxi,Henan,L-B,Chalco,Chalco,Imported,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhengzhou import,Other,Henan,L-B,Chalco,Chalco,Imported,10.0,0.5025000000000001,10.923913043478262,,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.9997630912018171,0.9995209265075704,0.9992782566331054,0.9990352438863885,0.9990352438863885,0.9990352438863885,0.9990352438863885,0.9985489391961224,0.9978174285519146,0.9970847510953103,0.9963511695267198,0.9956168441840408,0.9948818838958837,0.9941463676869738,0.9934103557178665,0.9926738954204194,0.991937025214961,0.9911997768982768,0.9904621772501232,0.9897242491550836,0.9889860124104928
Chalco Zhongzhou Dom. Sinter,Guangxi,Henan,Sinter,Chalco,Chalco,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhongzhou Dom. Sinter,Guizhou,Henan,Sinter,Chalco,Chalco,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhongzhou Dom. Sinter,Henan,Henan,Sinter,Chalco,Chalco,Domestic,1.0,0.6096632104473543,4.033716105594811,53718.632263586944,0.945182687161752,0.9066861769910162,0.8675368800899732,0.827825667718054,0.8017309168573583,0.7774528976452799,0.7529957704517952,0.7304213430721972,0.7076993584182021,0.6869153106083974,0.6681056228111935,0.649197110615411,0.6323061688113036,0.6132094921218475,0.6046897233796502,0.5957845491901949,0.586917700536837,0.5740376184255198,0.5604392773110427,0.5468959325796888,0.5157622380843186,0.49593676178619234,0.4793641329543671,0.46609030242000693,0.4527656103633364,0.4393892121661934,0.4259601842138653
Chalco Zhongzhou Dom. Sinter,Shanxi,Henan,Sinter,Chalco,Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhongzhou Dom. Sinter,Other,Henan,Sinter,Chalco,Chalco,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhongzhou Dom. Bayer,Guangxi,Henan,H-B-ODT-Sweet,Chalco,Chalco,Domestic,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
