country,mine,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
New,AMC,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857,1.078392857142857
New,GAC,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666,1.1754166666666666
New,Solomon Islands,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875
 Cape York,Metallica,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
" Queensland""",Aurukun,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283,1.7973214285714283
New,Metro LT,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225
Expansion,MRN,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668
Expansion,Juruti,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668,0.9041666666666668
" State of Minas Gerais""",Mirai,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
New,Metro BH1,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225
" western Cape York Peninsula""",Amrun,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899,1.4417431063983899
" Para State""",Rondon do Para,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336,2.1633333333333336
Expansion,Huntly,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085
" Dak Nong Province""",Vietnam Others,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875
New,SMB Malapouya,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625
New,Rundi,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875
New,Metro Blend,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225
