Energy Price,Caustic Price,Lime Price,Mud Disposal Cost
4.201840446863363,264.96705814952736,34.374104841019765,4.296763105127471
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
4.14602176370831,240.24872809496893,33.91746749576032,4.23968343697004
