index,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
LBT Total 327 to 372,25.810399884072734,42.2361311682817,0.0,53.73787898676428,60.75809038342977,76.1505540445591,112.85516933992291,137.36884310186025,145.7317749712265,164.76590067366328,177.48926602270424,0.0,178.1308439309511,179.70585211640645,186.17795322230782,185.88333960149131,191.26059498212385,183.64567733527804,397.10418086978007,407.2815968333543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
