Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
Dom. Rep.,57.99991144,57.99991144,49.78882418,61.63281389,66.39718657,61.25098735,65.70520498,64.71334845,64.34052902,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207
Discovery Bay,42.25971999,42.25971999,39.09116735,42.43557044,53.37337012,50.11888352,53.95739331,52.88501459,52.37112133,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556
Awaso,42.88194289,42.88194289,33.72552267,38.05202727,47.94385135,44.57227322,48.57921089,47.5245647,47.01311266,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537
CBG,38.65453558,38.65453558,32.7258423,38.7134324,47.18024482,44.01928717,40.45092835,39.78355583,39.53399366,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923,40.12509923
AMC,39.3854715,39.3854715,31.81898988,35.17044861,39.53497219,38.1644024,41.42545625,40.77401911,40.52589368,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995,41.11312995
GAC,34.12367888,34.12367888,27.84349979,31.64071251,36.22208882,35.43827152,39.01655687,38.27607254,38.00012859,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027,38.6532027
Solomon Islands,36.29363533,36.29363533,29.40952688,27.30872183,33.52302311,35.1660266,36.6393613,36.2838745,36.09648781,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696,34.41847696
Metallica,58.2568332,58.2568332,54.45739747,67.90336604,66.38141516,60.59287702,61.18296865,60.85171973,60.69385856,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574
Aurukun,55.78106736,55.78106736,51.88280711,62.23549918,62.33486906,58.87931973,60.28766084,59.95712946,59.80094383,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417
Metro LT,40.46895542,40.46895542,36.42122908,42.24123953,43.51629769,10.0,37.98723805,34.66499343,34.59421756,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515,34.86614515
MRN,41.53037809,41.53037809,33.66560224,41.90141636,49.55107721,45.97932713,47.80256395,46.94875422,46.63586496,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717,47.30401717
Juruti,37.67446598,37.67446598,31.98971179,41.91305495,42.49010538,38.76788525,42.93949182,41.9916454,41.64662191,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048,42.38301048
Mirai,61.86864739,61.86864739,50.92676326,62.8071938,71.13240466,67.98238284,73.11111332,71.86291346,71.29361964,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257
Metro BH1,41.32802686,41.32802686,37.22160384,42.71419967,44.13998551,10.0,38.73642526,35.39864863,35.32754187,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076,35.60074076
Amrun,39.13902274,39.13902274,35.78017815,42.16840491,43.36076609,41.2802458,42.65601815,42.3455252,42.20211533,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768
Rondon do Para,75.46156005,75.46156005,61.17632068,77.05889673,84.6691873,82.46904419,80.7707904,79.73622195,79.35331036,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404
Huntly,33.67632417,33.67632417,27.66248129,28.34400443,35.59258063,35.37396855,38.28516441,37.61582645,37.299928,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584,38.29146584
Vietnam Others,23.62306187,23.62306187,19.64177263,18.2631341,21.45150987,23.08558885,23.67490696,23.52644951,23.44806393,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383,23.80658383
SMB Malapouya,41.37475635,41.37475635,33.46269172,38.26377253,43.68418763,41.45893047,45.09173385,44.35196977,44.07137361,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809,44.73545809
Rundi,46.97032642,46.97032642,38.32209564,43.78163057,48.07741701,45.85748201,49.49560754,48.76116562,48.48056946,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394
Metro Blend,45.96720239,45.96720239,42.08736955,50.19246853,50.97980909,10.0,40.58133644,37.67561257,38.14652237,39.00633784,39.5595596,40.08820772,40.59854029,41.09422062,41.57755155,42.050015,42.51253264,42.51253264,42.51253264,42.51253264,42.51253264,42.51253264,42.51253264,42.51253264,42.51253264,42.51253264,42.51253264
Dabiss N,48.74518788,48.74518788,39.41551263,44.5282131,48.78219236,46.83870944,50.32786191,49.63685712,49.36946549,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893,50.00229893
Amrun HT,39.13902274,39.13902274,35.78017815,42.16840491,10.0,10.0,42.65601815,42.3455252,42.20211533,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768,41.41711768
Dian Dian,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Dynamic,29.22040831,29.22040831,23.32841065,26.55587967,30.76167924,29.26344786,32.48732578,31.82685594,31.58008504,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883,32.16504883
Other,37.93472451,37.93472451,30.73739109,36.12362629,38.277424,36.05320342,39.91963647,39.11824899,38.81919255,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668,39.5269668
GDM,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Ashapura Guinea,42.39033644,42.39033644,34.40218133,38.75443121,44.19038154,42.18863704,45.73974281,45.02159899,44.74842244,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699,45.39494699
SMB Kaboye,51.01668907,51.01668907,41.45209861,46.88756526,10.0,49.09299143,52.6595482,51.95206081,51.678226,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844
SMB Dabiss S,46.38684744,46.38684744,37.73620096,43.30724584,48.84516605,46.3273901,50.13729983,49.36224125,49.06706867,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103
Weiqiao Self Supply,48.34578153,48.34578153,39.21112175,44.34776327,49.7784786,47.56352167,51.20662527,50.47716142,50.19656526,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974
AGB2A,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Mokanji,40.46439485,40.46439485,32.91981318,37.80085625,42.06292967,39.97224573,43.52178414,42.7972784,42.5234436,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603,43.17152603
SMB Santou-Houda,32.18562778,32.18562778,26.6662338,32.74850116,40.34631823,45.72964943,50.08261947,49.07647646,48.59113164,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261
SPIC,42.81624811,42.81624811,35.57756731,39.71223248,45.02715583,43.06784035,46.54116025,45.8343229,45.56693127,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471,46.19976471
