index,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
CBIX - Marginal Tonne excl. Weiqiao Self Supply,40.46439485,51.01668907,42.08736955,67.90336604,84.6691873,82.46904419,80.7707904,79.73622195,79.35331036,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,52.32630844,50.86064974,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844
