Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
CBG,9.530050259,14.851356311000002,9.704084346,11.01957325,7.537401857,10.798758,24.7350645,24.143224499999995,24.042955499999998,27.043083000000003,26.475457500000005,27.771817500000004,27.073417500000005,26.712909000000003,27.516069,27.516069,29.265804000000003,29.265804000000003,77.55000000000001,77.55000000000001,77.55000000000001,77.55000000000001,77.55000000000001,77.55000000000001,77.55000000000001,77.55000000000001,77.55000000000001
Henan-Chine,9.530050259,14.973898297000002,9.8040162,11.66190244,8.212748866,11.2605633,25.4907459,24.898905899999995,24.798636899999998,27.803673000000003,27.236047500000005,28.532407500000005,27.834007500000006,27.473499000000004,28.276659000000002,28.276659000000002,30.026394000000003,30.026394000000003,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001
AMC,9.530050259,14.973898297000002,9.8040162,11.66190244,8.212748866,11.2605633,25.4907459,24.898905899999995,24.798636899999998,27.803673000000003,27.236047500000005,29.056207500000006,28.357807500000007,27.997299000000005,28.800459000000004,28.800459000000004,30.552894000000002,30.552894000000002,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001,80.35000000000001
Alufer (Bel Air),9.530050259,14.973898297000002,9.8040162,11.66190244,8.212748866,11.2605633,25.4907459,24.898905899999995,24.798636899999998,28.984923000000002,29.598547500000006,31.812457500000008,31.11405750000001,30.950424000000005,31.950459000000002,31.950459000000002,33.702894,33.702894,90.35000000000001,95.35000000000001,95.35000000000001,97.35000000000001,100.35000000000001,100.35000000000001,100.35000000000001,100.35000000000001,100.35000000000001
Amrun,9.530050259,14.973898297000002,9.8040162,11.66190244,8.212748866,11.2605633,25.4907459,24.898905899999995,24.798636899999998,28.984923000000002,29.598547500000006,31.812457500000008,31.11405750000001,30.950424000000005,31.950459000000002,31.950459000000002,33.702894,33.702894,93.33000000000001,98.4,97.55000000000001,97.35000000000001,100.35000000000001,100.35000000000001,100.35000000000001,100.35000000000001,100.35000000000001
Amrun HT,9.815056408999999,15.702448297000002,11.765469924,12.816774866,8.420648866,11.575563299999999,26.7475959,26.155755899999996,26.0554869,30.241773000000002,29.598547500000006,31.812457500000008,31.11405750000001,30.950424000000005,31.950459000000002,31.950459000000002,33.702894,33.702894,96.18,101.25,100.4,100.2,103.2,103.2,103.2,103.2,103.2
Juruti,9.815056408999999,15.702448297000002,11.765469924,13.128258560999999,8.899448866,12.174063299999998,27.5170959,26.925255899999996,26.8249869,31.011273000000003,30.368047500000007,32.58195750000001,31.88355750000001,31.719924000000006,32.719959,32.719959,34.472394,34.472394,97.0,102.07,101.22,101.02,104.02,104.02,104.02,104.02,104.02
Metro Blend,9.815056408999999,15.702448297000002,11.780949924,13.128258560999999,8.899448866,12.174063299999998,27.9040959,27.312255899999997,27.2119869,31.398273000000003,30.755047500000007,32.96895750000001,32.27055750000001,32.49392400000001,33.493959000000004,33.493959000000004,35.246394,35.633394,101.0,107.07,106.22,106.02,109.02,109.02,109.02,109.02,109.02
Mokanji,9.815056408999999,15.702448297000002,11.780949924,13.128258560999999,9.106309048,12.174063299999998,27.9040959,27.312255899999997,27.2119869,31.398273000000003,30.755047500000007,32.96895750000001,32.27055750000001,32.49392400000001,33.493959000000004,33.493959000000004,35.246394,35.633394,101.0,107.07,106.22,106.02,109.02,109.02,109.02,109.02,109.02
SMB Malapouya,9.815056408999999,15.702448297000002,11.780949924,13.128258560999999,9.106309048,12.697846719999998,31.612659,30.840818999999996,30.440549999999998,34.754980100000004,34.0117546,36.22566460000001,35.52726460000001,35.35063110000001,36.1506661,36.0506661,37.8031011,38.1901011,113.0,119.07,118.22,118.02,121.02,121.02,121.02,121.02,121.02
Ashapura Guinea,9.815056408999999,15.702448297000002,11.780949924,13.128258560999999,9.106309048,12.697846719999998,31.612659,30.840818999999996,30.440549999999998,34.754980100000004,34.0117546,36.22566460000001,35.52726460000001,35.35063110000001,36.1506661,36.0506661,37.8031011,38.1901011,113.0,119.07,118.22,118.02,121.02,121.02,121.02,121.02,121.02
MRN,9.815056408999999,15.702448297000002,11.792829924,13.276758561,9.544087048,13.232446719999997,32.206659,31.434818999999997,31.03455,36.091480100000005,36.090754600000004,38.30466460000001,37.60626460000001,37.42963110000001,38.2296661,38.1296661,39.8821011,40.2691011,133.0,139.07,138.22,138.01999999999998,141.01999999999998,141.01999999999998,141.01999999999998,141.01999999999998,141.01999999999998
Awaso,9.815056408999999,15.715520192000001,11.836321314,13.442037117,9.822064918999999,13.324268139999997,32.6657661,31.893926099999998,31.4936571,36.5505872,36.5498617,38.76377170000001,38.06537170000001,37.888738200000006,38.6887732,38.5887732,40.3412082,40.7282082,136.0,142.07,141.22,141.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998
AMR,9.815056408999999,15.715520192000001,14.634687327,14.821347462,9.822064918999999,13.324268139999997,32.6657661,31.893926099999998,31.4936571,36.5505872,36.5498617,38.76377170000001,38.06537170000001,37.888738200000006,38.6887732,38.5887732,40.3412082,40.7282082,136.0,142.07,141.22,141.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998
Aurum Xinfa-Fiji,9.815056408999999,15.715520192000001,14.634687327,14.821347462,9.822064918999999,13.324268139999997,32.6657661,33.2417661,34.8632571,39.9201872,39.9194617,42.133371700000005,41.80937170000001,41.632738200000006,42.4327732,42.3327732,44.0852082,44.4722082,136.0,142.07,141.22,141.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998
Gujarat & Maharashtra,9.815056408999999,15.715520192000001,14.634687327,14.821347462,9.822064918999999,13.680337397999997,33.234154826,34.476468677,36.858802606,41.907477193,41.898304969,44.10361307000001,43.77087410000001,43.58537352500001,44.376416292,44.267296789,46.01047745899999,46.388311249,139.07,145.06,143.47,141.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998
Rundi,9.815056408999999,15.715520192000001,14.634687327,14.821347462,9.822064918999999,13.680337397999997,33.234154826,34.476468677,36.858802606,41.907477193,41.898304969,44.10361307000001,43.77087410000001,43.58537352500001,44.376416292,44.267296789,46.01047745899999,46.388311249,139.07,145.06,143.47,141.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998
SMB Santou-Houda,9.815056408999999,15.715520192000001,14.634687327,14.821347462,9.822064918999999,13.680337397999997,33.234154826,34.476468677,36.858802606,41.907477193,41.898304969,44.10361307000001,43.77087410000001,43.58537352500001,44.376416292,44.267296789,46.01047745899999,46.388311249,139.07,145.06,143.47,141.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998
SMB Dabiss S,9.815056408999999,15.715520192000001,14.634687327,14.821347462,10.393757873999999,14.410002942999997,33.989358666,35.231672517,36.858802606,41.907477193,41.898304969,44.10361307000001,43.77087410000001,43.58537352500001,44.376416292,44.267296789,46.01047745899999,46.388311249,139.07,145.06,143.47,141.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998,144.01999999999998
Discovery Bay,9.815056408999999,15.715520192000001,14.634687327,14.821347462,10.393757873999999,14.410002942999997,33.989358666,35.231672517,36.858802606,42.728277193,43.129504969,45.33481307000001,45.00207410000001,44.81657352500001,45.607616292,45.498496789,47.241677458999995,47.619511249,145.07,151.06,149.47,147.01999999999998,150.01999999999998,150.01999999999998,150.01999999999998,150.01999999999998,150.01999999999998
Weiqiao Self Supply,9.815056408999999,15.715520192000001,14.634687327,14.821347462,10.393757873999999,14.410002942999997,33.989358666,36.478262517,38.520922606,45.221457193,45.899704969000005,48.10501307000001,47.77227410000001,47.58677352500001,48.685616292000006,48.576496789000004,50.319677459,51.021511249,149.57,155.56,153.97,151.51999999999998,154.51999999999998,154.51999999999998,154.51999999999998,154.51999999999998,154.51999999999998
SMB Kaboye,9.815056408999999,15.773194851000001,14.801215589,15.138328594,10.600471081999999,14.636418036999997,34.178037911000004,36.666941762,38.709601851,45.410136438,46.08838421400001,48.293692315000015,47.960953345000014,47.775452770000015,48.87429553700001,48.76517603400001,50.508356704,51.210190494,150.07,156.06,154.47,152.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998
Aurukun,9.815056408999999,15.773194851000001,14.801215589,15.138328594,10.600471081999999,14.636418036999997,34.178037911000004,36.666941762,38.709601851,45.410136438,46.08838421400001,48.293692315000015,47.960953345000014,47.775452770000015,48.87429553700001,48.76517603400001,50.508356704,51.210190494,150.07,156.06,154.47,152.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998
Metallica,9.815056408999999,15.773194851000001,14.801215589,15.138328594,10.675171081999999,14.636418036999997,34.178037911000004,36.666941762,39.568651851000006,47.090886438000005,47.76913421400001,49.97444231500002,49.64170334500002,49.642952770000015,50.74179553700001,50.632676034000006,52.375856704,53.077690494,150.07,156.06,154.47,152.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998
Dom. Rep.,9.815056408999999,15.773194851000001,14.801215589,18.197152123000002,10.675171081999999,14.636418036999997,34.178037911000004,36.666941762,39.568651851000006,47.090886438000005,47.76913421400001,49.97444231500002,49.64170334500002,49.642952770000015,50.74179553700001,50.632676034000006,52.375856704,53.077690494,150.07,156.06,154.47,152.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998
Mirai,9.815056408999999,15.773194851000001,14.801215589,20.384152123000003,13.049238581999997,18.230452578999998,38.76622664800001,40.261492061,44.528665418,52.050900005,54.43948421400001,56.64479231500002,56.31205334500002,56.313302770000014,57.41214553700001,57.303026034000005,59.046206704,56.56092033,150.07,156.06,154.47,152.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998
Rondon do Para,9.815056408999999,15.773194851000001,14.801215589,20.384152123000003,24.049238581999997,30.257418709,50.79968790800001,53.288591761,58.110370268000004,65.632604855,68.11563980400001,70.36344071500002,70.03070174500002,70.03195117000001,71.130793937,71.021674434,72.76485510399999,70.16599049,150.07,156.06,154.47,152.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998,155.01999999999998
Kuantan & Johor,9.815056408999999,15.773194851000001,14.801215589,20.384152123000003,24.049238581999997,30.257418709,52.10693790800001,54.595841761,59.79112026800001,67.313354855,70.35663980400001,73.38879071500003,73.05605174500002,73.05730117000002,74.15614393700001,74.38317443400001,76.126355104,73.52749049,159.07,165.06,163.47,161.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998
Seydisehir,9.815056408999999,15.773194851000001,14.801215589,20.384152123000003,24.049238581999997,30.297918709,52.511937908000014,55.000841761000004,60.19612026800001,67.718354855,70.76163980400001,73.79379071500003,73.46105174500002,73.46230117000002,74.56114393700001,74.78817443400001,76.531355104,73.93249049,159.07,165.06,163.47,161.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998
Metro BH1 Xinfa,9.815056408999999,15.773194851000001,14.801215589,20.384152123000003,24.049238581999997,30.297918709,52.511937908000014,55.000841761000004,60.19612026800001,67.718354855,70.76163980400001,73.79379071500003,73.46105174500002,73.46230117000002,74.56114393700001,74.78817443400001,76.531355104,73.93249049,159.07,165.06,163.47,161.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998
CBK Kindia,9.815056408999999,15.773194851000001,14.801215589,20.384152123000003,24.049238581999997,30.297918709,52.511937908000014,55.000841761000004,60.19612026800001,67.718354855,70.76163980400001,73.79379071500003,73.46105174500002,73.46230117000002,74.56114393700001,74.78817443400001,76.531355104,73.93249049,159.07,165.06,163.47,161.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998
SPIC self supply,9.815056408999999,15.773194851000001,14.801215589,20.384152123000003,24.049238581999997,30.297918709,52.511937908000014,55.000841761000004,60.19612026800001,67.718354855,70.76163980400001,73.79379071500003,73.46105174500002,73.46230117000002,74.56114393700001,74.78817443400001,76.531355104,73.93249049,159.07,165.06,163.47,161.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998
SPIC to Mkt,9.815056408999999,15.773194851000001,14.801215589,20.384152123000003,24.049238581999997,30.297918709,52.511937908000014,55.000841761000004,60.19612026800001,67.718354855,70.76163980400001,73.79379071500003,73.46105174500002,73.46230117000002,74.56114393700001,74.78817443400001,76.531355104,73.93249049,159.07,165.06,163.47,161.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998,164.01999999999998
