Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
Awaso,42.88194289,42.88194289,37.04018804,42.24123953,47.47692816,45.25808128,48.57921089,47.5245647,47.01311266,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537,48.24493537
AMR,43.11042919,43.11042919,37.22160384,42.43557044,47.65520766,45.72964943,48.73913938,48.16009686,47.88047791,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944,48.54742944
Aurum Xinfa-Fiji,44.34188964,44.34188964,37.64001984,42.71419967,47.94385135,45.85748201,48.89729493,48.16394113,47.88334497,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436,48.69158436
Gujarat & Maharashtra,44.49053078,44.49053078,37.73620096,43.30724584,48.07741701,45.95178535,49.19607309,48.6277672,48.34652977,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465,49.11343465
Rundi,45.71312645,45.71312645,38.32209564,43.41146224,48.84516605,45.97932713,49.49560754,48.76116562,48.48056946,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394,49.14465394
SMB Santou-Houda,45.96720239,45.96720239,39.09116735,43.78163057,49.55107721,46.3273901,50.08261947,49.07647646,48.59113164,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261,49.68593261
SMB Dabiss S,46.38684744,46.38684744,39.21112175,44.34776327,49.62562999,47.04277402,50.13729983,49.36224125,49.06706867,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103,49.76565103
Discovery Bay,46.97032642,46.97032642,39.25660888,45.81952921,49.7784786,47.56352167,51.20662527,50.47716142,50.19656526,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556,50.67305556
Weiqiao Self Supply,48.34578153,48.34578153,41.45209861,46.88756526,50.97980909,49.09299143,52.6595482,51.95206081,51.678226,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974,50.86064974
SMB Kaboye,51.01668907,51.01668907,42.08736955,50.19246853,53.37337012,50.11888352,53.95739331,52.88501459,52.37112133,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844,52.32630844
Aurukun,55.78106736,55.78106736,49.78882418,61.63281389,62.33486906,58.87931973,60.28766084,59.95712946,59.80094383,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417,56.14308417
Metallica,57.99991144,57.99991144,50.92676326,62.23549918,66.38141516,60.59287702,61.18296865,60.85171973,60.69385856,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574,61.19904574
Dom. Rep.,58.2568332,58.2568332,51.88280711,62.8071938,66.39718657,61.25098735,65.70520498,64.71334845,64.34052902,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207,63.07065207
Mirai,61.86864739,61.86864739,54.45739747,67.90336604,71.13240466,67.98238284,73.11111332,71.86291346,71.29361964,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257,72.60963257
Rondon do Para,75.46156005,75.46156005,61.17632068,77.05889673,84.6691873,82.46904419,80.7707904,79.73622195,79.35331036,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404,80.17056404
Kuantan & Johor,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seydisehir,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metro BH1 Xinfa,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBK Kindia,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPIC self supply,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPIC to Mkt,,,,,,,,,,,,,,,,,,,,,,,,,,,
