,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
domestic,13.105884275794999,20.096308608502504,26.682981233876998,33.4184806458836,36.58269103976539,42.98113988984361,50.65782030999924,61.72864440615599,71.67624080064,79.64166358871098,89.75401508039201,92.3652490922935,107.63844947034,109.28766738238001,93.89595344744001,81.08233716333,76.97617656679999,72.21577883796,63.417820812580004,61.123111032075,50.75910942285,47.220843562560006,44.1109806552,39.748660751550005,33.6012163636,31.32751711398,30.676500999
import,3.0359999999999996,8.323699999999999,15.938999999999998,15.812499999999998,15.888399999999999,22.099549999999997,26.185499999999998,34.1044,35.62164243639,38.384867317499996,46.019478938249996,54.661795345574994,65.42861189242,66.06703930944,85.49400623358402,100.39643134146,114.76481951129999,128.94969604518002,140.5722860034,147.034880185445,156.983911860475,163.4443928816,167.19208943710004,173.29703129625,180.6371230962,182.81096854925,183.83005459620003
alumina,13.417610844280627,14.606168532471164,10.999820537318515,9.989713300886871,11.346620777337547,9.698248552652638,4.267259387095471,11.49451088816632,8.839162153905454,12.317041095822976,11.060380094042676,7.1520429843619775,6.9130624650684815,0.0,3.4934294330509923,7.678932376789421,7.773283624787838,7.858026362622654,6.471767348222715,6.521240326363409,6.491969415103906,6.550535959084578,6.537842515232054,6.559288548269704,6.579801580460688,6.576734817666768,6.588039176756758
total,29.559495120075628,43.026177140973665,53.62180177119551,59.22069394677047,63.81771181710294,74.77893844249625,81.11057969709469,107.32755529432231,116.13704539093544,130.34357200203397,146.83387411268467,154.17908742223045,179.9801238278285,175.35470669182,182.88338911407504,189.15770088157942,199.51427970288782,209.02350124576267,210.46187416420273,214.6792315438834,214.2349906984289,217.2157724032446,217.8409126075321,219.6049805960697,220.8181410402607,220.71522048089676,221.0945947719568
Difference,0.004488742500043941,0.0037102017248855645,-0.0035509593073257406,0.0023692242727406665,0.002134358826431537,0.004147951841844133,-0.00033310743921788344,0.008704596263996223,-0.011022029084386986,-0.0011150970305777719,-0.008841215273434955,-0.009410855637867144,0.0007261951146233514,-0.005004450534329408,5.684341886080802e-14,2.842170943040401e-14,-0.6345111030999817,-1.0094594544000017,-1.139172693450007,-0.14544607131998077,-0.7595717939199744,-0.1814058329599959,-0.21688324151003258,-0.0002458240999771988,0.10006282620000206,0.058178905070036535,0.23325136559998327
