Project,Country,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0
Chalco Boffa,Guinea,44.3418896361892,35.74397353899005,39.994049963085295,46.404918621452296,32.80467853070375,29.561107707892276,31.198097642602676,31.87937364364787,32.391836901312736,32.391836901312736,32.45557186577249,32.45557186577249,32.45557186577249,32.45557186577249,32.45557186577249,32.45557186577249
Alufer (Bel Air),Guinea,33.974480406580184,27.740319725955825,32.868157228362804,39.14270362929691,37.530879994158155,33.482404448178016,35.347670323432425,36.01279649454215,36.53808277898413,36.53808277898413,36.60844790552405,36.60844790552405,36.60844790552405,36.60844790552405,36.60844790552405,36.60844790552405
Weipa,Australia,31.892606070985927,29.37679309728656,35.50570689605497,36.77779618328167,36.38325839482749,32.69992512725206,34.53490499806498,34.34247616044393,33.2820603579096,33.2820603579096,33.2820603579096,33.2820603579096,33.2820603579096,33.2820603579096,33.2820603579096,33.2820603579096
Gove,Australia,20.142169784926647,17.684001344810017,19.948004570492984,21.836043277178312,20.16228231397798,18.763294732902835,19.92380402566071,19.822028898761307,21.148688874807988,21.148688874807988,21.148688874807988,21.148688874807988,21.148688874807988,21.148688874807988,21.148688874807988,21.148688874807988
AMR,Guinea,45.71312645473958,37.0401880440681,42.05010277821899,48.343943392132005,45.85868167295804,41.9475073676789,43.80851278019557,44.47632329907228,45.00397573794868,45.00397573794868,45.074614431291636,45.074614431291636,45.074614431291636,45.074614431291636,45.074614431291636,45.074614431291636
Gujarat & Maharashtra,India,44.49053077728954,39.2566088804775,45.819529211958866,49.62562999211001,47.768831018901366,43.67107803400884,47.80336306312758,47.335982182446344,47.478607836654895,47.37247110368308,47.26633437071126,47.26633437071126,47.26633437071126,47.26633437071126,47.26633437071126,47.26633437071126
West Kalimantan,Indonesia,35.85498680352527,29.526261689312573,31.314125197551373,34.457367188274326,32.2250466749868,30.851117741327037,33.05206383779341,32.79138090860519,32.829744054178946,32.76836241897079,32.706980783762624,32.706980783762624,32.706980783762624,32.706980783762624,32.706980783762624,32.706980783762624
Henan-Chine,Guinea,37.04358602565448,29.717316684617025,33.87609955977389,40.01797773973501,36.901776723117315,33.32503124566648,35.06095381825228,35.69733795977008,36.20015969564053,36.20015969564053,36.26747421517912,36.26747421517912,36.26747421517912,36.26747421517912,36.26747421517912,36.26747421517912
Kuantan & Johor,Malaysia,40.76923373451453,37.31830448421287,42.364464429339904,46.88725774053256,50.575136275437295,48.13146254813289,51.37640353196451,50.997469516808756,51.02975111247394,50.93967212510393,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905
Aurum Xinfa-Fiji,Fiji,43.11042918544727,37.64001983843442,43.411462236559935,47.655207656677405,41.49766314490621,37.805055227021704,40.463783866781924,40.09765554819846,40.47625454116354,40.47625454116354,40.47625454116354,40.47625454116354,40.47625454116354,40.47625454116354,40.47625454116354,40.47625454116354
Dom. Rep.,Dominican Republic,57.999911442486976,49.788824181497155,61.632813887358395,68.22538632537267,60.97301881314817,53.18792027367174,56.1337124180352,57.044343665150606,55.378318997980344,55.378318997980344,55.47137067439638,55.47137067439638,55.47137067439638,55.47137067439638,55.47137067439638,55.47137067439638
Discovery Bay,Jamaica,42.25971999157245,39.091167354909686,42.435570441121996,53.37337012427169,48.64225894170605,44.95655135787855,51.333231864497954,50.37983586061693,47.62344032216037,47.4436124144289,47.26378450669746,47.26378450669746,47.26378450669746,47.26378450669746,47.26378450669746,47.26378450669746
Awaso,Ghana,42.88194288863974,33.72552267157666,38.0520272746218,47.94385135114666,40.661563923497724,37.02473419271279,43.117327453810645,42.24172989220659,42.54641646427867,42.373750808249405,42.20108515222012,42.20108515222012,42.20108515222012,42.20108515222012,42.20108515222012,42.20108515222012
CBG,Guinea,38.65453557870734,32.72584229640685,38.71343239843122,47.18024482493836,37.18860675094484,32.89173338557268,31.061646818673967,31.65589920045721,32.125178221466506,32.125178221466506,32.18804467588951,32.18804467588951,32.18804467588951,32.18804467588951,32.18804467588951,32.18804467588951
AMC,Guinea,39.38547149695424,31.818989880730033,35.1704486062361,41.4487315195037,35.923962169853475,33.0439389352911,34.57435094173464,35.164882077422554,35.63147429957309,35.63147429957309,35.69393864630649,35.69393864630649,35.69393864630649,35.69393864630649,35.69393864630649,35.69393864630649
GAC,Guinea,34.12367888258531,27.84349979074028,31.64071251093111,38.34436914081335,30.78522706920059,27.19312390618477,28.95074493652886,29.607579966262183,30.126484052383944,30.126484052383944,30.195964353645216,30.195964353645216,30.195964353645216,30.195964353645216,30.195964353645216,30.195964353645216
Solomon Islands,Solomon Islands,36.293635327194046,29.409526884992903,27.308721827284394,33.52302310630423,30.21146410027807,30.0978932312338,32.63958128613686,32.28548959985249,29.98625019120501,29.90507194195847,29.82389369271195,29.82389369271195,29.82389369271195,29.82389369271195,29.82389369271195,29.82389369271195
Metallica,Australia,58.25683320032319,54.45739747267511,67.90336604233717,66.38141516238693,56.79371859891943,49.79752413429394,52.21618302751408,52.01423142946717,52.24600671893111,52.24600671893111,52.24600671893111,52.24600671893111,52.24600671893111,52.24600671893111,52.24600671893111,52.24600671893111
Aurukun,Australia,55.781067358610365,51.88280711441143,62.235499178599994,62.334869058848895,52.03301376190667,47.067847603573036,49.24496679460715,49.03920179406593,45.510178610877155,45.510178610877155,45.510178610877155,45.510178610877155,45.510178610877155,45.510178610877155,45.510178610877155,45.510178610877155
Metro LT,Australia,40.46895541949194,36.42122907946197,42.24123953417073,43.51629768676463,39.54387047386576,33.839452551553194,31.7151574895849,31.98775096549917,32.14210747581053,32.14210747581053,32.16944828721401,32.16944828721401,32.16944828721401,32.16944828721401,32.16944828721401,32.16944828721401
MRN,Brazil,41.530378089971926,33.665602236965576,41.901416360906026,49.55107721020328,43.76021385472161,39.55100807962021,41.89576077903847,42.592102365770366,43.18278657298893,43.18278657298893,43.25531904760915,43.25531904760915,43.25531904760915,43.25531904760915,43.25531904760915,43.25531904760915
Juruti,Brazil,37.674465979823154,31.98971179466734,41.91305494739361,45.057163887699204,40.94809778046321,34.64397601929613,37.071548563822816,37.83915840103311,38.4905190622055,38.4905190622055,38.57046765159881,38.57046765159881,38.57046765159881,38.57046765159881,38.57046765159881,38.57046765159881
Mirai,Brazil,61.86864739069468,50.92676325578386,62.80719379563825,71.13240465667357,67.18282908432789,61.491762085356285,65.73592528117935,65.03475566480779,65.78352142645744,65.78352142645744,65.78352142645744,65.78352142645744,65.78352142645744,65.78352142645744,65.78352142645744,65.78352142645744
Metro BH1,Australia,41.328026862020955,37.22160384446968,42.714199671028226,44.13998550668225,40.283376537997434,34.69523891385341,32.53301450466919,32.80688239793013,32.961960549189264,32.961960549189264,32.989429183183546,32.989429183183546,32.989429183183546,32.989429183183546,32.989429183183546,32.989429183183546
Amrun,Australia,47.918759625841844,44.5599150347764,50.94814179623135,52.14050297975599,40.06124536620359,36.756384807784855,38.48089845288013,38.29743438756847,36.884412717394476,36.884412717394476,36.884412717394476,36.884412717394476,36.884412717394476,36.884412717394476,36.884412717394476,36.884412717394476
