Project,Country,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0
Chalco Boffa,Guinea,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616,2.1546426673920616
Alufer (Bel Air),Guinea,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005,3.1809171792212005
Weipa,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gove,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMR,Guinea,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692,1.1313194113026692
Gujarat & Maharashtra,India,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294,0.1043985140437294
West Kalimantan,Indonesia,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004
Henan-Chine,Guinea,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923,1.5084258817368923
Kuantan & Johor,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurum Xinfa-Fiji,Fiji,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405,2.7536504350054405
