No,Ref .No.,Refiney Name,Province,Province category,Technology,Ownership,Owner,Bauxite,ref cell,ref cell row,column 1,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
,59.1,East Hope Lingshi,Shanxi,Shanxi,H-B,East Hope,East Hope,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,3240.0,3591.0000000000005,4005.0,2680.0,2690.0,2690.0,2700.0,2700.0,2660.0,2650.0,
,59.2,East Hope Lingshi Import,Shanxi,Shanxi,L-B,East Hope,East Hope,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.0,2136.0,2144.0,2160.0,2128.0,2136.0,2144.0,2152.0,2152.0,2160.0,2160.0,2128.0,2120.0,
,60,Huaqing,Shanxi,Shanxi,H-B,Private,Other,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.2,801.0,804.0,807.0,807.0,810.0,810.0,798.0,795.0,
,61,Qiangjin Aluminium,Shanxi,Shanxi,H-B,Private,Other,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,62,Senze,Shanxi,Shanxi,H-B & Sinter (1.2:0.1),Senze,Other,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2872.8,2670.0,2680.0,2690.0,2152.0,2160.0,2160.0,2128.0,2120.0,
,63,Taixing,Shanxi,Shanxi,H-B,Private,Other,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,64,Wusheng,Shanxi,Shanxi,H-B,Private,Other,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,65,Xinfa - Jiaokou,Shanxi,Shanxi,H-B,Xinfa,Xinfa,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,4788.0,5340.0,5360.0,4976.5,4169.5,4320.0,4320.0,4256.0,4240.0,
,66,Xinfa - Xiaoyi,Shanxi,Shanxi,H-B,Xinfa,Xinfa,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2242.7999999999997,3751.9999999999995,6048.000000000001,6703.2,7475.999999999999,7503.999999999999,6456.0,6456.0,6480.0,6480.0,6384.0,6360.0,
,67.1,Xingan Chemical,Shanxi,Shanxi,H-B,Jinjiang,Jinjiang,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,2546.0,4104.0,4548.599999999999,5073.0,5092.0,4573.0,4573.0,4320.0,4320.0,4256.0,4240.0,
,67.2,Xingan Chemical import,Shanxi,Shanxi,L-B,Jinjiang,Jinjiang,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.0,1340.0,1350.0,1330.0,1335.0,1340.0,1345.0,1345.0,1080.0,1080.0,1064.0,1060.0,
,68,Yangquan Zhaofeng,Shanxi,Shanxi,H-B (Lime),"Xinfa, Yangquan Coal",Xinfa,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1197.0,1335.0,1340.0,1345.0,1345.0,1350.0,1350.0,1330.0,530.0,
,69,Gangyuan Jiaohua,Shanxi,Shanxi,H-B,Private,Other,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,70.1,Xinghua (Chalco Jiaokou),Shanxi,Shanxi,H-B,Chalco,Chalco,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,70.2,Xinghua (Chalco Jiaokou) import,Shanxi,Shanxi,H-B,Chalco,Chalco,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.8,1468.5000000000002,1340.0,1350.0,1330.0,1068.0,1072.0,1076.0,1076.0,1080.0,1080.0,1064.0,1060.0,
,71,Tiantong,Shanxi,Shanxi,H-B,Private,Other,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,72,Fusheng,Shanxi,Shanxi,H-B,Jinjiang,Jinjiang,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.0,1512.0000000000002,1436.4,1602.0,1608.0,1614.0,1345.0,1350.0,1350.0,1330.0,1325.0,
,73,YMG - Wenshan,Yunnan,Other,H-B,Yunnan Aluminium Companuy,Chalco,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.5,2894.4,3066.6,3228.0,3240.0,3240.0,2660.0,2650.0,
,74,Guangxi - blending,Guangxi,Guangxi,H-B,spare,spare,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.88000000000005,1068.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,75,Guizhou - blending,Guizhou,Guizhou,H-B,spare,spare,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,76,Henan - blending,Henan,Henan,H-B,spare,spare,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,77,Shanxi - blending,Shanxi,Shanxi,H-B,spare,spare,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2793.0,934.4999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,78,Other - blending,Other,Other,H-B,spare,spare,Imported,0,-,General Imports,-,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
