No,Ref .No.,Refiney Name,Province,Province category,Technology,Ownership,Owner,Bauxite,ref cell,ref cell row,column 1,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
70,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Gongyi,,,0.85,,,,,,,562.846917015752,568.0154533625998,521.5055586942372,526.2455223387537,516.4658170048438,467.79670663529157,576.9790467269482,497.7696861911912,573.0379063985376,218.79032939324455,208.54689755620208,201.96142369701312,321.16595635812746,487.02502764342097,707.0887579855766,460.729557534057,392.31924314247345,321.1114489249231,324.28537470033837,327.36351683544575,330.75649252588386,334.5630733582098,
71,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Jiaxian,,,0.8,,,,,,,9.533806710916739,9.621354186117381,8.833544334969424,8.913832413019477,8.748178453613303,7.9237946344467165,9.773184397827613,8.431493237738895,9.70642722287339,3.7059894042106336,3.532480593487094,3.4209322612936974,5.440083364549042,8.249494376818824,11.977053337769297,7.804087425449932,6.645316372922075,5.439160088047442,5.4929217662992205,5.5450610092401575,5.602533073898497,5.667011007041125,
72,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Jiyuan,,,1,,,,,,,22.02414300878684,22.22638731395713,20.406459833620655,20.591934132239512,20.20925525038681,18.304837877768506,22.577131816877618,19.47767754017373,22.422915393927603,8.561243488807346,8.160419035728804,7.9027301088276625,12.567191430822445,19.057240136534105,27.668311675844137,18.028301047300886,15.351412355390115,12.565058560467042,12.68925395545588,12.809701346274721,12.942468142311833,13.091419265772116,
73,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Lushan,,,0.8,,,,,,,15.959600004302922,16.106154547305042,14.787360230930457,14.921762537338234,14.644457677756344,13.264438509877369,16.360318442267296,14.11432637492171,16.24856687838603,6.203829205354143,5.9133753184299245,5.726643321764288,9.106703871901415,13.809660137227052,20.049596797690793,13.064048546964386,11.124264884921647,9.105158306304617,9.195155398387042,9.28243653247084,9.378644814344046,9.486580925622892,
74,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Mianchi,,,0.8,,,,,,,155.56971752495292,156.99829022418663,144.14305204675165,145.4531681422003,142.75007792303322,129.29803701548727,159.47580879192395,137.58250624135673,158.38648580003863,60.47319210943795,57.64192884904029,55.82171756766035,88.76960253096128,134.61270496032404,195.4378624442344,127.34469169876235,108.43622304778447,88.75453678976194,89.63180327448305,90.48259536018779,91.42040678594657,92.4725378129062,
75,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Qinyang,,,1,,,,,,,30.86310078065146,31.146511870485607,28.596192195541047,28.856102965654138,28.319843421183563,25.651125493040226,31.638020799463042,27.294661347575683,31.421912640265248,11.997130626028916,11.435443141263809,11.07433581836662,17.610787194056524,26.705489639268656,38.772445826444454,25.263606030199867,21.512400571532662,17.60779833802227,17.781837118577954,17.950623707010717,18.136673852289142,18.345403587330907,
76,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Ruzhou,,,0.5,,,,,,,4.461351745448262,4.50231964978481,4.1336634601773845,4.171234324367146,4.093716434258159,3.7079454298652554,4.573368707161817,3.9455233584554823,4.542129638861619,1.7342204219596606,1.6530268484959,1.6008277257716048,2.5456909448378346,3.86035685986205,5.604670771497734,3.6519283548401233,3.1096806027590467,2.545258896931176,2.5704167131508133,2.5948153095933613,2.6217094038153883,2.6518818992614497,
77,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Sanmenxia,,,0.8,,,,,,,19.5828526046702,19.76267891694504,18.144483303867183,18.30939849944863,17.969138079996593,16.275817949861292,20.074544758891758,17.318652907327262,19.937422625302055,7.6122630191385445,7.255868394301019,7.026743280495345,11.174167246656763,16.944819351048572,24.601387175517473,16.029934149131805,13.6497681344141,11.17227079666649,11.282699616224868,11.389795883266062,11.507845997477169,11.640286469501847,
78,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Shaan,,,0.8,,,,,,,60.86775701704386,61.42669623298859,56.39699298335176,56.90958521165029,55.85198196293949,50.58877540596605,62.39604297080768,53.83013283643457,61.969837612605346,23.66056596311479,22.552814101589888,21.840643508511935,34.73173753425023,52.66817699027956,76.46645190622039,49.82451517588801,42.42644250645922,34.72584295599172,35.069079699496356,35.401958146334145,35.76888352807972,36.180537265824654,
79,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xin'an,,,0.85,,,,,,,196.2612359843796,198.06347261568402,181.84576023748738,183.49855622032092,180.08843350600836,163.11781597818566,201.18902213788058,173.5692084188957,199.81477090071851,76.29083356415714,72.7190122886336,70.42269831750978,111.98858098957547,169.82261249189605,246.55747308468486,160.6535448316931,136.79929165791862,111.96957458501393,113.07630285654544,114.14963196559492,115.33274158659282,116.66007276038303,
80,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xingyang,,,1,,,,,,,45.44146325942871,45.85874520130304,42.10376741626322,42.48644852775503,41.69688371504331,37.76758158356304,46.58242118890216,40.187451015355464,46.2642331025513,17.66404401281136,16.83704022652181,16.305361790749394,25.92934342326458,39.31998067506764,57.086832752887645,37.19701508222131,31.67390623324079,25.924942763958395,26.18118975963601,26.42970366014985,26.7036356574941,27.010960078765365,
81,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xinmi,,,0.8,,,,,,,31.314023913815124,31.601575761167766,29.01399482247112,29.277703000357175,28.73360847405181,26.0258994329208,32.10026584630341,27.69344805086137,31.881000254255937,12.172413847546773,11.602519867838422,11.236136612149956,17.868088344561812,27.095668291322895,39.338927881398554,25.63271814460193,21.826705966072563,17.865055820059606,18.041637381808208,18.212890014655404,18.401658432314516,18.613437798265963,
82,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,,75.61092909015235,76.30525257919875,70.05727245983425,70.6940229583813,69.3802508044083,62.84220903535294,77.50939104345143,66.86867655841887,76.97995173607143,29.391544274729874,28.015476688934164,27.130806662433425,43.144335730075134,65.42527589121647,94.98788449256992,61.892832404854275,52.70282483064152,43.137013387991864,43.56338771729395,43.97689480007414,44.43269554549626,44.94405859055826,
83,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,,52.29516089715407,90.77958249958118,92.48419300051641,94.86128463991949,106.24705036675846,128.45924227576796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Dengfeng,,,0.3,,,,,,,129.31508781238233,224.47908145060512,228.69422971351722,234.57228437123254,262.726921808394,317.6530659858253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Gongyi,,,0.85,,,,,,,1090.741270250039,1893.4263788401488,1928.980127813753,1978.5600872169255,2216.0375967724513,2679.3262453248103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Jiaxian,,,0.8,,,,,,,18.678968669859646,32.424969123001496,33.03382787006419,33.88288578471747,37.949693451917156,45.883521929340915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Jiyuan,,,1,,,,,,,68.44557921814783,118.81522111740188,121.0462698621854,124.15748342998639,139.05953778159736,168.13156499854676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Lushan,,,0.8,,,,,,,30.999051413769497,53.81149798466708,54.821941544882186,56.231012378224015,62.98016337224311,76.14690513548287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Mianchi,,,0.8,,,,,,,120.86803353251675,209.81577326448897,213.75558176019496,219.24967312643594,245.5652076817536,296.90349425417264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Qinyang,,,1,,,,,,,118.85103435918526,206.3144484819316,210.18851097146313,215.59091905784885,241.46731011184053,291.94888313849845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Ruzhou,,,0.5,,,,,,,6.932387885558723,12.033986838931845,12.259954614602703,12.575068307746683,14.084396188920554,17.028904389297903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Sanmenxia,,,0.8,,,,,,,6.615071040168783,11.483154022847126,11.698778554181494,11.999468518489424,13.43970979201532,16.249438740453385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Shaan,,,0.8,,,,,,,119.25424558705265,207.01438603441235,210.90159157736088,216.3223277465411,242.28650643709744,292.9393420628105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Xingyang,,,1,,,,,,,70.61040409115982,122.57315769863214,124.87477096885007,128.08438727637161,143.45776991956623,173.44929914595218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Xinmi,,,0.8,,,,,,,189.22599728219342,328.47890199873603,334.6469033297104,343.2482256773331,384.4467388384194,464.8198382552438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,,469.96006474956516,815.8073851870182,831.1261804187183,852.4883508682277,954.8086249894193,1154.4225657193724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,25.1,Kaiman,Henan,Henan,Henan,Hubin,,,1,,,,,,,66.0757929639385,64.5278703157654,82.80445444083874,84.29907868381062,89.44770348715635,81.1702631811658,112.5221369661745,110.20027780227585,113.77773028878335,99.08645966766734,71.33409478520213,65.38329388807233,70.19006820378111,104.60962541639607,0,0,0,0,0,0,0,0,
98,25.1,Kaiman,Henan,Henan,Henan,Mianchi,,,1,,,,,,,515.169809094987,503.10119849823866,645.5973219993388,657.2503836030154,697.3924074526408,632.8561052616166,877.2956815132086,859.1929590401852,887.0851027716466,772.5424126010771,556.1669462296503,509.77063640693274,547.2473717665499,815.6046009871543,0,0,0,0,0,0,0,0,
99,25.1,Kaiman,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,19.69838144375192,19.236917881963457,24.685496089431958,25.131070438713042,26.665968027341567,24.198314304074472,33.54487135758602,32.852683410721596,33.919186293472976,29.539454479341458,21.26597572261523,19.491935023149722,20.924920837433277,31.186009455305218,0,0,0,0,0,0,0,0,
100,25.1,Kaiman,Henan,Henan,Henan,Sanmenxia,,,1,,,,,,,225.56070682514377,220.2766154662535,282.6667745348042,287.7689229247104,305.3446098400976,277.088190925214,384.1130254981224,376.18697314725233,388.39920209364413,338.2481068617351,243.51079447905167,223.19674607610855,239.60546950666875,357.10235157546236,0,0,0,0,0,0,0,0,
101,25.1,Kaiman,Henan,Henan,Henan,Shaan,,,1,,,,,,,2523.92991318021,2464.8031422439094,3162.9229122056927,3220.0138174614167,3416.6783986946357,3100.500896227811,4298.064005662151,4209.3747968749985,4346.024528019428,3784.854760393682,2724.783881992364,2497.4781817059898,2681.0849299132324,3995.8258683193453,0,0,0,0,0,0,0,0,
102,25.1,Kaiman,Henan,Henan,Henan,Xin'an,,,0,,,,,,,86.65599369283434,84.62594956895545,108.59502337989363,110.55516858833349,117.30740232586871,106.45184111693706,147.56868065989931,144.52364700934197,149.2153455301058,129.9482796777452,93.5520648411159,85.74780639974651,92.05171568483473,137.19171021133747,0,0,0,0,0,0,0,0,
103,26.1,East Hope Mianchi,Henan,Henan,Henan,Mianchi,,,0.7,,,,,,,3185.565061504418,3117.7526603618494,3282.547620456208,3756.6030742873545,4094.9432772787236,4530.180429787489,5639.383251120484,6371.586240696539,6155.947991827813,3750.625715136612,3983.268597871603,3953.4857281704644,4279.194100626273,0,0,0,0,0,0,0,0,0,
104,26.1,East Hope Mianchi,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,20.30090356276586,19.868750086263105,20.918952021528387,23.94000287618725,26.09617036915022,28.869840750831415,35.93854569726081,40.604713862959024,39.23049886178735,23.901910484622046,25.38449226706302,25.194692607049262,27.270360229950715,0,0,0,0,0,0,0,0,0,
105,26.1,East Hope Mianchi,Henan,Henan,Henan,Sanmenxia,,,1,,,,,,,167.37121486282956,163.808316682173,172.46672802889915,197.37384362320395,215.15041064295224,238.01799286537528,296.29607545085753,334.7663943818621,323.4366506826369,197.05979012141836,209.28296596644645,207.7181587853849,224.83104297905402,0,0,0,0,0,0,0,0,0,
106,26.1,East Hope Mianchi,Henan,Henan,Henan,Xin'an,,,0,,,,,,,714.4525968896606,699.2437579043568,736.2036645207793,842.5239384816634,918.4062488386207,1016.0204265022516,1264.7903686877812,1429.0074910045155,1380.6445463091584,841.1833475078994,893.3600598050314,886.6804132776564,959.7296802167722,0,0,0,0,0,0,0,0,0,
107,26.1,East Hope Mianchi,Henan,Henan,Henan,Xinmi,,,0,,,,,,,151.99052150724043,148.75503831499026,156.61777897258568,179.2360379815919,195.37901510077148,216.14516506535344,269.06774301203853,304.00280542205513,293.71421634298383,178.9508446431992,190.05076330414164,188.62975515944515,204.1700390441051,0,0,0,0,0,0,0,0,0,
108,27,Huiyuan Lushan,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,,451.4685968804264,453.78925911272404,494.0131086077789,591.9643911532588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,27,Huiyuan Lushan,Henan,Henan,Henan,Jiaxian,,,0.2,,,,,,,76.25953141663514,76.6515246042769,83.44591060468028,99.99128930918214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,27,Huiyuan Lushan,Henan,Henan,Henan,Jiyuan,,,0,,,,,,,25.32413741049101,25.454309851409665,27.710578169583442,33.20493980593119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,27,Huiyuan Lushan,Henan,Henan,Henan,Lushan,,,0,,,,,,,275.26367548499934,276.67860006676534,301.2033726216474,360.92497948034014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,27,Huiyuan Lushan,Henan,Henan,Henan,Pingdingshan,,,0.8,,,,,,,321.1931642113599,322.84417792661714,351.4610642069712,421.14759965314823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,27,Huiyuan Lushan,Henan,Henan,Henan,Ruzhou,,,0.8,,,,,,,153.89459369074487,154.68565064088645,168.3969763399331,201.78617092175793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,27,Huiyuan Lushan,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,302.15931994422306,303.71249490872015,330.6335500894055,396.19047503638143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,28,Jingxin,Henan,Henan,Henan,Dengfeng,,,0,,,,,,,91.6338662693891,93.11656596626251,93.89465470720839,95.31596224551325,103.00672432028405,104.29408432906887,127.53039035302976,124.76452412399802,128.20729319103827,125.07048955626416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
116,28,Jingxin,Henan,Henan,Henan,Gongyi,,,0.75,,,,,,,119.12731174159863,121.05487451068824,122.06641777279167,123.91416853448672,133.91243498892464,135.58604915946856,165.79408014336119,162.19835487370187,166.6740781035602,162.59612090623583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
117,29,Shenhuo,Henan,Henan,Henan,Ruzhou,,,0.8,,,,,,,38.09811572976166,36.92586739589855,24.02036348889103,38.67397229654304,42.23501419664846,42.50021217254294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,29,Shenhuo,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,112.20375383630966,108.75133470826732,70.74299871110898,113.89972402345695,124.38744135820377,125.1684828306015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
119,30.1,Wanji,Henan,Henan,Henan,Xin'an,,,1,,,,,,,1537.263711712245,1494.3105048450811,1759.9325654436861,1776.7250075980187,2652.6054077555373,3215.0753943718123,3425.2220483898227,4138.999901058436,3261.457172426751,1990.6455911603148,544.8939545072791,528.4177455807614,555.6791660617223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
120,30.1,Wanji,Henan,Henan,Henan,Yichuan,,,0.5,,,,,,,8.901050346829306,8.65234307951435,10.190345516313753,10.287576961981229,15.359091680115958,18.615900275353937,19.832689518071817,23.965599541673743,18.88445962434334,11.526217977184956,3.155040014149561,3.0596396192384874,3.217488447893163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
121,31,Weilai,Henan,Shanxi,Shanxi,Jiaokou,,,0,,,,,,,112.19320316636376,133.00033213487,135.40894227078326,103.8280950848186,150.4054782060995,154.2224454702967,190.9653203830511,191.21344290131253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,31,Weilai,Henan,Shanxi,Shanxi,Jincheng,,,0,,,,,,,136.56635614808334,161.89368173409574,164.82554480921678,126.3839895051814,183.07996851519695,187.7261440061933,232.45113981364057,232.753165134613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,32,Yifeng Gongyi (Yulian Xinya),Henan,Henan,Henan,Gongyi,,,0,,,,,,,121.7366600527294,119.34804598128224,0.0,0.0,0.0,0.0,94.86636981009738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
124,32,Yifeng Gongyi (Yulian Xinya),Henan,Henan,Henan,Xin'an,,,0,,,,,,,154.58445221006505,151.5513264645749,0.0,0.0,0.0,0.0,120.46384223042895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
125,33,Yima Yixiang,Henan,Henan,Henan,Mianchi,,,0.85,,,,,,,847.7504321247511,831.8884048494702,878.4042779557824,557.7850107048964,1011.7902621812375,1030.202266147375,1283.8347787462421,1134.9508694162423,780.9876156549462,1141.6998738253315,670.4108970188553,667.0112952406137,0,0,0,0,0,0,0,0,0,0,
126,33,Yima Yixiang,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,27.01263265575697,26.507206648613746,27.989383649377228,17.773204264013405,32.239580944208676,32.82625914659788,40.90797946518056,36.16395787735966,24.88530913220237,36.37900746033407,21.3619039322671,21.253579370542802,0,0,0,0,0,0,0,0,0,0,
127,33,Yima Yixiang,Henan,Henan,Henan,Xinmi,,,0,,,,,,,141.5683236805209,138.91947736155402,146.68729903484027,93.14615003109013,168.96181459238028,172.03648897567996,214.3913239351936,189.52876454489765,130.41940572817978,190.65580052683453,111.95387613102069,111.38616668884356,0,0,0,0,0,0,0,0,0,0,
128,34,Zhongmei,Henan,Henan,Henan,Baofeng,,,0,,,,,,,43.31995501993999,52.75624390751615,55.37684139924076,56.07561065641273,60.7174780356105,61.28449292642614,75.72022311442781,82.92810392866899,47.18699988636615,48.756576296977805,31.077253484580588,30.14855127587707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
129,34,Zhongmei,Henan,Henan,Henan,Dengfeng,,,0.7,,,,,,,539.4320843090867,656.935368428954,689.567774590167,698.2690430165512,756.070861931055,763.131488477093,942.8892010659675,1032.6437303420919,587.5855985833474,607.1303989938948,386.9825722134915,375.4181149578735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,34,Zhongmei,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,8.613915498899264,10.490265441168795,11.011355671755428,11.150301784043343,12.073309514386134,12.186057054263664,15.056516175172693,16.489760420958074,9.38285437924931,9.69495531665451,6.179527087016367,5.9948601743722785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
131,34,Zhongmei,Henan,Henan,Henan,Xinmi,,,0,,,,,,,32.24569548320203,39.26970319097193,41.22037439234548,41.74051114385916,45.19573730727793,45.61780121512978,56.36319925410986,61.72846636272648,35.124173799378966,36.29250564438905,23.132702973878864,22.441413045192505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
132,34,Zhongmei,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,76.10720128744299,92.68546267858822,97.2894919464914,98.51713339913337,106.67225578593197,107.66842294280966,133.03001490761548,145.69326988405408,82.9010671144319,85.65859693558382,54.5984589624613,52.96685694668459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
133,35,Shaoxing,Henan,Henan,Henan,Mianchi,,,0.7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134,36,Zhongchao,Henan,Henan,Henan,Xin'an,,,0,,,,,,,63.21911595092011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
135,37,Jialu Xianfeng,Hubei,Other,Hubei,Yicheng,,,0.5,,,,,,,78.596221536,213.981513408,136.4725131,0.0,247.41094561199998,268.05556382929416,383.1354552802014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
136,38,Jinshi,Hubei,Other,Hubei,Yicheng,,,1,,,,,,,0.0,162.11472776000002,109.30563405000001,133.5275028,204.26754888,218.67275145441175,314.0072385168345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
137,39,Huixiang,Hunan,Other,Hunan,Chenxi,,,0.5,,,,,,,147.8184159,207.46031496,0.0,240.51542913,267.40326797999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Huairen,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.9333497953724454,8.370421348233712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
139,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Loufan,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,329.8847845466437,702.0160389181053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
140,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Ningwu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,108.68222336851903,231.28276150970098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
141,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Shenchi,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,21.598116721638625,45.962181523021414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
142,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Shuozhou,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25.920737651267455,55.16099688194398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
143,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Wutai,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,166.83263839353714,355.0305847789948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
144,46.2,Chalco Shandong sinter,Shandong,Shanxi,Shanxi,Yangquan,,,1,,,,,,,388.83489560000004,781.8549796000001,985.0555724999999,993.9731360000001,1003.8868795,1512.995432927715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
145,54,Aokaida,Shanxi,Shanxi,Shanxi,Lin,,,0,,,,,,,36.52059041254196,41.686187378739916,141.27874293232895,145.06271673560622,148.19401799118884,151.02954334187015,173.1175017137879,176.43630355790285,159.6212981932387,366.40061848191647,237.1072485097867,296.2105443705653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
146,54,Aokaida,Shanxi,Shanxi,Shanxi,Xing,,,1,,,,,,,53.636855647939534,61.2234355931598,207.49247082767104,213.04989622439373,217.64875816881118,221.81322161812983,254.2532402862121,259.12747954209715,234.43171188676135,538.1232028516495,348.23334228003137,435.03683895387917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
147,55,Chalco Lvliang (Xing),Shanxi,Shanxi,Shanxi,Xing,,,1,,,,,,,0.0,0.0,0.0,0.0,835.0016014204609,1638.7115702149338,3045.144391341509,3797.153802211391,3995.5233366435127,2732.283478511234,3001.230314498699,0,0,0,0,0,0,0,0,0,0,0,
148,55,Chalco Lvliang (Xing),Shanxi,Shanxi,Shanxi,Yuanping,,,0.8,,,,,,,0.0,0.0,0.0,0.0,179.52911907953902,352.3303956850665,654.7198102584908,816.4052331886086,859.055579856488,587.4532996562472,645.2780852158451,0,0,0,0,0,0,0,0,0,0,0,
149,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Gu,,,1,,,,,,,102.24611261511396,111.82921925027556,164.54970240737143,190.9573481962499,194.17735671425967,197.60723662452216,167.5277958964767,189.52178865626266,193.6245265631949,153.1053099660582,113.2538832508064,140.87239877864994,0,0,0,0,0,0,0,0,0,0,
150,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Jiaokou,,,0.8,,,,,,,429.07327590581565,469.28854524110915,690.5287453522348,801.3477760008346,814.8604618910838,829.2538678741521,703.0262408231315,795.3234859928729,812.5405238722196,642.5026362909484,475.26711238794945,591.1675278667843,0,0,0,0,0,0,0,0,0,0,
151,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Loufan,,,0.5,,,,,,,290.34789114020106,317.56100204413127,467.2711544699415,542.2608442358573,551.4046899894555,561.1445067251542,475.72803505018436,538.1842913539838,549.8348203443902,434.7725574501761,321.6066149046866,400.03480679221764,0,0,0,0,0,0,0,0,0,0,
152,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Ningwu,,,0,,,,,,,95.65659235903868,104.62209042529328,153.94486307009328,178.65059851352794,181.66308509440518,184.87191735242428,156.73102547381032,177.30755739234021,181.14588353972846,143.23803466795667,105.95493819878634,131.79350568891294,0,0,0,0,0,0,0,0,0,0,
153,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Pinglu,,,1,,,,,,,359.14661985151065,392.80795198108177,577.9923354117199,670.7510377304402,682.0615428005893,694.1092358107319,588.453097027569,665.7085344685039,680.1196882397776,537.7931067425192,397.81218389883526,494.82415084255683,0,0,0,0,0,0,0,0,0,0,
