No,Ref .No.,Refiney Name,Province,Province category,Technology,Ownership,Owner,Bauxite,ref cell,ref cell row,column 1,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
66,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,,1039.6628655537495,1060.4898565912513,1216.3101230974087,1226.5114323698263,1236.6329803268043,1246.7736821217616,627.232639173173,1062.2413681075702,1069.710646074146,807.3087372259821,879.7990386948513,953.8192027284682,960.3708999639479,828.6478005879104,695.6362318790403,703.2551488882107,711.5496189191523,718.0762256844465,578.7068290816941,582.2807176937348,586.1457594527351,590.3790452715981,
67,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Yuzhou,,,0.8,,,,,,,120.44452244996619,122.85732093752742,140.9090357858446,142.09085333881285,143.26343057564952,144.4382267768686,72.66464754418902,123.06023283823887,123.92554566948165,93.52639066614971,101.92436277032955,110.49956883383422,111.25858030852393,95.99851252537195,80.58917609117331,81.47182454497445,82.43273554309903,83.18884029696639,67.04295207288554,67.45698562301848,67.90474914746062,68.39517359728995,
68,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,,22.24708586278904,22.46622463411446,20.78846897864283,20.977415358103574,19.23789502607896,17.453981330131622,17.59013720365904,15.753512642225909,17.859685073254713,7.98588384147053,8.017664532308196,8.050669300477187,12.136563912361172,12.212561016618837,12.314272395326128,12.47884157734116,12.658686253146113,12.800276590295491,12.926796924398815,13.049499091654237,13.184751283524578,13.336490773599506,
69,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Dengfeng,,,0.3,,,,,,,82.51864454775533,83.33147165190564,77.10835895185456,77.80919677041062,71.35698721598868,64.7401142876574,65.24514214613707,58.432754659195545,66.24494611942839,29.621151919775752,29.739032506333906,29.861453426975643,45.016808479638456,45.29869609726061,45.67596281694579,46.28638100465673,46.95345888479282,47.4786441955651,47.947932017904044,48.403057538048,48.904733470531426,49.46756390695699,
70,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Gongyi,,,0.85,,,,,,,558.0968446551706,563.5942233937897,521.5055586942372,526.2455223387537,482.60741105963706,437.8556349849734,441.27128069540856,395.1971845700155,448.03323668518107,200.33619689319036,201.1334565157249,201.96142369701312,304.46136029770463,306.36784568418284,308.91940681322995,313.0478370164726,317.55947268479446,321.1114489249231,324.28537470033837,327.36351683544575,330.75649252588386,334.5630733582098,
71,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Jiaxian,,,0.8,,,,,,,9.453347405944863,9.546464992141448,8.833544334969424,8.913832413019477,8.174666388320563,7.416636504585531,7.474492566352587,6.69406450756764,7.589030248705056,3.3934032871790296,3.40690770358405,3.4209322612936974,5.157131845744587,5.189424930457996,5.232644658380467,5.302574250934539,5.378994785739839,5.439160088047442,5.4929217662992205,5.5450610092401575,5.602533073898497,5.667011007041125,
72,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Jiyuan,,,1,,,,,,,21.838273157129464,22.05338503187288,20.406459833620655,20.591934132239512,18.884379245840936,17.133246768485613,17.26690064011527,15.464025912744509,17.531495294959416,7.839135148160755,7.870331836658103,7.9027301088276625,11.913542274335242,11.988142854931093,12.08798518417356,12.249530241007314,12.426070088981433,12.565058560467042,12.68925395545588,12.809701346274721,12.942468142311833,13.091419265772116,
73,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Lushan,,,0.8,,,,,,,15.824911063892058,15.98078997712428,14.787360230930457,14.921762537338234,13.684398025064512,12.415455397785667,12.512306491123773,11.205869301026317,12.70404266232936,5.680559797237214,5.703166201022273,5.726643321764288,8.6330428047478,8.687101454200063,8.759451313060495,8.876513506522937,9.004441542468005,9.105158306304617,9.195155398387042,9.28243653247084,9.378644814344046,9.486580925622892,
74,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Mianchi,,,0.8,,,,,,,154.25680740140322,155.7762714539543,144.14305204675165,145.4531681422003,133.39168492219957,121.02238706837382,121.96646444052159,109.23168007419926,123.83545501583222,55.37250825844844,55.59286916036005,55.82171756766035,84.15248691404179,84.67943551067337,85.38468170123284,86.52577122508643,87.77277794268149,88.75453678976194,89.63180327448305,90.48259536018779,91.42040678594657,92.4725378129062,
75,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Qinyang,,,1,,,,,,,30.602635710047004,30.90407851609272,28.596192195541047,28.856102965654138,26.463254420928134,24.009339273931175,24.196632505190372,21.670209371108193,24.567417034478,10.985218267712263,11.028935135185025,11.07433581836662,16.694808770568997,16.799348830824968,16.939260920405747,17.165638916938324,17.413029569898228,17.60779833802227,17.781837118577954,17.950623707010717,18.136673852289142,18.345403587330907,
76,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Ruzhou,,,0.5,,,,,,,4.423700755496598,4.467275197302134,4.1336634601773845,4.171234324367146,3.8253410485269153,3.470620416207945,3.4976942021547126,3.132492327622244,3.551292193447915,1.5879455224250398,1.594264923848483,1.6008277257716048,2.4132835769760512,2.428395149322814,2.448619852261666,2.4813434556720813,2.517104500203361,2.545258896931176,2.5704167131508133,2.5948153095933613,2.6217094038153883,2.6518818992614497,
77,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Sanmenxia,,,0.8,,,,,,,19.41758570156273,19.608853263480302,18.144483303867183,18.30939849944863,16.791119416290353,15.234093148270805,15.352932009202775,13.749898917894706,15.588197377926962,6.970197573330122,6.997936230509821,7.026743280495345,10.59297255129227,10.659303948316365,10.748079144539988,10.891717561513866,11.04868865547874,11.17227079666649,11.282699616224868,11.389795883266062,11.507845997477169,11.640286469501847,
78,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Shaan,,,0.8,,,,,,,60.35407160540439,60.948572708949676,56.39699298335176,56.90958521165029,52.19044422727201,47.35086858095546,47.72024555873369,42.73767071829645,48.45150139704877,21.664887175480615,21.751104943610585,21.840643508511935,32.92525825305479,33.13143063448306,33.4073632160106,33.85382259755105,34.34172283348883,34.72584295599172,35.069079699496356,35.401958146334145,35.76888352807972,36.180537265824654,
79,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xin'an,,,0.85,,,,,,,194.6049151548265,196.5218170926325,181.84576023748738,183.49855622032092,168.28221693383662,152.67754962664435,153.86856414328952,137.802812019467,156.22641634093705,69.85599179104535,70.13399128644758,70.42269831750978,106.1637917434675,106.8285713967349,107.718284968467,109.15784302567315,110.73102245654007,111.96957458501393,113.07630285654544,114.14963196559492,115.33274158659282,116.66007276038303,
80,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xingyang,,,1,,,,,,,45.05796602043265,45.50179706298082,42.10376741626322,42.48644852775503,38.96332426349731,35.35028823751496,35.62605049962507,31.906256923435254,36.17197722567041,16.17414905445917,16.238515834751258,16.305361790749394,24.58069734349569,24.734617500158574,24.940617866856034,25.273926807046102,25.638173852315497,25.924942763958395,26.18118975963601,26.42970366014985,26.7036356574941,27.010960078765365,
81,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xinmi,,,0.8,,,,,,,31.049753336869895,31.355600351538005,29.01399482247112,29.277703000357175,26.849893912598162,24.36012601333027,24.550155678989242,21.986820419861225,24.92635752920205,11.145717015876578,11.190072605524175,11.236136612149956,16.938727083634692,17.044794518986475,17.186750784175192,17.416436260283508,17.667441396737498,17.865055820059606,18.041637381808208,18.212890014655404,18.401658432314516,18.613437798265963,
82,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,,74.97282062127545,75.71131967212092,70.05727245983425,70.6940229583813,64.83182839392013,58.820027911152124,59.27887406949674,53.089437635340246,60.1872521015987,26.91247925420881,27.019580384131526,27.130806662433425,40.90029744893639,41.15640817284816,41.49917616493467,42.053775353300296,42.65985305273367,43.137013387991864,43.56338771729395,43.97689480007414,44.43269554549626,44.94405859055826,
83,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,,51.90094086278648,90.15580386917213,92.48419300051641,94.86128463991949,100.34606865985937,121.66723090753975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Dengfeng,,,0.3,,,,,,,128.34026342161505,222.93660625819734,228.69422971351722,234.57228437123254,248.13501780588723,300.8578304145561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Gongyi,,,0.85,,,,,,,1082.5188639381097,1880.415976271061,1928.980127813753,1978.5600872169255,2092.9584404550333,2537.6625238591955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Jiaxian,,,0.8,,,,,,,18.538159777704887,32.20216568776104,33.03382787006419,33.88288578471747,35.84196014478851,43.45752752802396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Jiyuan,,,1,,,,,,,67.92961142822644,117.99879969465846,121.0462698621854,124.15748342998639,131.33614418350282,159.241963280543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Lushan,,,0.8,,,,,,,30.765369235456056,53.44174014277251,54.821941544882186,56.231012378224015,59.48223292924044,72.12079820714428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Mianchi,,,0.8,,,,,,,119.9568861239288,208.37405485070641,213.75558176019496,219.24967312643594,231.92646859790344,281.20534850369427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Qinyang,,,1,,,,,,,117.9550918274882,204.89678890954647,210.18851097146313,215.59091905784885,228.0561690508374,276.5127019958337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Ruzhou,,,0.5,,,,,,,6.880129012201988,11.95129705757287,12.259954614602703,12.575068307746683,13.302146103138005,16.128537003101663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Sanmenxia,,,0.8,,,,,,,6.565204217157607,11.404249208659632,11.698778554181494,11.999468518489424,12.693265713286072,15.390283955657443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Shaan,,,0.8,,,,,,,118.35526350176438,205.59191694345668,210.90159157736088,216.3223277465411,228.82986705390078,277.4507924945307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Xingyang,,,1,,,,,,,70.07811706019973,121.73091416402988,124.87477096885007,128.08438727637161,135.49009765868286,164.27853345607275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Xinmi,,,0.8,,,,,,,187.79954256110494,326.22180724278707,334.6469033297104,343.2482256773331,363.0944926788186,440.2434701428565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,,466.41733403225606,810.2016839996186,831.1261804187183,852.4883508682277,901.7783694651224,1093.3849085512495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,25.1,Kaiman,Henan,Henan,Henan,Hubin,,,1,,,,,,,65.50006739783656,64.01248511610855,82.80445444083874,84.29907868381062,83.57665285919798,76.00883998424449,86.37576051873306,87.96767657509382,89.69348479870658,91.12869367259297,68.9660844194731,65.38329388807233,66.88695242146697,68.88702627305264,0,0,0,0,0,0,0,0,
98,25.1,Kaiman,Henan,Henan,Henan,Mianchi,,,1,,,,,,,510.68107855274883,499.082920653847,645.5973219993388,657.2503836030154,651.617882539364,592.614296821004,673.4415443361435,685.8531561241123,699.3086782330694,710.4984990192539,537.7043990043244,509.77063640693274,521.49413520801,537.0880103334982,0,0,0,0,0,0,0,0,
99,25.1,Kaiman,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,19.5267473051471,19.08327229107595,24.685496089431958,25.131070438713042,24.91570231644468,22.65960128429923,25.75016661730811,26.22474540475817,26.73923985367143,27.167101413572826,20.560029273022923,19.491935023149722,19.940202656776535,20.53646061868568,0,0,0,0,0,0,0,0,
100,25.1,Kaiman,Henan,Henan,Henan,Sanmenxia,,,1,,,,,,,223.59537186960063,218.51726238538677,282.6667745348042,287.7689229247104,285.3028022424009,259.4688145651506,294.8580216933273,300.29229186659614,306.18362521730137,311.08294936483327,235.42719732639074,223.19674607610855,228.32973451865755,235.15731919724573,0,0,0,0,0,0,0,0,
101,25.1,Kaiman,Henan,Henan,Henan,Shaan,,,1,,,,,,,2501.9386375119734,2445.116717550766,3162.9229122056927,3220.0138174614167,3192.4189590873543,2903.347448392511,3299.3378659246605,3360.1450749446653,3426.066629641192,3480.8880165058267,2634.3318128049973,2497.4781817059898,2554.914174244356,2631.311989482709,0,0,0,0,0,0,0,0,
102,25.1,Kaiman,Henan,Henan,Henan,Xin'an,,,0,,,,,,,85.90095060084812,83.95004066786638,108.59502337989363,110.55516858833349,109.60773345523808,99.68282275279026,113.27866110982734,115.36640098477378,117.62973555605991,119.51195967391921,90.44650557179057,85.74780639974651,87.71979975073263,90.3428236948085,0,0,0,0,0,0,0,0,
103,26.1,East Hope Mianchi,Henan,Henan,Henan,Mianchi,,,0.7,,,,,,,3157.4377971420226,3092.5733447105654,3282.547620456208,3756.6030742873545,3823.207570802311,4239.451266224945,4321.654688560114,5081.889054720615,4852.969762703711,3449.4760280485334,3851.051528821331,3953.4857281704644,4080.5789349455627,0,0,0,0,0,0,0,0,0,
104,26.1,East Hope Mianchi,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,20.121654710433287,19.708287860898366,20.918952021528387,23.94000287618725,24.364458642900782,27.017087911566076,27.540952192199367,32.385758138569265,30.92690597853927,21.98274994716783,24.541902046390042,25.194692607049262,26.004629583506883,0,0,0,0,0,0,0,0,0,
105,26.1,East Hope Mianchi,Henan,Henan,Henan,Sanmenxia,,,1,,,,,,,165.89339403160824,162.4853825814393,172.46672802889915,197.37384362320395,200.87327787797656,222.74293416714323,227.06194394923247,267.00504571864514,254.97750923118966,181.23723179649468,202.3362136492623,207.7181587853849,214.39570076241645,0,0,0,0,0,0,0,0,0,
106,26.1,East Hope Mianchi,Henan,Henan,Henan,Xin'an,,,0,,,,,,,708.14426644306,693.5965879022885,736.2036645207793,842.5239384816634,857.4618708675634,950.8162313630936,969.252661769209,1139.7566090003563,1088.4150166919637,773.6420567671678,863.7066618953069,886.6804132776564,915.1846409026986,0,0,0,0,0,0,0,0,0,
107,26.1,East Hope Mianchi,Henan,Henan,Henan,Xinmi,,,0,,,,,,,150.64850604170368,147.5536761568974,156.61777897258568,179.2360379815919,182.41388930924757,202.27381843325344,206.19592982924596,242.46843268181425,231.5461749645961,164.5823112406376,183.74238758770932,188.62975515944515,194.69365980581645,0,0,0,0,0,0,0,0,0,
108,27,Huiyuan Lushan,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,,448.1001919556755,450.7738883437226,494.0131086077789,591.9643911532588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,27,Huiyuan Lushan,Henan,Henan,Henan,Jiaxian,,,0.2,,,,,,,75.69055943728166,76.14218516520984,83.44591060468028,99.99128930918214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,27,Huiyuan Lushan,Henan,Henan,Henan,Jiyuan,,,0,,,,,,,25.13519414897074,25.28516926394596,27.710578169583442,33.20493980593119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,27,Huiyuan Lushan,Henan,Henan,Henan,Lushan,,,0,,,,,,,273.2099345902494,274.8401066553505,301.2033726216474,360.92497948034014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,27,Huiyuan Lushan,Henan,Henan,Henan,Pingdingshan,,,0.8,,,,,,,318.79674363282646,320.6989202381349,351.4610642069712,421.14759965314823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,27,Huiyuan Lushan,Henan,Henan,Henan,Ruzhou,,,0.8,,,,,,,152.74638690324656,153.65778455556196,168.3969763399331,201.78617092175793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,27,Huiyuan Lushan,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,299.9049107817867,301.69436477245625,330.6335500894055,396.19047503638143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,28,Jingxin,Henan,Henan,Henan,Dengfeng,,,0,,,,,,,90.89855504507197,92.43215954577684,93.89465470720839,95.31596224551325,96.717186636033,98.11424694799005,99.52030657182705,100.94718850583908,102.40632855870518,115.54815688969074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
116,28,Jingxin,Henan,Henan,Henan,Gongyi,,,0.75,,,,,,,118.17138078492803,120.16512162422312,122.06641777279167,123.91416853448672,125.73581048396693,127.55203898200989,129.37996690817295,131.23496458416088,133.13189897129476,150.21674701030926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
117,29,Shenhuo,Henan,Henan,Henan,Ruzhou,,,0.8,,,,,,,37.71856203105546,36.586093775139695,24.02036348889103,38.67397229654304,38.97559723298947,39.29764501995567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,29,Shenhuo,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,111.08592034345736,107.75065856002631,70.74299871110898,113.89972402345695,114.78804748701053,115.73651882004434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
119,30.1,Wanji,Henan,Henan,Henan,Xin'an,,,1,,,,,,,1525.3535760822856,1483.6486409552824,1759.9325654436861,1776.7250075980187,2492.7956016043986,3026.6484548741055,2677.933360687428,3352.278018937113,2605.8847975715817,1838.21624026252,527.3984383641266,528.4177455807614,529.3975757768814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
120,30.1,Wanji,Henan,Henan,Henan,Yichuan,,,0.5,,,,,,,8.832088387946042,8.590608852295498,10.190345516313753,10.287576961981229,14.433762395601768,17.524872325894346,15.505745362572155,19.410329662887317,15.08857042841818,10.643622937479918,3.0537376358734805,3.0596396192384874,3.065313023118745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
121,31,Weilai,Henan,Shanxi,Shanxi,Jiaokou,,,0,,,,,,,111.29991247425382,132.05911188835597,135.40894227078326,103.8280950848186,141.6169020025857,145.58009690646605,150.1171986213328,155.63940971202737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,31,Weilai,Henan,Shanxi,Shanxi,Jincheng,,,0,,,,,,,135.47900458524796,160.747988271644,164.82554480921678,126.3839895051814,172.38213839741428,177.20630841353397,182.72906229866717,189.45093336797262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,32,Yifeng Gongyi (Yulian Xinya),Henan,Henan,Henan,Gongyi,,,0,,,,,,,120.7471215650344,118.46221856946896,0.0,0.0,0.0,0.0,72.79080323068912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
124,32,Yifeng Gongyi (Yulian Xinya),Henan,Henan,Henan,Xin'an,,,0,,,,,,,153.32790989163072,150.42647923163372,0.0,0.0,0.0,0.0,92.4317000193109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
125,33,Yima Yixiang,Henan,Henan,Henan,Mianchi,,,0.85,,,,,,,840.2563569141006,825.1797650415788,878.4042779557824,557.7850107048964,944.7534265239522,964.3346676525802,985.2901992473315,906.4801924912578,615.9883633072176,1050.3557442755,648.3938994013494,667.0112952406137,0,0,0,0,0,0,0,0,0,0,
126,33,Yima Yixiang,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,26.773842213323874,26.29344323914409,27.989383649377228,17.773204264013405,30.103526101421966,30.727460756607844,31.395185661986396,28.883991705099948,19.6277899104512,33.46842750273356,20.660356582614032,21.253579370542802,0,0,0,0,0,0,0,0,0,0,
127,33,Yima Yixiang,Henan,Henan,Henan,Xinmi,,,0,,,,,,,140.3168661466704,137.79918198240657,146.68729903484027,93.14615003109013,157.76713737462583,161.037066090812,164.53649159068195,151.37577810364238,102.8656980823312,175.40197722176657,108.2771933160367,111.38616668884356,0,0,0,0,0,0,0,0,0,0,
128,34,Zhongmei,Henan,Henan,Henan,Baofeng,,,0,,,,,,,42.94913896522849,52.3413042255613,55.37684139924076,56.07561065641273,56.73699997858016,57.37344122019421,57.99339970325121,65.97058894347413,36.98154255339136,44.68873844619024,29.98782537341736,30.14855127587707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
129,34,Zhongmei,Henan,Henan,Henan,Dengfeng,,,0.7,,,,,,,534.8145800389132,651.7684245252398,689.567774590167,698.2690430165512,706.5048461338984,714.4299888388272,722.1498836666635,821.4840546463136,460.5044158369654,556.4765548365846,373.41671148166046,375.4181149578735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,34,Zhongmei,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,8.540180931089814,10.407757152417018,11.011355671755428,11.150301784043343,11.281815118496302,11.408367675458896,11.53164273387991,13.11785938628362,7.353559864668153,8.886089945169724,5.962900784256681,5.9948601743722785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
131,34,Zhongmei,Henan,Henan,Henan,Xinmi,,,0,,,,,,,31.96967438449577,38.96083817432881,41.22037439234548,41.74051114385916,42.2328237205605,42.706565913057965,43.16803897893907,49.105949462311045,27.527626912974277,33.26456481316793,22.321774912960066,22.441413045192505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
132,34,Zhongmei,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,75.45572849381813,91.95647074214348,97.2894919464914,98.51713339913337,99.67910344846499,100.79724315246179,101.88642491726644,115.90124896161767,64.97148258200089,78.51196545888757,52.684483647705456,52.96685694668459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
133,35,Shaoxing,Henan,Henan,Henan,Mianchi,,,0.7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134,36,Zhongchao,Henan,Henan,Henan,Xin'an,,,0,,,,,,,62.76989979721088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
135,37,Jialu Xianfeng,Hubei,Other,Hubei,Yicheng,,,0.5,,,,,,,78.596221536,213.981513408,136.4725131,0.0,247.41094561199998,255.84713762400003,261.228627612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
136,38,Jinshi,Hubei,Other,Hubei,Yicheng,,,1,,,,,,,0.0,162.11472776000002,109.30563405000001,133.5275028,204.26754888,208.49906294999997,212.41821545999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
137,39,Huixiang,Hunan,Other,Hunan,Chenxi,,,0.5,,,,,,,147.8184159,207.46031496,0.0,240.51542913,267.40326797999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Huairen,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.5216323363793807,5.902705940114399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
139,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Loufan,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,211.4859301278072,495.05204942304204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
140,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Ningwu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,69.67511741724313,163.0974204778175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
141,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Shenchi,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.846342777409445,32.41189787343304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
142,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Shuozhou,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16.617533055702566,38.89877586943565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
143,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Wutai,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,106.95478348545826,250.36268241615744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
144,46.2,Chalco Shandong sinter,Shandong,Shanxi,Shanxi,Yangquan,,,1,,,,,,,388.83489560000004,781.8549796000001,985.0555724999999,993.9731360000001,1003.8868795,1426.5370959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
145,54,Aokaida,Shanxi,Shanxi,Shanxi,Lin,,,0,,,,,,,36.52059041254196,41.686187378739916,141.27874293232895,145.06271673560622,148.19401799118884,151.02954334187015,173.1175017137879,176.43630355790285,159.6212981932387,306.4837719108862,167.7998743417458,171.7526946492874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
146,54,Aokaida,Shanxi,Shanxi,Shanxi,Xing,,,1,,,,,,,53.636855647939534,61.2234355931598,207.49247082767104,213.04989622439373,217.64875816881118,221.81322161812983,254.2532402862121,259.12747954209715,234.43171188676135,450.12486508911377,246.4433771782542,252.2487831107126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
147,55,Chalco Lvliang (Xing),Shanxi,Shanxi,Shanxi,Xing,,,1,,,,,,,0.0,0.0,0.0,0.0,835.0016014204609,1638.7115702149338,3045.144391341509,3797.153802211391,3995.5233366435127,2306.1919402853537,2165.1095967363626,0,0,0,0,0,0,0,0,0,0,0,
148,55,Chalco Lvliang (Xing),Shanxi,Shanxi,Shanxi,Yuanping,,,0.8,,,,,,,0.0,0.0,0.0,0.0,179.52911907953902,352.3303956850665,654.7198102584908,816.4052331886086,859.055579856488,495.8416927146469,465.50835106363706,0,0,0,0,0,0,0,0,0,0,0,
