No,Ref .No.,Refiney Name,Province,Province category,Technology,Ownership,Owner,Bauxite,ref cell,ref cell row,column 1,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
77,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Sanmenxia,,,0.8,,,,,,,0.16526690310747313,0.1538256534647356,0.0,0.0,1.1780186637062402,1.041724801590486,4.721612749688983,3.568753989432556,4.349225247375093,0.6420654458084226,0.2579321637911974,0.0,0.5811946953644936,6.285515402732209,13.853308030977487,5.138216587617937,2.6010794789353597,0.0,0.0,0.0,0.0,0.0,
78,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Shaan,,,0.8,,,,,,,0.5136854116394661,0.4781235240389126,0.0,0.0,3.6615377356674803,3.2379068250105836,14.675797412073992,11.092462118138123,13.518336215556575,1.9956787876341766,0.8017091579793034,0.0,1.8064792811954373,19.536746355796502,43.05908869020978,15.970692578336957,8.084719672970385,0.0,0.0,0.0,0.0,0.0,
79,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xin'an,,,0.85,,,,,,,1.6563208295530971,1.5416555230515308,0.0,0.0,11.806216572171742,10.440266351541307,47.320457994591074,35.76639639942868,43.588354559781465,6.434841773111782,2.5850210021860276,0.0,5.824789246107972,62.99404109516116,138.83918811621785,51.495701806019945,26.068269201378534,0.0,0.0,0.0,0.0,0.0,
80,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xingyang,,,1,,,,,,,0.383497238996059,0.3569481383222164,0.0,0.0,2.733559451545999,2.4172933460480865,10.956370689277088,8.281194091920206,10.092255876880888,1.489894958352188,0.598524391770554,0.0,1.3486460797688915,14.58536317490907,32.146214886031615,11.923088275175214,6.035732380925292,0.0,0.0,0.0,0.0,0.0,
81,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xinmi,,,0.8,,,,,,,0.26427057694522926,0.24597540962976017,0.0,0.0,1.883714561453647,1.6657734195905296,7.550110167314167,5.706627631000147,6.954642725053886,1.0266968316701945,0.4124472623142464,0.0,0.9293612609271208,10.05087377233642,22.152177097223362,8.216281884318425,4.159264569335064,0.0,0.0,0.0,0.0,0.0,
82,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,,0.6381084688769058,0.5939329070778322,0.0,0.0,4.548422410488169,4.022181124200815,18.23051697395469,13.779238923078628,16.79269963447272,2.479065020521063,0.9958963048026386,0.0,2.2440382811387405,24.26886771836831,53.48870832763525,19.839057051553976,10.042971777907841,0.0,0.0,0.0,0.0,0.0,
83,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,,0.39422003436758896,0.6237786304090475,0.0,0.0,5.900981706899095,6.79201136822821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Dengfeng,,,0.3,,,,,,,0.9748243907672809,1.5424751924077806,0.0,0.0,14.591904002506777,16.79523557126924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Gongyi,,,0.85,,,,,,,8.222406311929301,13.010402569087816,0.0,0.0,123.07915631741821,141.6637214656148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Jiaxian,,,0.8,,,,,,,0.14080889215476,0.22280343524046106,0.0,0.0,2.107733307128645,2.425994401316959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Jiyuan,,,1,,,,,,,0.515967789921384,0.8164214227434127,0.0,0.0,7.723393598094531,8.889601718003773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Lushan,,,0.8,,,,,,,0.23368217831344146,0.36975784189456595,0.0,0.0,3.4979304430026756,4.026106928338589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Mianchi,,,0.8,,,,,,,0.9111474085879467,1.4417184137825485,0.0,0.0,13.638739083850162,15.698145750478382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Qinyang,,,1,,,,,,,0.8959425316970638,1.4176595723851342,0.0,0.0,13.411141061003129,15.43618114266474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Ruzhou,,,0.5,,,,,,,0.052258873356734285,0.08268978135897509,0.0,0.0,0.7822500857825483,0.900367386196239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Sanmenxia,,,0.8,,,,,,,0.04986682301117651,0.07890481418749387,0.0,0.0,0.7464440787292481,0.8591547847959426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Shaan,,,0.8,,,,,,,0.898982085288263,1.422469090955682,0.0,0.0,13.456639383196668,15.488549568279842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Xingyang,,,1,,,,,,,0.5322870309600906,0.8422435346022626,0.0,0.0,7.967672260883369,9.170765689879437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Xinmi,,,0.8,,,,,,,1.4264547210884897,2.2570947559489447,0.0,0.0,21.352246159600757,24.576368112387264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,,3.5427307173090705,5.6057011873996245,0.0,0.0,53.03025552429687,61.03765716812283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,25.1,Kaiman,Henan,Henan,Henan,Hubin,,,1,,,,,,,0.5757255661019408,0.5153851996568535,0.0,0.0,5.87105062795837,5.161423196921311,26.146376447441444,22.232601227182023,24.08424549007676,7.957765995074362,2.368010365729023,0.0,3.3031157823141437,35.72259914334343,0,0,0,0,0,0,0,0,
98,25.1,Kaiman,Henan,Henan,Henan,Mianchi,,,1,,,,,,,4.488730542238222,4.018277844391639,0.0,0.0,45.774524913276714,40.24180844061257,203.85413717706513,173.33980291607293,187.77642453857717,62.04391358182316,18.462547225325896,0.0,25.753236558539932,278.516590653656,0,0,0,0,0,0,0,0,
99,25.1,Kaiman,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,0.17163413860482046,0.15364559088750754,0.0,0.0,1.7502657108968855,1.5387130197752417,7.794704740277904,6.627938005963424,7.17994643980154,2.372353065768632,0.705946449592308,0.0,0.9847181806567415,10.649548836619536,0,0,0,0,0,0,0,0,
100,25.1,Kaiman,Henan,Henan,Henan,Sanmenxia,,,1,,,,,,,1.96533495554314,1.7593530808667353,0.0,0.0,20.041807597696664,17.619376360063438,89.2550038047951,75.89468128065617,82.2155768763428,27.16515749690183,8.08359715266092,0.0,11.27573498801121,121.94503237821665,0,0,0,0,0,0,0,0,
101,25.1,Kaiman,Henan,Henan,Henan,Shaan,,,1,,,,,,,21.991275668236582,19.68642469314306,0.0,0.0,224.25943960728125,197.15344783529991,998.7261397374909,849.2297219303333,919.957898378236,303.96674388785556,90.45206918736683,0.0,126.170755668876,1364.5138788366362,0,0,0,0,0,0,0,0,
102,25.1,Kaiman,Henan,Henan,Henan,Xin'an,,,0,,,,,,,0.7550430919862174,0.6759089010890685,0.0,0.0,7.699668870630632,6.769018364146807,34.29001955007196,29.1572460245682,31.58560997404587,10.436320003825987,3.10555926932533,0.0,4.331915934102092,46.84888651652897,0,0,0,0,0,0,0,0,
103,26.1,East Hope Mianchi,Henan,Henan,Henan,Mianchi,,,0.7,,,,,,,28.127264362395316,25.179315651284064,0.0,0.0,271.7357064764127,290.72916356254314,1317.7285625603695,1289.6971859759242,1302.9782291241017,301.14968708807857,132.21706905027222,0.0,198.6151656807104,0,0,0,0,0,0,0,0,0,
104,26.1,East Hope Mianchi,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,0.17924885233257276,0.1604622253647385,0.0,0.0,1.7317117262494364,1.8527528392653383,8.39759350506144,8.21895572438976,8.303592883248085,1.919160537454219,0.8425902206729765,0.0,1.2657306464438298,0,0,0,0,0,0,0,0,0,
105,26.1,East Hope Mianchi,Henan,Henan,Henan,Sanmenxia,,,1,,,,,,,1.4778208312213268,1.32293410073371,0.0,0.0,14.277132764975672,15.275058698232034,69.23413150162504,67.76134866321695,68.45914145144724,15.822558324923666,6.946752317184149,0.0,10.435342216637556,0,0,0,0,0,0,0,0,0,
106,26.1,East Hope Mianchi,Henan,Henan,Henan,Xin'an,,,0,,,,,,,6.308330446600571,5.647170002068228,0.0,0.0,60.944377971057314,65.20419513915797,295.5377069185721,289.2508820041592,292.22952961719466,67.54129074073163,29.653397909724525,0.0,44.54503931407366,0,0,0,0,0,0,0,0,0,
107,26.1,East Hope Mianchi,Henan,Henan,Henan,Xinmi,,,0,,,,,,,1.3420154655367584,1.2013621580928366,0.0,0.0,12.965125791523912,13.871346632100002,62.87181318279258,61.53437274024087,62.16804137838771,14.368533402561575,6.308375716432318,0.0,9.47637923828864,0,0,0,0,0,0,0,0,0,
108,27,Huiyuan Lushan,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,,3.3684049247509127,3.015370769001449,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,27,Huiyuan Lushan,Henan,Henan,Henan,Jiaxian,,,0.2,,,,,,,0.5689719793534715,0.5093394390670606,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,27,Huiyuan Lushan,Henan,Henan,Henan,Jiyuan,,,0,,,,,,,0.18894326152026775,0.16914058746370655,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,27,Huiyuan Lushan,Henan,Henan,Henan,Lushan,,,0,,,,,,,2.0537408947499447,1.838493411414843,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,27,Huiyuan Lushan,Henan,Henan,Henan,Pingdingshan,,,0.8,,,,,,,2.3964205785334434,2.145257688482225,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,27,Huiyuan Lushan,Henan,Henan,Henan,Ruzhou,,,0.8,,,,,,,1.1482067874983142,1.0278660853244963,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,27,Huiyuan Lushan,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,2.254409162436331,2.0181301362639004,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,28,Jingxin,Henan,Henan,Henan,Dengfeng,,,0,,,,,,,0.7353112243171297,0.684406420485667,0.0,0.0,6.289537684251039,6.17983738107881,28.010083781202717,23.817335618158932,25.80096463233309,9.522332666573423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
116,28,Jingxin,Henan,Henan,Henan,Gongyi,,,0.75,,,,,,,0.9559309566706033,0.8897528864651193,0.0,0.0,8.17662450495772,8.03401017745868,36.41411323518824,30.963390289540982,33.54217913226543,12.379373895926554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
117,29,Shenhuo,Henan,Henan,Henan,Ruzhou,,,0.8,,,,,,,0.3795536987061937,0.33977362075885703,0.0,0.0,3.259416963658987,3.202567152587274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,29,Shenhuo,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,1.1178334928522995,1.000676148241018,0.0,0.0,9.599393871193245,9.431964010557165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
119,30.1,Wanji,Henan,Henan,Henan,Xin'an,,,1,,,,,,,11.910135629959422,10.66186388979883,0.0,0.0,159.80980615113873,188.426939497707,747.2886877023949,786.7218821213235,655.5723748551696,152.4293508977948,17.49551614315254,0.0,26.281590284840995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
120,30.1,Wanji,Henan,Henan,Henan,Yichuan,,,0.5,,,,,,,0.06896195888326447,0.0617342272188528,0.0,0.0,0.9253292845141888,1.0910279494595905,4.326944155499664,4.555269878786427,3.79588919592516,0.8825950397050377,0.10130237827608066,0.0,0.1521754247744182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
121,31,Weilai,Henan,Shanxi,Shanxi,Jiaokou,,,0,,,,,,,0.8932906921099382,0.9412202465140393,0.0,0.0,8.788576203513799,8.642348563830641,40.84812176171831,35.57403318928517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,31,Weilai,Henan,Shanxi,Shanxi,Jincheng,,,0,,,,,,,1.0873515628353865,1.145693462451743,0.0,0.0,10.697830117782667,10.51983559265932,49.72207751497339,43.30223176664038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,32,Yifeng Gongyi (Yulian Xinya),Henan,Henan,Henan,Gongyi,,,0,,,,,,,0.9895384876949981,0.8858274118132835,0.0,0.0,0.0,0.0,22.075566579408253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
124,32,Yifeng Gongyi (Yulian Xinya),Henan,Henan,Henan,Xin'an,,,0,,,,,,,1.2565423184343214,1.1248472329411996,0.0,0.0,0.0,0.0,28.032142211118053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
125,33,Yima Yixiang,Henan,Henan,Henan,Mianchi,,,0.85,,,,,,,7.49407521065052,6.7086398078914895,0.0,0.0,67.0368356572853,65.86759849479475,298.54457949891065,228.47067692498464,164.99925234772866,91.34412954983142,22.01699761750587,0.0,0,0,0,0,0,0,0,0,0,0,
126,33,Yima Yixiang,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,0.23879044243309525,0.21376340946965583,0.0,0.0,2.1360548427867063,2.0987983899900313,9.512793803194162,7.279966172259709,5.2575192217511715,2.9105799576005085,0.7015473496530683,0.0,0,0,0,0,0,0,0,0,0,0,
127,33,Yima Yixiang,Henan,Henan,Henan,Xinmi,,,0,,,,,,,1.2514575338505045,1.1202953791474464,0.0,0.0,11.194677217754455,10.999422884867961,49.85483234451165,38.15298644125528,27.553707645848586,15.25382330506796,3.6766828149839945,0.0,0,0,0,0,0,0,0,0,0,0,
128,34,Zhongmei,Henan,Henan,Henan,Baofeng,,,0,,,,,,,0.3708160547114995,0.4149396819548489,0.0,0.0,3.980478057030339,3.9110517062319277,17.726823411176603,16.957514985194866,10.205457332974794,4.067837850787561,1.089428111163229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
129,34,Zhongmei,Henan,Henan,Henan,Dengfeng,,,0.7,,,,,,,4.61750427017349,5.166943903714231,0.0,0.0,49.566015797156595,48.7014996382658,220.73931739930399,211.15967569577842,127.08118274638205,50.65384415731023,13.56586073183106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,34,Zhongmei,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,0.07373456780944936,0.08250828875177708,0.0,0.0,0.791494395889831,0.7776893788047677,3.524873441292783,3.3719010346744556,2.0292945145811574,0.8088653714847873,0.21662630275968567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
131,34,Zhongmei,Henan,Henan,Henan,Xinmi,,,0,,,,,,,0.27602109870625513,0.30886501664311494,0.0,0.0,2.9629135867174266,2.9112353020718156,13.195160275170782,12.62251690041543,7.5965468864046874,3.0279408312211213,0.8109280609187968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
132,34,Zhongmei,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,0.6514727936248592,0.7289919364447438,0.0,0.0,6.993152337466982,6.871179790347874,31.143589990349042,29.7920209224364,17.929584532431015,7.146631476696236,1.9139753147558438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
133,35,Shaoxing,Henan,Henan,Henan,Mianchi,,,0.7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134,36,Zhongchao,Henan,Henan,Henan,Xin'an,,,0,,,,,,,0.44921615370923207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
135,37,Jialu Xianfeng,Hubei,Other,Hubei,Yicheng,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,12.208426205294128,121.90682766820142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
136,38,Jinshi,Hubei,Other,Hubei,Yicheng,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,10.173688504411771,101.5890230568345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
137,39,Huixiang,Hunan,Other,Hunan,Chenxi,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Huairen,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.4117174589930648,2.467715408119313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
139,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Loufan,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,118.39885441883648,206.96398949506334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
140,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Ningwu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,39.007105951275896,68.18534103188347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
141,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Shenchi,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.751773944229179,13.550283649588373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
142,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Shuozhou,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.303204595564889,16.262221012508327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
143,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Wutai,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,59.87785490807889,104.66790236283734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
144,46.2,Chalco Shandong sinter,Shandong,Shanxi,Shanxi,Yangquan,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,86.45833702771499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
145,54,Aokaida,Shanxi,Shanxi,Shanxi,Lin,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91684657103025,69.3073741680409,124.4578497212779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
146,54,Aokaida,Shanxi,Shanxi,Shanxi,Xing,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99833776253568,101.78996510177716,182.7880558431666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
147,55,Chalco Lvliang (Xing),Shanxi,Shanxi,Shanxi,Xing,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0915382258805,836.1207177623367,0,0,0,0,0,0,0,0,0,0,0,
148,55,Chalco Lvliang (Xing),Shanxi,Shanxi,Shanxi,Yuanping,,,0.8,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.61160694160026,179.76973415220795,0,0,0,0,0,0,0,0,0,0,0,
149,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Gu,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.597563395610567,32.829970472122895,58.95400858019489,0,0,0,0,0,0,0,0,0,0,
150,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Jiaokou,,,0.8,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.22306477493888,137.77015690944438,247.3990349589546,0,0,0,0,0,0,0,0,0,0,
151,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Loufan,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.84960578390955,93.22714036726047,167.41147049722312,0,0,0,0,0,0,0,0,0,0,
152,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Ningwu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.012308581516912,30.71415648272699,55.15456208995634,0,0,0,0,0,0,0,0,0,0,
153,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Pinglu,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.40066134710852,115.3175668328043,207.0800773421693,0,0,0,0,0,0,0,0,0,0,
154,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Qinyuan,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99312831975763,66.72502069207304,119.82062078716787,0,0,0,0,0,0,0,0,0,0,
155,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Xia,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4353838278860547,4.585151293889292,8.233728048917179,0,0,0,0,0,0,0,0,0,0,
156,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Xiaoyi,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.97128505508847,156.11968440459842,280.349969298369,0,0,0,0,0,0,0,0,0,0,
157,56.1,Chalco Shanxi,Shanxi,Shanxi,Shanxi,Xing,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.4827976929691,218.19784889417056,391.8260562192701,0,0,0,0,0,0,0,0,0,0,
158,57.1,SPIC Shanxi,Shanxi,Shanxi,Shanxi,Huairen,,,0.9,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.201439858214646,4.556170044856493,8.181685333691613,10.900263098764533,22.85786414473346,8.968686877334212,0,0,0,0,0,0,0,
159,57.1,SPIC Shanxi,Shanxi,Shanxi,Shanxi,Loufan,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.36557863789223,134.86584197875263,242.18364777214674,322.65546415774946,676.6088761756293,265.47944770431985,0,0,0,0,0,0,0,
160,57.1,SPIC Shanxi,Shanxi,Shanxi,Shanxi,Ningwu,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.28812274334608,74.05373152120497,132.98106153350616,177.16747818437292,371.52040372882635,145.77259487091447,0,0,0,0,0,0,0,
161,57.1,SPIC Shanxi,Shanxi,Shanxi,Shanxi,Shenchi,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.78434743151835,27.96133596056692,50.21121909118735,66.89520267295583,140.2793162677097,55.041068360776805,0,0,0,0,0,0,0,
162,57.1,SPIC Shanxi,Shanxi,Shanxi,Shanxi,Shuozhou,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94479549221401,33.5574838683393,60.26043165599898,80.28352750143375,168.35464869611653,66.05692110769513,0,0,0,0,0,0,0,
163,57.1,SPIC Shanxi,Shanxi,Shanxi,Shanxi,Wutai,,,0.8,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.79081291226333,136.4114096714797,244.95908161226174,326.3531080827593,684.3628397017991,268.52185230013646,0,0,0,0,0,0,0,
164,57.1,SPIC Shanxi,Shanxi,Shanxi,Shanxi,Xing,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.54631983997376,480.9952121556662,863.7411321626503,1150.7415900031372,2413.106426116228,946.8249439441158,0,0,0,0,0,0,0,
165,57.1,SPIC Shanxi,Shanxi,Shanxi,Shanxi,Yuanping,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.56968908597328,70.0213481918605,125.7399596385572,167.5203318372899,351.2903268409592,137.8349667547075,0,0,0,0,0,0,0,
166,58.1,Dongxu Tianyuan,Shanxi,Shanxi,Shanxi,Lin,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.71088917313761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
167,58.1,Dongxu Tianyuan,Shanxi,Shanxi,Shanxi,Qinyuan,,,0.7,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.788602033359034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
168,58.1,Dongxu Tianyuan,Shanxi,Shanxi,Shanxi,Xiaoyi,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.41569312706927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
169,59.1,East Hope Lingshi,Shanxi,Shanxi,Shanxi,Jiaokou,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.27807194037723,448.9157168253123,0,0,0,0,0,0,0,0,0,0,0,
170,59.1,East Hope Lingshi,Shanxi,Shanxi,Shanxi,Lingshi,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.29325310175506,842.8545101827765,0,0,0,0,0,0,0,0,0,0,0,
171,59.1,East Hope Lingshi,Shanxi,Shanxi,Shanxi,Wuxiang,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.56110772855097,90.67207167592414,0,0,0,0,0,0,0,0,0,0,0,
172,59.1,East Hope Lingshi,Shanxi,Shanxi,Shanxi,Xiangyuan,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.01120395297332,221.59525697053132,0,0,0,0,0,0,0,0,0,0,0,
