No,Ref .No.,Refiney Name,Province,Province category,Technology,Ownership,Owner,Bauxite,ref cell,ref cell row,column 1,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
57,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Lushan,,,0.8,,,,,,1853.026061662611,1775.503269901951,1696.4833624646012,1606.6268014170407,1516.0166048023705,1417.6035514953771,1318.5643933385336,1256.5169654726824,1155.5443944451108,1052.1462683198492,986.4337006880157,918.7950224147978,848.3303343465541,773.1070190934046,672.2645515180948,548.0954199954421,469.14797925835353,402.9165694443887,349.8677137416159,307.11496135672525,264.0981831003511,220.79586963862604,177.1808164418688,
58,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Mianchi,,,0.8,,,,,,860.1323724443384,824.1480632243283,787.4688271031501,745.7594638985219,703.7002802775984,658.0191888068797,612.0474737658604,583.2464749896001,536.3773138555011,488.3822654476968,457.87999250833803,426.4836630039691,393.7755643022661,358.8586195541892,312.0498494709084,254.4133747927782,217.76777605863336,187.02466842931864,162.4006013127757,142.55575018081316,122.5883442699815,102.48839943879895,82.24328796597214,
59,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Pingdingshan,,,1,,,,,,514.8131436452745,493.27553391805094,471.3219911158086,446.3577773753163,421.18418638779343,393.8427828334122,366.32743299048616,349.08923431881624,321.03673803281714,292.3103669046012,274.05390833693616,255.26233205300434,235.6856254265213,214.78686301723985,186.77051245452213,152.273479592758,130.34006970205047,111.9394648752664,97.2012759549092,85.32358070274121,73.37253300739162,61.342157082542556,49.22489488584567,
60,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Ruzhou,,,0.5,,,,,,460.4404483454395,441.17756276937706,421.5426734597128,399.2150893466237,376.7002416512309,352.2465378824568,327.63725940065484,312.21969669265906,287.1300032250926,261.4376071297688,245.10932943939252,228.30245122329765,210.79336528116423,192.1018542885375,167.04448896417966,136.19090747830646,116.57402471514942,100.11682497024644,86.93523005944343,76.31201386007798,65.62319243628758,54.863421142611266,44.02594018969549,
61,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Sanmenxia,,,0.8,,,,,,527.2375970964563,505.1802006605818,482.6968330587945,457.1301352609452,431.34900712468345,403.347748630807,375.1683458445242,357.5141220584567,328.7846093858383,299.36495863702703,280.66790036351284,261.4228098915771,241.37364081301695,219.97050957798473,191.27801496623644,155.94843385995782,133.48568505555588,114.64100171025306,99.5471226828036,87.38277221681774,75.14329902647722,62.82258310638224,50.412884009079804,
62,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Shaan,,,0.8,,,,,,1638.7689073554914,1570.2097308942725,1500.3265435772796,1420.8596966649861,1340.726353711213,1253.6923636481076,1166.1046624516798,1111.2315024505158,1021.9339403065376,930.4912792028581,872.3767632305777,812.5588442158191,750.2416743379534,683.7160961523691,594.5335941776552,484.721586563427,414.90248694474764,356.32912020210176,309.41406752416447,271.6046255731081,233.56168588671147,195.26622615962825,156.69418740083648,
63,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Xin'an,,,0.85,,,,,,4702.154094838827,4505.435807782648,4304.918508529481,4076.9026132220943,3846.9743268041784,3597.2458684910403,3345.928635176605,3188.4799230134026,2932.2565497178857,2669.878198858467,2503.1289958304424,2331.4921826241925,2152.6842163485617,1961.8009755982484,1705.9077468665146,1390.8218436936486,1190.4884326212377,1022.4226394265888,887.8082919923731,779.320864939204,670.1634579227601,560.2814898422066,449.6059277285606,
64,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Xingyang,,,1,,,,,,4689.853862902267,4493.650165650708,4293.657393930744,4066.237958956416,3836.91113544139,3587.8359347409237,3337.1761150707616,3180.13926854162,2924.586142723225,2662.894139972696,2496.5811314698003,2325.3932981499406,2147.0530705772394,1956.6691558989085,1701.4453110284671,1387.1836321602068,1187.3742675931067,1019.748112954575,885.4858993853994,777.2822615250216,668.4103962830103,558.815865335689,448.42981629546625,
65,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Xinmi,,,0.8,,,,,,10895.818104139686,10439.983048484086,9975.344932563145,9446.987148021632,8914.197976234182,8335.527902406997,7753.176323662408,7388.336615337175,6794.616542972613,6186.634174090599,5800.2433947671725,5402.527059030286,4988.193747782818,4545.879644842853,3952.924582523154,3222.808423225361,2758.5964124742222,2369.154834158695,2057.2268508838397,1805.840093258243,1552.9008599659578,1298.2826758352585,1041.825577866623,
66,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,25082.802311682146,24033.443697352854,22963.819930075617,21747.509806978207,20520.99837460838,19188.86645695282,17848.25950243723,17008.37743099399,15641.59954784083,14241.989034715449,13352.495153650741,12436.9291878767,11483.109985148232,10464.877384560215,9099.86059869579,7419.091049021193,6350.448200444689,5453.931203971836,4735.85497828739,4157.1481492056955,3574.8674315119606,2988.7216720592255,2398.3426267876275,
67,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Yuzhou,,,0.8,,,,,,2905.832502277901,2784.2647312540394,2660.3492504580386,2519.440214672194,2377.3493613333812,2223.022417495752,2067.713644065885,1970.4136458059784,1812.072980879106,1649.9286690501444,1546.881162712652,1440.81321590726,1330.3136470734257,1212.351812151593,1054.2151696332894,859.4986971437411,735.6968553824569,631.8357239656511,548.6468836686847,481.60393159579917,414.1469459727807,346.2421968253201,277.84702322803014,
68,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,426.42187794508493,403.98544274503956,381.34297722428107,360.55450824563826,339.57709288753466,318.98952016402023,300.342015526585,277.3422395620827,257.4999396912938,234.65726708281852,225.93575702488792,217.62257485805856,209.57190555758137,196.76945616957474,177.3554642950912,149.16920153053923,130.80341049597777,115.1646195380971,102.3643429478016,89.43754602340279,76.38804693174855,63.20329564822397,49.866804874624464,
69,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Dengfeng,,,0.3,,,,,,1581.6793080478276,1498.4583310349226,1414.473148637733,1337.3647896858783,1259.5555929154677,1183.1923961286789,1114.025278405053,1028.7147640663072,955.1159250926921,870.3881367825693,838.0384082460416,807.2032450019092,777.3417915749335,729.8550880621569,657.8449243659271,553.2967506166617,485.1745618694955,427.1673316115987,379.6886874160336,331.7407553981295,283.3376978600815,234.43296438955008,184.96540048259308,
70,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Gongyi,,,0.85,,,,,,10697.342835860702,10134.49591884495,9566.480465482351,9044.974906788113,8518.72938444936,8002.2635674445155,7534.466860809224,6957.487814082276,6459.718127891085,5886.680221492547,5667.889892099302,5459.342994543101,5257.381570846088,4936.215614487961,4449.19058684454,3742.1018288589635,3281.3722713249063,2889.0530281824326,2567.9415792575096,2243.6562045571713,1916.2926877217255,1585.5361951958416,1250.9731218376319,
71,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Jiaxian,,,0.8,,,,,,181.19740169892702,171.6635949880103,162.04224080189292,153.2086964669235,144.294864053904,135.54668560029072,127.622890965844,117.84970656801639,109.4182133302775,99.71178610740411,96.00579670319348,92.47331610970639,89.05238384841269,83.61230048386365,75.36280610704483,63.385752769275534,55.581665343825605,48.93634897090353,43.497188882856086,38.00426711655687,32.45920610731671,26.85667303341821,21.189662026377086,
72,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Jiyuan,,,1,,,,,,418.58594461204785,396.561801603261,374.3354142893039,353.92895445568325,333.33702032344377,313.12776507305693,294.82292719528846,272.24579537841083,252.76811783823712,230.3452024443095,221.78395895550216,213.62353991977335,205.7208098109457,193.15361838012325,174.09637824358913,146.428066567745,128.3997655204441,113.048353165054,100.48329460458696,87.79404064913108,74.98433930285636,62.041871160544524,48.95045189477241,
73,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Lushan,,,0.8,,,,,,303.3245943220727,287.3649943177698,271.25883977046476,256.4714795395343,241.54971700219608,226.90525932443973,213.64082081456235,197.28050237229505,183.16617599737333,166.9176091189873,160.71377991363315,154.80040459520322,149.07376127343892,139.96705740153752,126.15739726431046,106.10780046661966,93.04375191965528,81.91948703473363,72.81432872842902,63.619173330041974,54.336736797571135,44.95809198322709,35.471511057604204,
74,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Mianchi,,,0.8,,,,,,2956.7233166453575,2801.1535991204046,2644.155308896218,2500.012256849466,2354.559088707266,2211.8090107842327,2082.5109737687453,1923.0351649768213,1785.4526587354646,1627.066172935426,1566.592980825988,1508.9510519769476,1453.1293344092874,1364.359731878326,1229.7470269180021,1034.3091644737676,906.9644727750053,798.5282497272209,709.773712937459,620.1419096629759,529.6593143027881,438.2389075168415,345.7663697039353,
75,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Qinyang,,,1,,,,,,586.5772025168773,555.7141017362258,524.5675898657402,495.9713976701991,467.11529470454497,438.7954512833614,413.14432579032115,381.5063049908581,354.2116436432824,322.78973100301715,310.7926003769882,299.3571572357244,288.2828214173578,270.6720342233013,243.96654458403265,205.1940987575882,179.93049272738833,158.41809215585567,140.8102938178334,123.02845669925546,105.07783299224474,86.9411591399556,68.5957555526247,
76,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Ruzhou,,,0.5,,,,,,84.79145517126456,80.3301034258163,75.8277837760315,71.69412031585411,67.52288599148696,63.4291695572288,59.72122412736355,55.14785542020173,51.20233206174625,46.66020242288463,44.92598200092497,43.27295515242907,41.67212742665747,39.12643648181963,35.26607962195758,29.661408850459846,26.009480495619723,22.899799892860678,20.3545409959295,17.784124282778688,15.189308973185327,12.56759956936994,9.915717670108489,
77,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Sanmenxia,,,0.8,,,,,,372.18732426746544,352.6044716627952,332.84179274585017,314.697309441983,296.3879109425344,278.4187728625378,262.14295491267654,242.06841015378478,224.74975724645753,204.8123346211555,197.20007160201695,189.94420320771593,182.9174599272206,171.74329268056383,154.79847332951525,130.19708615399776,114.16715200486595,100.51738387045185,89.34511307378536,78.0624134575605,66.67261757429443,55.164771576817266,43.52448510731542,
78,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Shaan,,,0.8,,,,,,1156.8389996936976,1095.9712426766537,1034.544546443665,978.1475534603132,921.2379682486629,865.3859862857234,814.7972108797574,752.4011679089497,698.5710350725151,636.6011974599097,612.9406314967949,590.387817395205,568.5471738866931,533.8154363524429,481.14725936216337,404.68080745594295,354.85629228005496,312.4298497735957,277.704006817604,242.63492711810767,207.23296897177352,171.4640854436938,135.28354817786914,
79,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xin'an,,,0.85,,,,,,3730.0972311373844,3533.8359951530047,3335.7725225373206,3153.926762299833,2970.428206079512,2790.339772573504,2627.2219565953183,2426.0329344574375,2252.4637260385416,2052.648955137823,1976.358121573666,1903.6391092850324,1833.2164109675227,1721.2278299779473,1551.4052174860512,1304.8477444013663,1144.1941995696732,1007.3949079117546,895.4253333267407,782.3490304701952,668.1993985046003,552.8666569180075,436.20658415762443,
80,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xingyang,,,1,,,,,,863.6503048228882,818.2088415634595,772.3500963621565,730.2463289458933,687.7598804181383,646.062996703095,608.295415119532,561.7129939306299,521.5255429152744,475.2613098127231,457.5972657999117,440.7602255733899,424.45486378264053,398.52552035937595,359.2055396843083,302.11870693142066,264.92169184919936,233.24778561595858,207.32284285200018,181.14165309236418,154.71194943221434,128.00831377472025,100.99735369595489,
81,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xinmi,,,0.8,,,,,,595.1473469064879,563.8333229926727,532.231747231505,503.2177524090339,473.9400494086767,445.2064409346249,419.18054150170406,387.08027565540067,359.3868276045393,327.50582735028337,315.3334135027366,303.7308936348982,292.4947570227483,274.62666867818643,247.53100038686352,208.19207250546498,182.55935436086304,160.7326483947905,142.86759257473088,124.82595519292266,106.61306517826726,88.21140674595274,69.59796894768678,
82,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,1437.0444363519123,1361.43350726176,1285.1282546825612,1215.070982222727,1144.3769592643457,1074.9967084599375,1012.1544994245846,934.6451083811332,867.7764318227144,790.796480086643,761.4049358119131,733.3894591229789,706.2586524605455,663.1143167304704,597.689040839254,502.701156346684,440.8083239418297,388.1054991111882,344.9684857231963,301.40509800590235,257.4282032058282,212.99550766033195,168.0514490697737,
83,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,734.0917945180578,681.7966336209037,591.0170511213225,498.5328581208061,403.67157348088665,297.4245231141282,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,168.96528083836023,
84,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Dengfeng,,,0.3,,,,,,1815.2567702610907,1685.9416824487084,1461.4626009981034,1232.7683712845862,998.1960869133537,735.4691651049598,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,417.81609911913444,
85,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Gongyi,,,0.85,,,,,,15311.248740728737,14220.507470478698,12327.081091638549,10398.100963824796,8419.54087660787,6203.50327983542,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,3524.1770345106092,
86,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Jiaxian,,,0.8,,,,,,262.20547743548616,243.52650876562652,211.10153964262503,178.06771177256084,144.18482598784337,106.23513253592621,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,60.3516106065853,
87,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Jiyuan,,,1,,,,,,960.8028202435914,892.3572410254436,773.5420199080418,652.4957500458563,528.3382666158699,389.27872883427256,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,221.1471638357258,
88,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Lushan,,,0.8,,,,,,435.14827931105935,404.14922789728985,350.33772991262276,295.5157883677406,239.28477598951656,176.30461261727345,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,100.15770748179058,
89,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Mianchi,,,0.8,,,,,,1696.6814923899133,1575.8134588573964,1365.9976855929074,1152.2421038327125,932.9924307062765,687.427223024523,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,390.5237287703503,
90,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Qinyang,,,1,,,,,,1668.367925373564,1549.5168910143789,1343.2024425324473,1133.0139315609842,917.4230125031354,675.9557023912948,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,384.0068192527964,
91,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Ruzhou,,,0.5,,,,,,97.31319257652373,90.38080469096501,78.34681785203315,66.08686323743045,53.51179492968377,39.42739874076321,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,22.398494351465306,
92,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Sanmenxia,,,0.8,,,,,,92.85886662232657,86.24379558215779,74.76064155931066,63.06186300512916,51.06239448663974,37.62268469462442,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,21.373245954171033,
93,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Shaan,,,0.8,,,,,,1674.0279912143997,1554.7737456273471,1347.7593595929347,1136.8577680155738,920.5354402690327,678.2489338319353,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,385.30959176912484,
94,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Xingyang,,,1,,,,,,991.1914862039479,920.5810821127881,798.0079244141559,673.1331534453059,545.0487661689342,401.590996249368,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,228.14169710341582,
95,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Xinmi,,,0.8,,,,,,2656.254413052471,2467.0284157702777,2138.5495137715416,1803.9026104418313,1460.6543847644982,1076.2076459260788,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,611.3878076708351,
96,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,6597.050690068833,6127.090625319268,5311.283240132249,4480.157059713531,3627.6687088453036,2672.860083855884,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,1518.4375181365117,
97,25.1,Kaiman,Henan,Henan,Henan,Hubin,,,1,,,,49.48006235,,1215.428850016471,1149.3530570525324,1084.8251867367671,1002.0207322959284,917.7216536121177,828.2739501249614,747.1036869437957,634.5815499776212,524.3812721753453,410.60354188656197,311.51708221889464,240.18298743369252,174.7996935456202,104.60962534183908,-7.455699346792244e-08,-7.455699346792244e-08,-7.455699346792244e-08,-7.455699346792244e-08,-7.455699346792244e-08,-7.455699346792244e-08,-7.455699346792244e-08,-7.455699346792244e-08,-7.455699346792244e-08,
98,25.1,Kaiman,Henan,Henan,Henan,Mianchi,,,1,,,,385.7787116,,9476.272936644946,8961.103127549959,8458.001929051721,7812.404607052383,7155.154223449367,6457.761815996726,5824.905710735109,4947.610029221901,4088.4170701817156,3201.331967410069,2428.789554808992,1872.6226085793414,1362.8519721724088,815.6046004058588,-5.812954668726888e-07,-5.812954668726888e-07,-5.812954668726888e-07,-5.812954668726888e-07,-5.812954668726888e-07,-5.812954668726888e-07,-5.812954668726888e-07,-5.812954668726888e-07,-5.812954668726888e-07,
99,25.1,Kaiman,Henan,Henan,Henan,Ruzhou,,,0,,,,14.75089588,,362.34118474267507,342.6428032989231,323.4058854169597,298.7203893275277,273.58931888881466,246.9233508614731,222.72503655739862,189.18016519981262,156.32748178909102,122.40829549561805,92.86884101627659,71.60286529366135,52.11093027051163,31.186009433078354,-2.2226863904961647e-08,-2.2226863904961647e-08,-2.2226863904961647e-08,-2.2226863904961647e-08,-2.2226863904961647e-08,-2.2226863904961647e-08,-2.2226863904961647e-08,-2.2226863904961647e-08,-2.2226863904961647e-08,
100,25.1,Kaiman,Henan,Henan,Henan,Sanmenxia,,,1,,,,168.9084207,,4149.068489499756,3923.507782674612,3703.2311672083583,3420.5643926735543,3132.795469748844,2827.450859908746,2550.3626689835323,2166.24964348541,1790.062670338158,1401.6634682445138,1063.4153613827787,819.904566903727,596.7078208276184,357.10235132094965,-2.5451271312704193e-07,-2.5451271312704193e-07,-2.5451271312704193e-07,-2.5451271312704193e-07,-2.5451271312704193e-07,-2.5451271312704193e-07,-2.5451271312704193e-07,-2.5451271312704193e-07,-2.5451271312704193e-07,
101,25.1,Kaiman,Henan,Henan,Henan,Shaan,,,1,,,,1890.014541,,46426.34003004697,43902.41011686676,41437.60697462285,38274.68406241716,35054.67024495574,31637.991846261106,28537.490950033294,24239.426944371142,20030.052147496142,15684.027619476714,11899.172859083032,9174.388977090668,6676.910795384678,3995.8258654714455,-2.8478998501668684e-06,-2.8478998501668684e-06,-2.8478998501668684e-06,-2.8478998501668684e-06,-2.8478998501668684e-06,-2.8478998501668684e-06,-2.8478998501668684e-06,-2.8478998501668684e-06,-2.8478998501668684e-06,
102,25.1,Kaiman,Henan,Henan,Henan,Xin'an,,,0,,,,64.89129801,,1593.9906285891707,1507.3346348963364,1422.7086853273809,1314.1136619474873,1203.5584933591538,1086.251091033285,979.799249916348,832.2305692564487,687.7069222471067,538.491576717001,408.5432970392558,314.99123219813987,229.24342579839336,137.19171011355863,-9.777883747119631e-08,-9.777883747119631e-08,-9.777883747119631e-08,-9.777883747119631e-08,-9.777883747119631e-08,-9.777883747119631e-08,-9.777883747119631e-08,-9.777883747119631e-08,-9.777883747119631e-08,
103,26.1,East Hope Mianchi,Henan,Henan,Henan,Mianchi,,,0.7,,,,,,56596.60587650358,53411.040814999156,50293.28815463731,47010.7405341811,43254.13745989375,39159.19418261502,34629.01375282753,28989.630501707048,22618.04426101051,16462.096269182697,12711.470554046085,8728.201956174482,4774.7162280040175,495.52212737774425,495.52212737774425,495.52212737774425,495.52212737774425,495.52212737774425,495.52212737774425,495.52212737774425,495.52212737774425,495.52212737774425,495.52212737774425,
104,26.1,East Hope Mianchi,Henan,Henan,Henan,Ruzhou,,,0,,,,,,360.6776869081296,340.3767833453637,320.5080332591006,299.5890812375722,275.64907836138497,249.55290799223474,220.6830672414033,184.74452154414251,144.1398076811835,104.90930881939614,81.0073983347741,55.62290606771107,30.42821346066181,3.157853230711094,3.157853230711094,3.157853230711094,3.157853230711094,3.157853230711094,3.157853230711094,3.157853230711094,3.157853230711094,3.157853230711094,3.157853230711094,
105,26.1,East Hope Mianchi,Henan,Henan,Henan,Sanmenxia,,,1,,,,,,2973.614570656298,2806.2433557934683,2642.4350391112953,2469.968311082396,2272.5944674591924,2057.44405681624,1819.4260639508648,1523.1299885000071,1188.363594118145,864.9269434355082,667.8671533140898,458.58418734764336,250.86602856225846,26.034985583204445,26.034985583204445,26.034985583204445,26.034985583204445,26.034985583204445,26.034985583204445,26.034985583204445,26.034985583204445,26.034985583204445,26.034985583204445,
106,26.1,East Hope Mianchi,Henan,Henan,Henan,Xin'an,,,0,,,,,,12693.381319454975,11978.928722565313,11279.684964660957,10543.481300140178,9700.957361658515,8782.551112819894,7766.530686317643,6501.740317629861,5072.732826625346,3692.0882803161876,2850.9049328082883,1957.544873003257,1070.8644597256007,111.1347795088285,111.1347795088285,111.1347795088285,111.1347795088285,111.1347795088285,111.1347795088285,111.1347795088285,111.1347795088285,111.1347795088285,111.1347795088285,
107,26.1,East Hope Mianchi,Henan,Henan,Henan,Xinmi,,,0,,,,,,2700.352206477011,2548.3616849697705,2399.6066466547804,2242.9888676821947,2063.752829700603,1868.3738145998313,1652.2286495344779,1383.1609065224393,1079.158101100384,785.4438847574003,606.4930401142011,416.44227681005947,227.81252165061431,23.64248260650922,23.64248260650922,23.64248260650922,23.64248260650922,23.64248260650922,23.64248260650922,23.64248260650922,23.64248260650922,23.64248260650922,23.64248260650922,
108,27,Huiyuan Lushan,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,2573.869710617978,2122.4011137375514,1668.6118546248274,1174.5987460170486,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,582.6343548637898,
109,27,Huiyuan Lushan,Henan,Henan,Henan,Jiaxian,,,0.2,,,,,,434.76356808751314,358.504036670878,281.8525120666011,198.40660146192081,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,98.41531215273868,
110,27,Huiyuan Lushan,Henan,Henan,Henan,Jiyuan,,,0,,,,,,144.37555718998084,119.05141977948983,93.59710992808017,65.88653175849673,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,32.68159195256554,
111,27,Huiyuan Lushan,Henan,Henan,Henan,Lushan,,,0,,,,,,1569.3070163900325,1294.0433409050331,1017.3647408382678,716.1613682166204,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,355.2363887362803,
112,27,Huiyuan Lushan,Henan,Henan,Henan,Pingdingshan,,,0.8,,,,,,1831.1558374903395,1509.9626732789798,1187.1184953523625,835.6574311453913,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,414.5098314922431,
113,27,Huiyuan Lushan,Henan,Henan,Henan,Ruzhou,,,0.8,,,,,,877.3691815233366,723.4745878325917,568.7889371917053,400.3919608517722,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,198.60578993001425,
