mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Boddington,Australia,% transport cost = diesel,,,,,,,,,,,,,,,,,
Boddington,Australia,% transport cost = local currency denominated,,,,,,,,,,,,,,,,,
Boddington,Australia,other transport cost %,,,,,,,,,,,,,,,,,
Boddington,Australia,mining cost broken down - diesel,,,,,,,,,,,,,,,,,
Boddington,Australia,mining cost broken down - local denomination,,,,,,,,,,,,,,,,,
Boddington,Australia,mining cost broken down - other,,,,,,,,,,,,,,,,,
Boddington,Australia,new mining cost - diesel,,,,,,,,,,,,,,,,,
Boddington,Australia,new mining cost - local denomination,,,,,,,,,,,,,,,,,
Boddington,Australia,new mining cost - other,,,,,,,,,,,,,,,,,
Boddington,Australia,new mining cost - Total,,,,,,,,,,,,,,,,,
Boddington,Australia,royalties n duties cost broken down - diesel,,,,,,,,,,,,,,,,,
Boddington,Australia,royalties n duties cost broken down - local denomination,,,,,,,,,,,,,,,,,
Boddington,Australia,royalties n duties cost broken down - other,,,,,,,,,,,,,,,,,
Boddington,Australia,new royalties n duties cost - diesel,,,,,,,,,,,,,,,,,
Boddington,Australia,new royalties n duties cost - local denomination,,,,,,,,,,,,,,,,,
Boddington,Australia,new royalties n duties cost - other,,,,,,,,,,,,,,,,,
Boddington,Australia,new royalties n duties cost - Total,,,,,,,,,,,,,,,,,
Boddington,Australia,transport cost broken down - diesel,,,,,,,,,,,,,,,,,
Boddington,Australia,transport cost broken down - local denomination,,,,,,,,,,,,,,,,,
Boddington,Australia,transport cost broken down - other,,,,,,,,,,,,,,,,,
Boddington,Australia,new transport cost - diesel,,,,,,,,,,,,,,,,,
Boddington,Australia,new transport cost - local denomination,,,,,,,,,,,,,,,,,
Boddington,Australia,new transport cost - other,,,,,,,,,,,,,,,,,
Boddington,Australia,new transport cost - Total,,,,,,,,,,,,,,,,,
Boddington,Australia,Freight on Panamax,,,,,,,,,,,,,,,,,
Boddington,Australia,Freight on Capesize,,,,,,,,,,,,,,,,,
Boddington,Australia,Freight for vessel choosen,,,,,,,,,,,,,,,,,
Boddington,Australia,Capital cost of mine (inc. all infrasturure for export),60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Boddington,Australia,Life of mine,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
Boddington,Australia,constructiuon period for mine & infrastructure,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Boddington,Australia,IRR required for project,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Boddington,Australia,Sustaining Capital Charge ($/t),1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085
Boddington,Australia,Partner & Other payments,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boddington,Australia,capital payback charge - before adjustment,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875
Boddington,Australia,"adjustment (new project, expansion, old mine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boddington,Australia,capital payback charge,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Boddington,Australia,C1 Cost FOB,16.044412003,16.044412003,14.049055838000001,14.662140438,14.486380602,14.160265248,,,,,,,,,,,
Boddington,Australia,C1 Cost CFR Shandong,,,,,,,,,,,,,,,,,
Boddington,Australia,Cost FOB inc. Sustaining Capital,17.129412003000002,17.129412003000002,15.134055838000002,15.747140437999999,15.571380602000001,15.245265247999999,,,,,,,,,,,
Boddington,Australia,Cost CFR inc. Sustaining Capital,,,,,,,,,,,,,,,,,
Boddington,Australia,Full cost FOB,17.129412003000002,17.129412003000002,15.134055838000002,15.747140437999999,15.571380602000001,15.245265247999999,,,,,,,,,,,
Boddington,Australia,Full cost CFR Shandong = Incentive price,,,,,,,,,,,,,,,,,
Boddington,Australia,Price CFR Shandong - not in use,,,,,,,,,,,,,,,,,
Boddington,Australia,Margin C1,,,,,,,,,,,,,,,,,
Boddington,Australia,Margin inc. Sustaining Capital,,,,,,,,,,,,,,,,,
Boddington,Australia,Margin at Full Cost,,,,,,,,,,,,,,,,,
Boddington,Australia,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
Boddington,Australia,Alumina (%),0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
Boddington,Australia,Silica (%),0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
Boddington,Australia,Moisture (%),0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Boddington,Australia,t/t (dry bauxite/alumina),3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418,3.418803418803418
Boddington,Australia,2015 C1 mining cost ($/t),6.67,6.67,5.773150337000001,6.047056992999999,5.99964838,5.909109205,,,,,,,,,,,
Boddington,Australia,2015 C1 transp. cost ($/t),3.55,3.55,3.234645214,3.3346409660000003,3.247688138,3.091173047,,,,,,,,,,,
Boddington,Australia,ST Freight to China ($/dmt),,,,,,,,,,,,,,,,,
Boddington,Australia,C1 Cost CFR,,,,,,,,,,,,,,,,,
Boddington,Australia,C1 Cost FOB,16.044412003,16.044412003,14.049055838000001,14.662140438,14.486380602,14.160265248,,,,,,,,,,,
Boddington,Australia,Capital Payback ($/t)Charge,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875
Boddington,Australia,Sustaining Capital Charge ($/t),1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085
Boddington,Australia,Cash + Sustaining Capital CFR,,,,,,,,,,,,,,,,,
Boddington,Australia,Full Cost,,,,,,,,,,,,,,,,,
Boddington,Australia,Mine Gate,6.67,6.67,5.773150337000001,6.047056992999999,5.99964838,5.909109205,,,,,,,,,,,
Boddington,Australia,Other processing penalties (US$/t_bx),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
