mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
West Kalimantan,Indonesia,LT Avail AA,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
West Kalimantan,Indonesia,Total Alumina,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
West Kalimantan,Indonesia,LT React. Silica,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035
West Kalimantan,Indonesia,Total Silica,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
West Kalimantan,Indonesia,Monhydrate,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
West Kalimantan,Indonesia,Moisture,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
West Kalimantan,Indonesia,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
West Kalimantan,Indonesia,Total Organic Carbon,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate
West Kalimantan,Indonesia,Vessel size,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax
West Kalimantan,Indonesia,quartz,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045
West Kalimantan,Indonesia,LT processing,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255
West Kalimantan,Indonesia,HT-B processing,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382,2.6298487836949382
West Kalimantan,Indonesia,HT-D processing,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357,2.9117167481947357
West Kalimantan,Indonesia,LT processing,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457,0.07954545454545457
West Kalimantan,Indonesia,HT-B processing,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251,0.08825443786982251
West Kalimantan,Indonesia,HT-D processing,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732,0.13976240391334732
West Kalimantan,Indonesia,LT - Alumina,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475
West Kalimantan,Indonesia,HT-B - Alumina,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
West Kalimantan,Indonesia,HT-D - Alumina,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
West Kalimantan,Indonesia,LT - Silica,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035
West Kalimantan,Indonesia,HT-B - Silica,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575
