mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Tikhvin,Russia,LT Avail AA,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
Tikhvin,Russia,Total Alumina,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
Tikhvin,Russia,LT React. Silica,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035
Tikhvin,Russia,Total Silica,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Tikhvin,Russia,Monhydrate,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
Tikhvin,Russia,Moisture,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Tikhvin,Russia,Bauxite style,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D,HT-D
Tikhvin,Russia,Total Organic Carbon,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
Tikhvin,Russia,Vessel size,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize
Tikhvin,Russia,quartz,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044
Tikhvin,Russia,LT processing,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485
Tikhvin,Russia,HT-B processing,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248,2.661343978709248
Tikhvin,Russia,HT-D processing,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455,2.6896904166330455
Tikhvin,Russia,LT processing,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.08974358974358974
Tikhvin,Russia,HT-B processing,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419,0.02901197604790419
Tikhvin,Russia,HT-D processing,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481,0.04841442749939481
Tikhvin,Russia,LT - Alumina,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004
