mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
QBL South Johnston,Australia,LT Avail AA,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
QBL South Johnston,Australia,Total Alumina,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
QBL South Johnston,Australia,LT React. Silica,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
QBL South Johnston,Australia,Total Silica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QBL South Johnston,Australia,Monhydrate,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
QBL South Johnston,Australia,Moisture,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
QBL South Johnston,Australia,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
QBL South Johnston,Australia,Total Organic Carbon,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
QBL South Johnston,Australia,Vessel size,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax
QBL South Johnston,Australia,quartz,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03
QBL South Johnston,Australia,LT processing,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485,2.8490028490028485
QBL South Johnston,Australia,HT-B processing,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815
QBL South Johnston,Australia,HT-D processing,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357,2.4691358024691357
