mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Gove,Australia,LT Avail AA,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425
Gove,Australia,Total Alumina,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495
Gove,Australia,LT React. Silica,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042
Gove,Australia,Total Silica,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Gove,Australia,Monhydrate,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028
Gove,Australia,Moisture,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095
Gove,Australia,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
Gove,Australia,Total Organic Carbon,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
Gove,Australia,Vessel size,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax
Gove,Australia,quartz,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
Gove,Australia,LT processing,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203
Gove,Australia,HT-B processing,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773,2.4746349913387773
Gove,Australia,HT-D processing,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961,2.563116749967961
Gove,Australia,LT processing,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471,0.09882352941176471
Gove,Australia,HT-B processing,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196,0.0509086859688196
Gove,Australia,HT-D processing,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883,0.07689350249903883
Gove,Australia,LT - Alumina,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997
Gove,Australia,HT-B - Alumina,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495
Gove,Australia,HT-D - Alumina,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495
Gove,Australia,LT - Silica,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042
Gove,Australia,HT-B - Silica,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046
Gove,Australia,HT-D - Silica,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Gove,Australia,Moisture,0.095,,,,,,,,,,,,,,,,
Gove,Australia,2015 C1 mining cost,4.32134933,4.32134933,3.7402997510000002,3.917757973,3.8870429539999996,3.828384573,,,,,,,,,,,
Gove,Australia,Duties and royalties,5.45671725,5.45671725,4.723005851,4.947088487,4.90830357,4.834233603,,,,,,,,,,,
Gove,Australia,2015 C1 transp. cost inc ship loading,3.2819794989999997,3.2819794989999997,2.9904336,3.0828797999999997,3.0024917999999996,2.8577934,,,,,,,,,,,
Gove,Australia,diesel  price now  / diesel price 2015,1.0,1.0,0.93539101,0.960880712,0.992797366,0.980068152,0.900005244,0.923222486,0.928880367,0.934354021,0.939962836,0.945689276,0.953014681,0.960041607,0.966795365,0.973298103,0.973298103
Gove,Australia,exchange rate local now / local beginning 2015,,,,,,,,,,,,,,,,,
Gove,Australia,% mining cost = diesel,,,,,,,,,,,,,,,,,
Gove,Australia,% mining cost = local currency denominated,,,,,,,,,,,,,,,,,
Gove,Australia,other mining cost %,,,,,,,,,,,,,,,,,
Gove,Australia,% royalties n duties cost = diesel,,,,,,,,,,,,,,,,,
Gove,Australia,% royalties n duties cost = local currency denominated,,,,,,,,,,,,,,,,,
Gove,Australia,other royalties n duties cost %,,,,,,,,,,,,,,,,,
Gove,Australia,% transport cost = diesel,,,,,,,,,,,,,,,,,
Gove,Australia,% transport cost = local currency denominated,,,,,,,,,,,,,,,,,
Gove,Australia,other transport cost %,,,,,,,,,,,,,,,,,
Gove,Australia,mining cost broken down - diesel,,,,,,,,,,,,,,,,,
Gove,Australia,mining cost broken down - local denomination,,,,,,,,,,,,,,,,,
Gove,Australia,mining cost broken down - other,,,,,,,,,,,,,,,,,
Gove,Australia,new mining cost - diesel,,,,,,,,,,,,,,,,,
Gove,Australia,new mining cost - local denomination,,,,,,,,,,,,,,,,,
Gove,Australia,new mining cost - other,,,,,,,,,,,,,,,,,
Gove,Australia,new mining cost - Total,,,,,,,,,,,,,,,,,
Gove,Australia,royalties n duties cost broken down - diesel,,,,,,,,,,,,,,,,,
Gove,Australia,royalties n duties cost broken down - local denomination,,,,,,,,,,,,,,,,,
Gove,Australia,royalties n duties cost broken down - other,,,,,,,,,,,,,,,,,
Gove,Australia,new royalties n duties cost - diesel,,,,,,,,,,,,,,,,,
Gove,Australia,new royalties n duties cost - local denomination,,,,,,,,,,,,,,,,,
Gove,Australia,new royalties n duties cost - other,,,,,,,,,,,,,,,,,
Gove,Australia,new royalties n duties cost - Total,,,,,,,,,,,,,,,,,
Gove,Australia,transport cost broken down - diesel,,,,,,,,,,,,,,,,,
Gove,Australia,transport cost broken down - local denomination,,,,,,,,,,,,,,,,,
Gove,Australia,transport cost broken down - other,,,,,,,,,,,,,,,,,
Gove,Australia,new transport cost - diesel,,,,,,,,,,,,,,,,,
Gove,Australia,new transport cost - local denomination,,,,,,,,,,,,,,,,,
Gove,Australia,new transport cost - other,,,,,,,,,,,,,,,,,
Gove,Australia,new transport cost - Total,,,,,,,,,,,,,,,,,
Gove,Australia,Freight on Panamax,,,,,,,,,,,,,,,,,
Gove,Australia,Freight on Capesize,,,,,,,,,,,,,,,,,
Gove,Australia,Freight for vessel choosen,,,,,,,,,,,,,,,,,
Gove,Australia,Capital cost of mine (inc. all infrasturure for export),60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Gove,Australia,Life of mine,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
Gove,Australia,constructiuon period for mine & infrastructure,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Gove,Australia,IRR required for project,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Gove,Australia,Sustaining Capital Charge ($/t),1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085
Gove,Australia,Partner & Other payments,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gove,Australia,capital payback charge - before adjustment,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875
Gove,Australia,"adjustment (new project, expansion, old mine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gove,Australia,capital payback charge,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Gove,Australia,C1 Cost FOB,13.060046079000001,13.060046079000001,11.453739202,11.94772626,11.797838323999999,11.520411576,,,,,,,,,,,
Gove,Australia,C1 Cost CFR Shandong,,,,,,,,,,,,,,,,,
Gove,Australia,Cost FOB inc. Sustaining Capital,14.145046079,14.145046079,12.538739201999999,13.03272626,12.882838323999998,12.605411576000002,,,,,,,,,,,
Gove,Australia,Cost CFR inc. Sustaining Capital,,,,,,,,,,,,,,,,,
Gove,Australia,Full cost FOB,14.145046079,14.145046079,12.538739201999999,13.03272626,12.882838323999998,12.605411576000002,,,,,,,,,,,
Gove,Australia,Full cost CFR Shandong = Incentive price,,,,,,,,,,,,,,,,,
Gove,Australia,Price CFR Shandong - not in use,,,,,,,,,,,,,,,,,
Gove,Australia,Margin C1,,,,,,,,,,,,,,,,,
Gove,Australia,Margin inc. Sustaining Capital,,,,,,,,,,,,,,,,,
Gove,Australia,Margin at Full Cost,,,,,,,,,,,,,,,,,
Gove,Australia,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
Gove,Australia,Alumina (%),0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997,0.46699999999999997
Gove,Australia,Silica (%),0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042
Gove,Australia,Moisture (%),0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095
Gove,Australia,t/t (dry bauxite/alumina),2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203
Gove,Australia,2015 C1 mining cost ($/t),4.32134933,4.32134933,3.7402997510000002,3.917757973,3.8870429539999996,3.828384573,,,,,,,,,,,
Gove,Australia,2015 C1 transp. cost ($/t),3.2819794989999997,3.2819794989999997,2.9904336,3.0828797999999997,3.0024917999999996,2.8577934,,,,,,,,,,,
Gove,Australia,ST Freight to China ($/dmt),,,,,,,,,,,,,,,,,
Gove,Australia,C1 Cost CFR,,,,,,,,,,,,,,,,,
Gove,Australia,C1 Cost FOB,13.060046079000001,13.060046079000001,11.453739202,11.94772626,11.797838323999999,11.520411576,,,,,,,,,,,
