mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
SMB Kaboye,Guinea,LT Avail AA,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385
SMB Kaboye,Guinea,Total Alumina,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
SMB Kaboye,Guinea,LT React. Silica,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
SMB Kaboye,Guinea,Total Silica,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
SMB Kaboye,Guinea,Monhydrate,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
SMB Kaboye,Guinea,Moisture,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SMB Kaboye,Guinea,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
SMB Kaboye,Guinea,Total Organic Carbon,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate
SMB Kaboye,Guinea,Vessel size,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize
SMB Kaboye,Guinea,quartz,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001
SMB Kaboye,Guinea,LT processing,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886,2.886002886002886
SMB Kaboye,Guinea,HT-B processing,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345,2.7605244996549345
SMB Kaboye,Guinea,HT-D processing,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286,2.8100938571348286
SMB Kaboye,Guinea,LT processing,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896
SMB Kaboye,Guinea,HT-B processing,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603,0.021211180124223603
SMB Kaboye,Guinea,HT-D processing,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794,0.03372112628561794
SMB Kaboye,Guinea,LT - Alumina,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
SMB Kaboye,Guinea,HT-B - Alumina,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
SMB Kaboye,Guinea,HT-D - Alumina,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
SMB Kaboye,Guinea,LT - Silica,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
