mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
GAC,Guinea,LT Avail AA,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
GAC,Guinea,Total Alumina,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
GAC,Guinea,LT React. Silica,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
GAC,Guinea,Total Silica,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
GAC,Guinea,Monhydrate,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039
GAC,Guinea,Moisture,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GAC,Guinea,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
GAC,Guinea,Total Organic Carbon,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate
GAC,Guinea,Vessel size,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize
GAC,Guinea,quartz,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
GAC,Guinea,LT processing,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003,2.710027100271003
GAC,Guinea,HT-B processing,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442,2.442002442002442
GAC,Guinea,HT-D processing,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367,2.494636531457367
GAC,Guinea,LT processing,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903,0.02439024390243903
GAC,Guinea,HT-B processing,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994,0.020989010989010994
