mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Tan Rai,Vietnam,LT Avail AA,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
Tan Rai,Vietnam,Total Alumina,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485
Tan Rai,Vietnam,LT React. Silica,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Tan Rai,Vietnam,Total Silica,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
Tan Rai,Vietnam,Monhydrate,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
Tan Rai,Vietnam,Moisture,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Tan Rai,Vietnam,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
Tan Rai,Vietnam,Total Organic Carbon,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate
Tan Rai,Vietnam,Vessel size,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax
Tan Rai,Vietnam,quartz,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.019999999999999997
Tan Rai,Vietnam,LT processing,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255,2.5252525252525255
Tan Rai,Vietnam,HT-B processing,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815,2.5542784163473815
Tan Rai,Vietnam,HT-D processing,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244,2.7021184608733244
Tan Rai,Vietnam,LT processing,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093
Tan Rai,Vietnam,HT-B processing,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643,0.06298850574712643
Tan Rai,Vietnam,HT-D processing,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968,0.09727626459143968
Tan Rai,Vietnam,LT - Alumina,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
Tan Rai,Vietnam,HT-B - Alumina,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485
Tan Rai,Vietnam,HT-D - Alumina,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485
Tan Rai,Vietnam,LT - Silica,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Tan Rai,Vietnam,HT-B - Silica,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Tan Rai,Vietnam,HT-D - Silica,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
Tan Rai,Vietnam,Moisture,0.13,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,2015 C1 mining cost,20.0,20.0,16.60965504,17.47647503,17.42377815,17.38406787,,,,,,,,,,,
Tan Rai,Vietnam,Duties and royalties,10.0,10.0,8.304827519,8.738237515,8.711889074,8.692033935,,,,,,,,,,,
Tan Rai,Vietnam,2015 C1 transp. cost inc ship loading,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Tan Rai,Vietnam,diesel  price now  / diesel price 2015,1.0,1.0,0.93539101,0.960880712,0.992797366,0.980068152,0.900005244,0.923222486,0.928880367,0.934354021,0.939962836,0.945689276,0.953014681,0.960041607,0.966795365,0.973298103,0.973298103
Tan Rai,Vietnam,exchange rate local now / local beginning 2015,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,% mining cost = diesel,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,% mining cost = local currency denominated,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,other mining cost %,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,% royalties n duties cost = diesel,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,% royalties n duties cost = local currency denominated,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,other royalties n duties cost %,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,% transport cost = diesel,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,% transport cost = local currency denominated,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,other transport cost %,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,mining cost broken down - diesel,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,mining cost broken down - local denomination,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,mining cost broken down - other,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,new mining cost - diesel,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,new mining cost - local denomination,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,new mining cost - other,,,,,,,,,,,,,,,,,
Tan Rai,Vietnam,new mining cost - Total,,,,,,,,,,,,,,,,,
