mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Brazil others,Brazil,mining cost broken down - diesel,,,,,,,,,,,,,,,,,
Brazil others,Brazil,mining cost broken down - local denomination,,,,,,,,,,,,,,,,,
Brazil others,Brazil,mining cost broken down - other,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new mining cost - diesel,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new mining cost - local denomination,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new mining cost - other,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new mining cost - Total,,,,,,,,,,,,,,,,,
Brazil others,Brazil,royalties n duties cost broken down - diesel,,,,,,,,,,,,,,,,,
Brazil others,Brazil,royalties n duties cost broken down - local denomination,,,,,,,,,,,,,,,,,
Brazil others,Brazil,royalties n duties cost broken down - other,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new royalties n duties cost - diesel,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new royalties n duties cost - local denomination,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new royalties n duties cost - other,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new royalties n duties cost - Total,,,,,,,,,,,,,,,,,
Brazil others,Brazil,transport cost broken down - diesel,,,,,,,,,,,,,,,,,
Brazil others,Brazil,transport cost broken down - local denomination,,,,,,,,,,,,,,,,,
Brazil others,Brazil,transport cost broken down - other,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new transport cost - diesel,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new transport cost - local denomination,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new transport cost - other,,,,,,,,,,,,,,,,,
Brazil others,Brazil,new transport cost - Total,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Freight on Panamax,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Freight on Capesize,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Freight for vessel choosen,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Capital cost of mine (inc. all infrasturure for export),60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Brazil others,Brazil,Life of mine,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
Brazil others,Brazil,constructiuon period for mine & infrastructure,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Brazil others,Brazil,IRR required for project,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Brazil others,Brazil,Sustaining Capital Charge ($/t),2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714
Brazil others,Brazil,Partner & Other payments,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil others,Brazil,capital payback charge - before adjustment,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875
Brazil others,Brazil,"adjustment (new project, expansion, old mine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil others,Brazil,capital payback charge,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Brazil others,Brazil,C1 Cost FOB,31.0,31.0,24.208758907,27.496162202999997,27.526393432,28.842453452999997,,,,,,,,,,,
Brazil others,Brazil,C1 Cost CFR Shandong,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Cost FOB inc. Sustaining Capital,33.39642857142857,33.39642857142857,26.605187478428572,29.89259077442857,29.92282200342857,31.23888202442857,,,,,,,,,,,
Brazil others,Brazil,Cost CFR inc. Sustaining Capital,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Full cost FOB,33.39642857142857,33.39642857142857,26.605187478428572,29.89259077442857,29.92282200342857,31.23888202442857,,,,,,,,,,,
Brazil others,Brazil,Full cost CFR Shandong = Incentive price,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Price CFR Shandong - not in use,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Margin C1,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Margin inc. Sustaining Capital,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Margin at Full Cost,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
Brazil others,Brazil,Alumina (%),0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
Brazil others,Brazil,Silica (%),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Brazil others,Brazil,Moisture (%),0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Brazil others,Brazil,t/t (dry bauxite/alumina),2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777
Brazil others,Brazil,2015 C1 mining cost ($/t),21.0,21.0,16.39948184,18.62643246,18.64691168,19.53843621,,,,,,,,,,,
Brazil others,Brazil,2015 C1 transp. cost ($/t),0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Brazil others,Brazil,ST Freight to China ($/dmt),,,,,,,,,,,,,,,,,
Brazil others,Brazil,C1 Cost CFR,,,,,,,,,,,,,,,,,
Brazil others,Brazil,C1 Cost FOB,31.0,31.0,24.208758907,27.496162202999997,27.526393432,28.842453452999997,,,,,,,,,,,
Brazil others,Brazil,Capital Payback ($/t)Charge,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875,-5.283190174536875
Brazil others,Brazil,Sustaining Capital Charge ($/t),2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714,2.3964285714285714
Brazil others,Brazil,Cash + Sustaining Capital CFR,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Full Cost,,,,,,,,,,,,,,,,,
Brazil others,Brazil,Mine Gate,21.0,21.0,16.39948184,18.62643246,18.64691168,19.53843621,,,,,,,,,,,
Brazil others,Brazil,Other processing penalties (US$/t_bx),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
