mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Dian Dian,Guinea,LT Avail AA,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.456
Dian Dian,Guinea,Total Alumina,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
Dian Dian,Guinea,LT React. Silica,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014
Dian Dian,Guinea,Total Silica,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
Dian Dian,Guinea,Monhydrate,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Dian Dian,Guinea,Moisture,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
Dian Dian,Guinea,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
Dian Dian,Guinea,Total Organic Carbon,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate
Dian Dian,Guinea,Vessel size,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize
Dian Dian,Guinea,quartz,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992,0.0009999999999999992
Dian Dian,Guinea,LT processing,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783,2.4366471734892783
Dian Dian,Guinea,HT-B processing,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788,2.336721579623788
Dian Dian,Guinea,HT-D processing,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043,2.3562954323213043
Dian Dian,Guinea,LT processing,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907,0.030701754385964907
Dian Dian,Guinea,HT-B processing,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703,0.015051524710830703
Dian Dian,Guinea,HT-D processing,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174,0.02120665889089174
Dian Dian,Guinea,LT - Alumina,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003,0.47000000000000003
Dian Dian,Guinea,HT-B - Alumina,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
Dian Dian,Guinea,HT-D - Alumina,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
Dian Dian,Guinea,LT - Silica,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014
Dian Dian,Guinea,HT-B - Silica,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999
Dian Dian,Guinea,HT-D - Silica,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
Dian Dian,Guinea,Moisture,0.07,,,,,,,,,,,,,,,,
Dian Dian,Guinea,2015 C1 mining cost,6.256922739,6.256922739,5.159568591,5.460754914,5.47,5.479245086000001,,,,,,,,,,,
Dian Dian,Guinea,Duties and royalties,12.37099393,12.37099393,10.20133929,10.79683556,10.81511466,10.83339375,,,,,,,,,,,
Dian Dian,Guinea,2015 C1 transp. cost inc ship loading,1.8450039790000001,1.8450039790000001,1.7264,1.7264,1.7264,1.7264,,,,,,,,,,,
