mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Dabiss N,Guinea,LT Avail AA,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425
Dabiss N,Guinea,Total Alumina,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
Dabiss N,Guinea,LT React. Silica,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
Dabiss N,Guinea,Total Silica,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Dabiss N,Guinea,Monhydrate,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Dabiss N,Guinea,Moisture,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dabiss N,Guinea,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
Dabiss N,Guinea,Total Organic Carbon,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate
Dabiss N,Guinea,Vessel size,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize
Dabiss N,Guinea,quartz,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001
Dabiss N,Guinea,LT processing,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203,2.6143790849673203
Dabiss N,Guinea,HT-B processing,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195,2.5109855618330195
Dabiss N,Guinea,HT-D processing,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973,2.551931812381973
Dabiss N,Guinea,LT processing,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882
Dabiss N,Guinea,HT-B processing,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297,0.020649717514124297
Dabiss N,Guinea,HT-D processing,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677,0.030623181748583677
Dabiss N,Guinea,LT - Alumina,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
Dabiss N,Guinea,HT-B - Alumina,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
Dabiss N,Guinea,HT-D - Alumina,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
Dabiss N,Guinea,LT - Silica,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
Dabiss N,Guinea,HT-B - Silica,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175
Dabiss N,Guinea,HT-D - Silica,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Dabiss N,Guinea,Moisture,0.1,,,,,,,,,,,,,,,,
Dabiss N,Guinea,2015 C1 mining cost,5.193131487,5.193131487,4.282347606,4.532326748,4.54,4.547673252,,,,,,,,,,,
Dabiss N,Guinea,Duties and royalties,29.350414899999997,29.350414899999997,24.202868600000002,25.61569466,25.65906217,25.70242967,,,,,,,,,,,
Dabiss N,Guinea,2015 C1 transp. cost inc ship loading,3.291596534,3.291596534,3.08,3.08,3.08,3.08,,,,,,,,,,,
Dabiss N,Guinea,diesel  price now  / diesel price 2015,1.0,1.0,0.93539101,0.960880712,0.992797366,0.980068152,0.900005244,0.923222486,0.928880367,0.934354021,0.939962836,0.945689276,0.953014681,0.960041607,0.966795365,0.973298103,0.973298103
Dabiss N,Guinea,exchange rate local now / local beginning 2015,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,% mining cost = diesel,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,% mining cost = local currency denominated,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,other mining cost %,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,% royalties n duties cost = diesel,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,% royalties n duties cost = local currency denominated,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,other royalties n duties cost %,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,% transport cost = diesel,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,% transport cost = local currency denominated,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,other transport cost %,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,mining cost broken down - diesel,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,mining cost broken down - local denomination,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,mining cost broken down - other,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new mining cost - diesel,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new mining cost - local denomination,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new mining cost - other,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new mining cost - Total,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,royalties n duties cost broken down - diesel,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,royalties n duties cost broken down - local denomination,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,royalties n duties cost broken down - other,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new royalties n duties cost - diesel,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new royalties n duties cost - local denomination,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new royalties n duties cost - other,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new royalties n duties cost - Total,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,transport cost broken down - diesel,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,transport cost broken down - local denomination,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,transport cost broken down - other,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new transport cost - diesel,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new transport cost - local denomination,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new transport cost - other,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,new transport cost - Total,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,Freight on Panamax,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,Freight on Capesize,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,Freight for vessel choosen,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,Capital cost of mine (inc. all infrasturure for export),15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Dabiss N,Guinea,Life of mine,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Dabiss N,Guinea,constructiuon period for mine & infrastructure,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dabiss N,Guinea,IRR required for project,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Dabiss N,Guinea,Sustaining Capital Charge ($/t),1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625
Dabiss N,Guinea,Partner & Other payments,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dabiss N,Guinea,capital payback charge - before adjustment,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683,-1.1313194113026683
Dabiss N,Guinea,"adjustment (new project, expansion, old mine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dabiss N,Guinea,capital payback charge,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dabiss N,Guinea,C1 Cost FOB,37.835142921,37.835142921,31.565216206000002,33.228021408,33.279062169999996,33.330102922,,,,,,,,,,,
Dabiss N,Guinea,C1 Cost CFR Shandong,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,Cost FOB inc. Sustaining Capital,39.241392921,39.241392921,32.971466206,34.634271408,34.685312169999996,34.736352922,,,,,,,,,,,
Dabiss N,Guinea,Cost CFR inc. Sustaining Capital,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,Full cost FOB,39.241392921,39.241392921,32.971466206,34.634271408,34.685312169999996,34.736352922,,,,,,,,,,,
Dabiss N,Guinea,Full cost CFR Shandong = Incentive price,,,,,,,,,,,,,,,,,
Dabiss N,Guinea,Price CFR Shandong - not in use,,,,,,,,,,,,,,,,,
