mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Rundi,Guinea,LT Avail AA,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405
Rundi,Guinea,Total Alumina,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
Rundi,Guinea,LT React. Silica,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
Rundi,Guinea,Total Silica,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Rundi,Guinea,Monhydrate,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Rundi,Guinea,Moisture,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rundi,Guinea,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
Rundi,Guinea,Total Organic Carbon,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate
Rundi,Guinea,Vessel size,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize,Capesize
Rundi,Guinea,quartz,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001,0.005000000000000001
Rundi,Guinea,LT processing,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706
Rundi,Guinea,HT-B processing,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938,2.629848783694938
Rundi,Guinea,HT-D processing,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018,2.674798052747018
Rundi,Guinea,LT processing,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
Rundi,Guinea,HT-B processing,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361,0.02091715976331361
Rundi,Guinea,HT-D processing,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422,0.03209757663296422
Rundi,Guinea,LT - Alumina,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004
Rundi,Guinea,HT-B - Alumina,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
Rundi,Guinea,HT-D - Alumina,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
Rundi,Guinea,LT - Silica,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
Rundi,Guinea,HT-B - Silica,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175
Rundi,Guinea,HT-D - Silica,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Rundi,Guinea,Moisture,0.1,,,,,,,,,,,,,,,,
Rundi,Guinea,2015 C1 mining cost,6.13217233,6.13217233,5.056697209,5.351878485,5.360939242,5.37,,,,,,,,,,,
Rundi,Guinea,Duties and royalties,22.73851054,22.73851054,18.75057592,19.84512809,19.87872599,19.91232389,,,,,,,,,,,
Rundi,Guinea,2015 C1 transp. cost inc ship loading,3.21,3.21,3.003648806,3.003648806,3.003648806,3.003648806,,,,,,,,,,,
Rundi,Guinea,diesel  price now  / diesel price 2015,1.0,1.0,0.93539101,0.960880712,0.992797366,0.980068152,0.900005244,0.923222486,0.928880367,0.934354021,0.939962836,0.945689276,0.953014681,0.960041607,0.966795365,0.973298103,0.973298103
Rundi,Guinea,exchange rate local now / local beginning 2015,,,,,,,,,,,,,,,,,
Rundi,Guinea,% mining cost = diesel,,,,,,,,,,,,,,,,,
Rundi,Guinea,% mining cost = local currency denominated,,,,,,,,,,,,,,,,,
Rundi,Guinea,other mining cost %,,,,,,,,,,,,,,,,,
Rundi,Guinea,% royalties n duties cost = diesel,,,,,,,,,,,,,,,,,
Rundi,Guinea,% royalties n duties cost = local currency denominated,,,,,,,,,,,,,,,,,
Rundi,Guinea,other royalties n duties cost %,,,,,,,,,,,,,,,,,
Rundi,Guinea,% transport cost = diesel,,,,,,,,,,,,,,,,,
Rundi,Guinea,% transport cost = local currency denominated,,,,,,,,,,,,,,,,,
Rundi,Guinea,other transport cost %,,,,,,,,,,,,,,,,,
Rundi,Guinea,mining cost broken down - diesel,,,,,,,,,,,,,,,,,
Rundi,Guinea,mining cost broken down - local denomination,,,,,,,,,,,,,,,,,
Rundi,Guinea,mining cost broken down - other,,,,,,,,,,,,,,,,,
Rundi,Guinea,new mining cost - diesel,,,,,,,,,,,,,,,,,
Rundi,Guinea,new mining cost - local denomination,,,,,,,,,,,,,,,,,
Rundi,Guinea,new mining cost - other,,,,,,,,,,,,,,,,,
Rundi,Guinea,new mining cost - Total,,,,,,,,,,,,,,,,,
Rundi,Guinea,royalties n duties cost broken down - diesel,,,,,,,,,,,,,,,,,
Rundi,Guinea,royalties n duties cost broken down - local denomination,,,,,,,,,,,,,,,,,
Rundi,Guinea,royalties n duties cost broken down - other,,,,,,,,,,,,,,,,,
Rundi,Guinea,new royalties n duties cost - diesel,,,,,,,,,,,,,,,,,
