mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Kurubuka,Guyana,LT Avail AA,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
Kurubuka,Guyana,Total Alumina,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
Kurubuka,Guyana,LT React. Silica,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045
Kurubuka,Guyana,Total Silica,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
Kurubuka,Guyana,Monhydrate,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
Kurubuka,Guyana,Moisture,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
Kurubuka,Guyana,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
Kurubuka,Guyana,Total Organic Carbon,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate
Kurubuka,Guyana,Vessel size,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax,Panamax
Kurubuka,Guyana,quartz,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001
Kurubuka,Guyana,LT processing,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815,2.314814814814815
Kurubuka,Guyana,HT-B processing,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534,2.2560631697687534
Kurubuka,Guyana,HT-D processing,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675,2.3951522119230675
Kurubuka,Guyana,LT processing,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375
Kurubuka,Guyana,HT-B processing,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848,0.07038071065989848
Kurubuka,Guyana,HT-D processing,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884,0.10059639290076884
Kurubuka,Guyana,LT - Alumina,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525
Kurubuka,Guyana,HT-B - Alumina,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
Kurubuka,Guyana,HT-D - Alumina,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
Kurubuka,Guyana,LT - Silica,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045
Kurubuka,Guyana,HT-B - Silica,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575,0.0575
Kurubuka,Guyana,HT-D - Silica,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
Kurubuka,Guyana,Moisture,0.12,,,,,,,,,,,,,,,,
Kurubuka,Guyana,2015 C1 mining cost,25.0,25.0,21.04755385,22.250966199999997,22.28790563,22.32484506,,,,,,,,,,,
Kurubuka,Guyana,Duties and royalties,6.0,6.0,5.051412925,5.340231888,5.34909735,5.357962813,,,,,,,,,,,
Kurubuka,Guyana,2015 C1 transp. cost inc ship loading,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Kurubuka,Guyana,diesel  price now  / diesel price 2015,1.0,1.0,0.93539101,0.960880712,0.992797366,0.980068152,0.900005244,0.923222486,0.928880367,0.934354021,0.939962836,0.945689276,0.953014681,0.960041607,0.966795365,0.973298103,0.973298103
Kurubuka,Guyana,exchange rate local now / local beginning 2015,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,% mining cost = diesel,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,% mining cost = local currency denominated,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,other mining cost %,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,% royalties n duties cost = diesel,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,% royalties n duties cost = local currency denominated,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,other royalties n duties cost %,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,% transport cost = diesel,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,% transport cost = local currency denominated,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,other transport cost %,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,mining cost broken down - diesel,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,mining cost broken down - local denomination,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,mining cost broken down - other,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new mining cost - diesel,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new mining cost - local denomination,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new mining cost - other,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new mining cost - Total,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,royalties n duties cost broken down - diesel,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,royalties n duties cost broken down - local denomination,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,royalties n duties cost broken down - other,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new royalties n duties cost - diesel,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new royalties n duties cost - local denomination,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new royalties n duties cost - other,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new royalties n duties cost - Total,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,transport cost broken down - diesel,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,transport cost broken down - local denomination,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,transport cost broken down - other,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new transport cost - diesel,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new transport cost - local denomination,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new transport cost - other,,,,,,,,,,,,,,,,,
Kurubuka,Guyana,new transport cost - Total,,,,,,,,,,,,,,,,,
