snapshot_id,model_id,output_set,output_id,output_label,output_row,output_value,override_value,actual_value
15,21,Caustic Price Data,1,month,45,2018-12-09,,
15,21,Caustic Price Data,2,Shandong,45,2700.0,,
15,21,Caustic Price Data,3,Henan,45,3000.0,,
15,21,Caustic Price Data,4,Shanxi,45,3025.0,,
15,21,Caustic Price Data,1,month,46,2018-12-16,,
15,21,Caustic Price Data,2,Shandong,46,2700.0,,
15,21,Caustic Price Data,3,Henan,46,3000.0,,
15,21,Caustic Price Data,4,Shanxi,46,3025.0,,
15,21,Caustic Price Data,1,month,47,2018-12-23,,
15,21,Caustic Price Data,2,Shandong,47,2700.0,,
15,21,Caustic Price Data,3,Henan,47,3000.0,,
15,21,Caustic Price Data,4,Shanxi,47,3025.0,,
15,21,Caustic Price Data,1,month,48,2018-12-30,,
15,21,Caustic Price Data,2,Shandong,48,2700.0,,
15,21,Caustic Price Data,3,Henan,48,3000.0,,
15,21,Caustic Price Data,4,Shanxi,48,3025.0,,
15,21,Caustic Price Data,1,month,49,2019-01-06,,
15,21,Caustic Price Data,2,Shandong,49,2650.0,,
15,21,Caustic Price Data,3,Henan,49,2900.0,,
15,21,Caustic Price Data,4,Shanxi,49,2925.0,,
15,21,Caustic Price Data,1,month,50,2019-01-13,,
15,21,Caustic Price Data,2,Shandong,50,2600.0,,
15,21,Caustic Price Data,3,Henan,50,2900.0,,
15,21,Caustic Price Data,4,Shanxi,50,2925.0,,
15,21,Caustic Price Data,1,month,51,2019-01-20,,
15,21,Caustic Price Data,2,Shandong,51,2600.0,,
15,21,Caustic Price Data,3,Henan,51,2900.0,,
15,21,Caustic Price Data,4,Shanxi,51,2925.0,,
15,21,Caustic Price Data,1,month,52,2019-01-27,,
15,21,Caustic Price Data,2,Shandong,52,2500.0,,
15,21,Caustic Price Data,3,Henan,52,2900.0,,
15,21,Caustic Price Data,4,Shanxi,52,2925.0,,
15,21,Caustic Price Data,1,month,53,2019-02-17,,
15,21,Caustic Price Data,2,Shandong,53,2500.0,,
15,21,Caustic Price Data,3,Henan,53,2900.0,,
15,21,Caustic Price Data,4,Shanxi,53,2925.0,,
15,21,Caustic Price Data,1,month,54,2019-02-24,,
15,21,Caustic Price Data,2,Shandong,54,2500.0,,
15,21,Caustic Price Data,3,Henan,54,2900.0,,
15,21,Caustic Price Data,4,Shanxi,54,2925.0,,
15,21,Caustic Price Data,1,month,55,2019-03-03,,
15,21,Caustic Price Data,2,Shandong,55,2500.0,,
15,21,Caustic Price Data,3,Henan,55,2800.0,,
15,21,Caustic Price Data,4,Shanxi,55,2900.0,,
15,21,Caustic Price Data,1,month,56,2019-03-10,,
15,21,Caustic Price Data,2,Shandong,56,2500.0,,
15,21,Caustic Price Data,3,Henan,56,2800.0,,
15,21,Caustic Price Data,4,Shanxi,56,2900.0,,
15,21,Caustic Price Data,1,month,57,2019-03-17,,
15,21,Caustic Price Data,2,Shandong,57,2500.0,,
15,21,Caustic Price Data,3,Henan,57,2800.0,,
15,21,Caustic Price Data,4,Shanxi,57,2900.0,,
15,21,Caustic Price Data,1,month,58,2019-03-24,,
15,21,Caustic Price Data,2,Shandong,58,2500.0,,
15,21,Caustic Price Data,3,Henan,58,2800.0,,
15,21,Caustic Price Data,4,Shanxi,58,2900.0,,
15,21,Caustic Price Data,1,month,59,2019-03-31,,
15,21,Caustic Price Data,2,Shandong,59,2450.0,,
15,21,Caustic Price Data,3,Henan,59,2750.0,,
15,21,Caustic Price Data,4,Shanxi,59,2750.0,,
15,21,Caustic Price Data,1,month,60,2019-04-07,,
15,21,Caustic Price Data,2,Shandong,60,2450.0,,
15,21,Caustic Price Data,3,Henan,60,2750.0,,
15,21,Caustic Price Data,4,Shanxi,60,2750.0,,
15,21,Caustic Price Data,1,month,61,2019-04-14,,
15,21,Caustic Price Data,2,Shandong,61,2350.0,,
15,21,Caustic Price Data,3,Henan,61,2550.0,,
15,21,Caustic Price Data,4,Shanxi,61,2650.0,,
15,21,Caustic Price Data,1,month,62,2019-04-21,,
15,21,Caustic Price Data,2,Shandong,62,2350.0,,
15,21,Caustic Price Data,3,Henan,62,2550.0,,
15,21,Caustic Price Data,4,Shanxi,62,2650.0,,
15,21,Caustic Price Data,1,month,63,2019-04-28,,
15,21,Caustic Price Data,2,Shandong,63,2350.0,,
15,21,Caustic Price Data,3,Henan,63,2550.0,,
15,21,Caustic Price Data,4,Shanxi,63,2650.0,,
15,21,Caustic Price Data,1,month,64,2019-05-05,,
15,21,Caustic Price Data,2,Shandong,64,2350.0,,
15,21,Caustic Price Data,3,Henan,64,2550.0,,
15,21,Caustic Price Data,4,Shanxi,64,2650.0,,
15,21,Caustic Price Data,1,month,65,2019-05-12,,
15,21,Caustic Price Data,2,Shandong,65,2350.0,,
15,21,Caustic Price Data,3,Henan,65,2550.0,,
15,21,Caustic Price Data,4,Shanxi,65,2650.0,,
15,21,Caustic Price Data,1,month,66,2019-05-19,,
15,21,Caustic Price Data,2,Shandong,66,2350.0,,
15,21,Caustic Price Data,3,Henan,66,2550.0,,
15,21,Caustic Price Data,4,Shanxi,66,2650.0,,
15,21,Caustic Price Data,1,month,67,2019-05-26,,
15,21,Caustic Price Data,2,Shandong,67,2350.0,,
15,21,Caustic Price Data,3,Henan,67,2550.0,,
15,21,Caustic Price Data,4,Shanxi,67,2650.0,,
15,21,Caustic Price Data,1,month,68,2019-06-02,,
15,21,Caustic Price Data,2,Shandong,68,2350.0,,
15,21,Caustic Price Data,3,Henan,68,2550.0,,
15,21,Caustic Price Data,4,Shanxi,68,2650.0,,
15,21,Caustic Price Data,1,month,69,2019-06-09,,
15,21,Caustic Price Data,2,Shandong,69,2350.0,,
15,21,Caustic Price Data,3,Henan,69,2550.0,,
15,21,Caustic Price Data,4,Shanxi,69,2650.0,,
15,21,Caustic Price Data,1,month,70,2019-06-16,,
15,21,Caustic Price Data,2,Shandong,70,2350.0,,
15,21,Caustic Price Data,3,Henan,70,2250.0,,
15,21,Caustic Price Data,4,Shanxi,70,2450.0,,
15,21,Caustic Price Data,1,month,71,2019-06-23,,
15,21,Caustic Price Data,2,Shandong,71,2350.0,,
15,21,Caustic Price Data,3,Henan,71,2250.0,,
15,21,Caustic Price Data,4,Shanxi,71,2450.0,,
15,21,Caustic Price Data,1,month,72,2019-06-30,,
15,21,Caustic Price Data,2,Shandong,72,2350.0,,
15,21,Caustic Price Data,3,Henan,72,2250.0,,
15,21,Caustic Price Data,4,Shanxi,72,2450.0,,
15,21,Caustic Price Data,1,month,73,2019-07-07,,
15,21,Caustic Price Data,2,Shandong,73,2350.0,,
15,21,Caustic Price Data,3,Henan,73,2350.0,,
15,21,Caustic Price Data,4,Shanxi,73,2450.0,,
15,21,Caustic Price Data,1,month,74,2019-07-14,,
15,21,Caustic Price Data,2,Shandong,74,2350.0,,
15,21,Caustic Price Data,3,Henan,74,2350.0,,
15,21,Caustic Price Data,4,Shanxi,74,2450.0,,
15,21,Caustic Price Data,1,month,75,2019-07-21,,
15,21,Caustic Price Data,2,Shandong,75,2350.0,,
15,21,Caustic Price Data,3,Henan,75,2350.0,,
15,21,Caustic Price Data,4,Shanxi,75,2450.0,,
15,21,Caustic Price Data,1,month,76,2019-07-28,,
15,21,Caustic Price Data,2,Shandong,76,2350.0,,
15,21,Caustic Price Data,3,Henan,76,2350.0,,
15,21,Caustic Price Data,4,Shanxi,76,2450.0,,
15,21,Caustic Price Data,1,month,77,2019-08-04,,
15,21,Caustic Price Data,2,Shandong,77,2350.0,,
15,21,Caustic Price Data,3,Henan,77,2350.0,,
15,21,Caustic Price Data,4,Shanxi,77,2250.0,,
15,21,Caustic Price Data,1,month,78,2019-08-11,,
15,21,Caustic Price Data,2,Shandong,78,2350.0,,
15,21,Caustic Price Data,3,Henan,78,2250.0,,
15,21,Caustic Price Data,4,Shanxi,78,2250.0,,
15,21,Caustic Price Data,1,month,79,2019-08-18,,
15,21,Caustic Price Data,2,Shandong,79,2350.0,,
15,21,Caustic Price Data,3,Henan,79,2250.0,,
15,21,Caustic Price Data,4,Shanxi,79,2250.0,,
15,21,Caustic Price Data,1,month,80,2019-08-25,,
15,21,Caustic Price Data,2,Shandong,80,2350.0,,
15,21,Caustic Price Data,3,Henan,80,2300.0,,
15,21,Caustic Price Data,4,Shanxi,80,2250.0,,
15,21,Caustic Price Data,1,month,81,2019-09-01,,
15,21,Caustic Price Data,2,Shandong,81,2350.0,,
15,21,Caustic Price Data,3,Henan,81,2300.0,,
15,21,Caustic Price Data,4,Shanxi,81,2250.0,,
15,21,Caustic Price Data,1,month,82,2019-09-08,,
15,21,Caustic Price Data,2,Shandong,82,2350.0,,
15,21,Caustic Price Data,3,Henan,82,2300.0,,
15,21,Caustic Price Data,4,Shanxi,82,2150.0,,
15,21,Caustic Price Data,1,month,83,2019-09-15,,
15,21,Caustic Price Data,2,Shandong,83,2350.0,,
15,21,Caustic Price Data,3,Henan,83,2300.0,,
15,21,Caustic Price Data,4,Shanxi,83,2150.0,,
15,21,Caustic Price Data,1,month,84,2019-09-22,,
15,21,Caustic Price Data,2,Shandong,84,2500.0,,
15,21,Caustic Price Data,3,Henan,84,2300.0,,
15,21,Caustic Price Data,4,Shanxi,84,2150.0,,
15,21,Caustic Price Data,1,month,85,2019-09-29,,
15,21,Caustic Price Data,2,Shandong,85,2500.0,,
15,21,Caustic Price Data,3,Henan,85,2500.0,,
15,21,Caustic Price Data,4,Shanxi,85,2350.0,,
15,21,Caustic Price Data,1,month,86,2019-10-06,,
15,21,Caustic Price Data,2,Shandong,86,2500.0,,
15,21,Caustic Price Data,3,Henan,86,2500.0,,
15,21,Caustic Price Data,4,Shanxi,86,2350.0,,
15,21,Caustic Price Data,1,month,87,2019-10-13,,
15,21,Caustic Price Data,2,Shandong,87,2500.0,,
15,21,Caustic Price Data,3,Henan,87,2550.0,,
15,21,Caustic Price Data,4,Shanxi,87,2350.0,,
15,21,Caustic Price Data,1,month,88,2019-10-20,,
15,21,Caustic Price Data,2,Shandong,88,2500.0,,
15,21,Caustic Price Data,3,Henan,88,2550.0,,
15,21,Caustic Price Data,4,Shanxi,88,2350.0,,
15,21,Caustic Price Data,1,month,89,2019-10-27,,
15,21,Caustic Price Data,2,Shandong,89,2500.0,,
15,21,Caustic Price Data,3,Henan,89,2550.0,,
15,21,Caustic Price Data,4,Shanxi,89,2350.0,,
15,21,Caustic Price Data,1,month,90,2019-11-03,,
15,21,Caustic Price Data,2,Shandong,90,2450.0,,
15,21,Caustic Price Data,3,Henan,90,2450.0,,
15,21,Caustic Price Data,4,Shanxi,90,2250.0,,
15,21,Caustic Price Data,1,month,91,2019-11-10,,
15,21,Caustic Price Data,2,Shandong,91,2250.0,,
15,21,Caustic Price Data,3,Henan,91,2250.0,,
15,21,Caustic Price Data,4,Shanxi,91,2250.0,,
15,21,Caustic Price Data,1,month,92,2019-11-17,,
15,21,Caustic Price Data,2,Shandong,92,2230.0,,
15,21,Caustic Price Data,3,Henan,92,2250.0,,
15,21,Caustic Price Data,4,Shanxi,92,2250.0,,
15,21,Caustic Price Data,1,month,93,2019-11-24,,
15,21,Caustic Price Data,2,Shandong,93,2200.0,,
15,21,Caustic Price Data,3,Henan,93,2250.0,,
15,21,Caustic Price Data,4,Shanxi,93,2250.0,,
15,21,Caustic Price Data,1,month,94,2019-12-01,,
15,21,Caustic Price Data,2,Shandong,94,2200.0,,
15,21,Caustic Price Data,3,Henan,94,2250.0,,
15,21,Caustic Price Data,4,Shanxi,94,2250.0,,
15,21,Caustic Price Data,1,month,95,2019-12-08,,
15,21,Caustic Price Data,2,Shandong,95,2200.0,,
15,21,Caustic Price Data,3,Henan,95,2050.0,,
15,21,Caustic Price Data,4,Shanxi,95,2150.0,,
15,21,Caustic Price Data,1,month,96,2019-12-15,,
15,21,Caustic Price Data,2,Shandong,96,2100.0,,
15,21,Caustic Price Data,3,Henan,96,2050.0,,
15,21,Caustic Price Data,4,Shanxi,96,2150.0,,
15,21,Caustic Price Data,1,month,97,2019-12-22,,
15,21,Caustic Price Data,2,Shandong,97,1900.0,,
15,21,Caustic Price Data,3,Henan,97,2050.0,,
15,21,Caustic Price Data,4,Shanxi,97,2150.0,,
15,21,Caustic Price Data,1,month,98,2019-12-29,,
15,21,Caustic Price Data,2,Shandong,98,1900.0,,
15,21,Caustic Price Data,3,Henan,98,2050.0,,
15,21,Caustic Price Data,4,Shanxi,98,2150.0,,
15,21,Caustic Price Data,1,month,99,2020-01-05,,
15,21,Caustic Price Data,2,Shandong,99,1900.0,,
15,21,Caustic Price Data,3,Henan,99,1900.0,,
15,21,Caustic Price Data,4,Shanxi,99,2100.0,,
15,21,Caustic Price Data,1,month,100,2020-01-12,,
15,21,Caustic Price Data,2,Shandong,100,1850.0,,
15,21,Caustic Price Data,3,Henan,100,1900.0,,
15,21,Caustic Price Data,4,Shanxi,100,2100.0,,
15,21,Caustic Price Data,1,month,101,2020-01-19,,
15,21,Caustic Price Data,2,Shandong,101,1850.0,,
15,21,Caustic Price Data,3,Henan,101,1900.0,,
15,21,Caustic Price Data,4,Shanxi,101,2100.0,,
15,21,Caustic Price Data,1,month,102,2020-01-26,,
15,21,Caustic Price Data,2,Shandong,102,1850.0,,
15,21,Caustic Price Data,3,Henan,102,1900.0,,
15,21,Caustic Price Data,4,Shanxi,102,2100.0,,
15,21,Caustic Price Data,1,month,103,2020-02-02,,
15,21,Caustic Price Data,2,Shandong,103,1850.0,,
15,21,Caustic Price Data,3,Henan,103,1900.0,,
15,21,Caustic Price Data,4,Shanxi,103,2100.0,,
15,21,Caustic Price Data,1,month,104,2020-02-09,,
15,21,Caustic Price Data,2,Shandong,104,1850.0,,
15,21,Caustic Price Data,3,Henan,104,1900.0,,
15,21,Caustic Price Data,4,Shanxi,104,2075.0,,
15,21,Caustic Price Data,1,month,105,2020-02-16,,
15,21,Caustic Price Data,2,Shandong,105,1850.0,,
15,21,Caustic Price Data,3,Henan,105,1900.0,,
15,21,Caustic Price Data,4,Shanxi,105,2075.0,,
15,21,Caustic Price Data,1,month,106,2020-02-23,,
15,21,Caustic Price Data,2,Shandong,106,1850.0,,
15,21,Caustic Price Data,3,Henan,106,1900.0,,
15,21,Caustic Price Data,4,Shanxi,106,2075.0,,
15,21,Caustic Price Data,1,month,107,2020-03-01,,
15,21,Caustic Price Data,2,Shandong,107,1850.0,,
15,21,Caustic Price Data,3,Henan,107,1900.0,,
15,21,Caustic Price Data,4,Shanxi,107,1800.0,,
15,21,Caustic Price Data,1,month,108,2020-03-08,,
15,21,Caustic Price Data,2,Shandong,108,1850.0,,
15,21,Caustic Price Data,3,Henan,108,1800.0,,
15,21,Caustic Price Data,4,Shanxi,108,1800.0,,
15,21,Caustic Price Data,1,month,109,2020-03-15,,
15,21,Caustic Price Data,2,Shandong,109,1750.0,,
15,21,Caustic Price Data,3,Henan,109,1800.0,,
15,21,Caustic Price Data,4,Shanxi,109,1800.0,,
15,21,Caustic Price Data,1,month,110,2020-03-22,,
15,21,Caustic Price Data,2,Shandong,110,1700.0,,
15,21,Caustic Price Data,3,Henan,110,1800.0,,
15,21,Caustic Price Data,4,Shanxi,110,1800.0,,
15,21,Caustic Price Data,1,month,111,2020-03-29,,
15,21,Caustic Price Data,2,Shandong,111,1700.0,,
15,21,Caustic Price Data,3,Henan,111,1800.0,,
15,21,Caustic Price Data,4,Shanxi,111,1800.0,,
15,21,Caustic Price Data,1,month,112,2020-04-05,,
15,21,Caustic Price Data,2,Shandong,112,1700.0,,
15,21,Caustic Price Data,3,Henan,112,1800.0,,
15,21,Caustic Price Data,4,Shanxi,112,1800.0,,
15,21,Caustic Price Data,1,month,113,2020-04-12,,
15,21,Caustic Price Data,2,Shandong,113,1650.0,,
15,21,Caustic Price Data,3,Henan,113,1700.0,,
15,21,Caustic Price Data,4,Shanxi,113,1700.0,,
15,21,Caustic Price Data,1,month,114,2020-04-19,,
15,21,Caustic Price Data,2,Shandong,114,1650.0,,
15,21,Caustic Price Data,3,Henan,114,1700.0,,
15,21,Caustic Price Data,4,Shanxi,114,1700.0,,
15,21,Caustic Price Data,1,month,115,2020-04-26,,
15,21,Caustic Price Data,2,Shandong,115,1600.0,,
15,21,Caustic Price Data,3,Henan,115,1700.0,,
15,21,Caustic Price Data,4,Shanxi,115,1700.0,,
15,21,Caustic Price Data,1,month,116,2020-05-03,,
15,21,Caustic Price Data,2,Shandong,116,1550.0,,
15,21,Caustic Price Data,3,Henan,116,1550.0,,
15,21,Caustic Price Data,4,Shanxi,116,1500.0,,
15,21,Caustic Price Data,1,month,117,2020-05-10,,
15,21,Caustic Price Data,2,Shandong,117,1500.0,,
15,21,Caustic Price Data,3,Henan,117,1550.0,,
15,21,Caustic Price Data,4,Shanxi,117,1500.0,,
15,21,Caustic Price Data,1,month,118,2020-05-17,,
15,21,Caustic Price Data,2,Shandong,118,1500.0,,
15,21,Caustic Price Data,3,Henan,118,1550.0,,
15,21,Caustic Price Data,4,Shanxi,118,1500.0,,
15,21,Caustic Price Data,1,month,119,2020-05-24,,
15,21,Caustic Price Data,2,Shandong,119,1500.0,,
15,21,Caustic Price Data,3,Henan,119,1550.0,,
15,21,Caustic Price Data,4,Shanxi,119,1500.0,,
15,21,Caustic Price Data,1,month,120,2020-05-31,,
15,21,Caustic Price Data,2,Shandong,120,1500.0,,
15,21,Caustic Price Data,3,Henan,120,1550.0,,
15,21,Caustic Price Data,4,Shanxi,120,1500.0,,
