Project,Country,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0
Chalco Boffa,Guinea,44.3418896361892,35.74397353899005,39.994049963085295,46.404918621452296,34.31772973332766,31.07415891051616,32.71114884522658,33.392424846271766,33.90488810393664,33.90488810393664,33.968623068396376,33.968623068396376,33.968623068396376,33.968623068396376,33.968623068396376,33.968623068396376
Alufer (Bel Air),Guinea,33.974480406580184,27.740319725955825,32.868157228362804,39.14270362929691,37.89254666082481,33.844071114844674,35.709336990099075,36.37446316120882,36.8997494456508,36.8997494456508,36.97011457219071,36.97011457219071,36.97011457219071,36.97011457219071,36.97011457219071,36.97011457219071
Weipa,Australia,31.892606070985927,29.37679309728656,35.50570689605497,36.77779618328167,37.576148695340564,33.89281542776513,35.727795298578044,35.535366460957,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615
Gove,Australia,20.142169784926647,17.684001344810017,19.948004570492984,21.836043277178312,21.311105843389754,19.9121182623146,21.072627555072483,20.970852428173085,22.236105355877047,22.236105355877047,22.236105355877047,22.236105355877047,22.236105355877047,22.236105355877047,22.236105355877047,22.236105355877047
AMR,Guinea,45.71312645473958,37.0401880440681,42.05010277821899,48.343943392132005,47.42118167295804,43.5100073676789,45.37101278019557,46.03882329907228,46.56647573794868,46.56647573794868,46.637114431291636,46.637114431291636,46.637114431291636,46.637114431291636,46.637114431291636,46.637114431291636
Gujarat & Maharashtra,India,44.49053077728954,39.2566088804775,45.819529211958866,49.62562999211001,48.60216435223471,44.50441136734218,48.6366963964609,48.16931551577968,48.31194116998821,48.205804437016404,48.0996677040446,48.0996677040446,48.0996677040446,48.0996677040446,48.0996677040446,48.0996677040446
West Kalimantan,Indonesia,35.85498680352527,29.526261689312573,31.314125197551373,34.457367188274326,33.16004861348172,31.78611967982196,33.987065776288325,33.7263828471001,33.76474599267386,33.7033643574657,33.641982722257545,33.641982722257545,33.641982722257545,33.641982722257545,33.641982722257545,33.641982722257545
Henan-Chine,Guinea,37.04358602565448,29.717316684617025,33.87609955977389,40.01797773973501,38.887070840764366,35.31032536331353,37.04624793589933,37.68263207741713,38.1854538132876,38.1854538132876,38.25276833282618,38.25276833282618,38.25276833282618,38.25276833282618,38.25276833282618,38.25276833282618
Kuantan & Johor,Malaysia,40.76923373451453,37.31830448421287,42.364464429339904,46.88725774053256,50.575136275437295,48.13146254813289,51.37640353196451,50.997469516808756,51.02975111247394,50.93967212510393,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905
