Project,Country,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0
Chalco Boffa,Guinea,44.3418896361892,35.74397353899005,39.994049963085295,46.404918621452296,36.791171570895074,33.54760074808359,35.184590682793996,35.86586668383917,36.37832994150404,36.37832994150404,36.44206490596381,36.44206490596381,36.44206490596381,36.44206490596381,36.44206490596381,36.44206490596381
Alufer (Bel Air),Guinea,33.974480406580184,27.740319725955825,32.868157228362804,39.14270362929691,41.42689908218171,37.37842353620157,39.243689411455975,39.908815582565715,40.43410186700769,40.43410186700769,40.5044669935476,40.5044669935476,40.5044669935476,40.5044669935476,40.5044669935476,40.5044669935476
Weipa,Australia,31.892606070985927,29.37679309728656,35.50570689605497,36.77779618328167,37.576148695340564,33.89281542776513,35.727795298578044,35.535366460957,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615,34.38857593864615
Gove,Australia,20.142169784926647,17.684001344810017,19.948004570492984,21.836043277178312,21.311105843389754,19.9121182623146,21.072627555072483,20.970852428173085,22.236105355877047,22.236105355877047,22.236105355877047,22.236105355877047,22.236105355877047,22.236105355877047,22.236105355877047,22.236105355877047
AMR,Guinea,45.71312645473958,37.0401880440681,42.05010277821899,48.343943392132005,48.678203241072104,44.76702893579297,46.62803434830964,47.295844867186354,47.823497306062755,47.823497306062755,47.89413599940573,47.89413599940573,47.89413599940573,47.89413599940573,47.89413599940573,47.89413599940573
Gujarat & Maharashtra,India,44.49053077728954,39.2566088804775,45.819529211958866,49.62562999211001,48.71816270117217,44.62040971627963,48.75269474539839,48.28531386471716,48.427939518925704,48.32180278595389,48.21566605298207,48.21566605298207,48.21566605298207,48.21566605298207,48.21566605298207,48.21566605298207
West Kalimantan,Indonesia,35.85498680352527,29.526261689312573,31.314125197551373,34.457367188274326,35.205503158936274,33.8315742252765,36.03252032174288,35.77183739255465,35.810200538128406,35.74881890292025,35.68743726771209,35.68743726771209,35.68743726771209,35.68743726771209,35.68743726771209,35.68743726771209
Henan-Chine,Guinea,37.04358602565448,29.717316684617025,33.87609955977389,40.01797773973501,40.484227656721075,36.90748217927025,38.64340475185604,39.279788893373855,39.782610629244296,39.782610629244296,39.849925148782894,39.849925148782894,39.849925148782894,39.849925148782894,39.849925148782894,39.849925148782894
Kuantan & Johor,Malaysia,40.76923373451453,37.31830448421287,42.364464429339904,46.88725774053256,50.575136275437295,48.13146254813289,51.37640353196451,50.997469516808756,51.02975111247394,50.93967212510393,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905,50.849593137733905
