Name3,Name1,Name,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
Americas,Dominican Republic,Dom. Rep.,0.292710388303262,0.0,0.0,0.0,0.0,2.0586734692559996,2.0586734692559996,2.4000000003,2.4000000003,2.4000000003,2.14285714272,2.14285714272,2.14285714272,2.14285714272,2.14285714272,2.14285714272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Americas,Jamaica,Discovery Bay,0.0,0.42102678568734,1.141450154150613,0.494738947665226,0.12029336733923998,3.007334183481,3.007334183481,3.04528061205,3.04528061205,3.04528061205,3.04528061205,3.04528061205,3.04528061205,3.04528061205,3.04528061205,3.04528061205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Ghana,Awaso,1.3269347654486856,0.9655555555676251,0.6861401818420372,0.34431848127749537,0.36666666667125,0.183333333335625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,CBG,3.481756338035663,2.6767676765,0.1834035043300453,0.9448278423935152,0.8739499872863423,3.5849785147930175,4.0278194238396425,4.375902584416838,6.353803819009464,8.759359374595089,11.164914930180714,11.164914930180714,11.164914930180714,11.535179965248142,12.087475883580142,12.087475883580142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,AMC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107840908880125,4.21568181776025,4.6840909086225,4.6840909086225,4.6840909086225,5.204545454024999,5.204545454024999,5.204545454024999,5.204545454024999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,GAC,0.0,0.0,0.0,0.0,2.6417525775975,7.185567011065199,7.185567011065199,4.1482352941695,2.894117647095,2.894117647095,2.894117647095,2.894117647095,2.894117647095,2.894117647095,2.894117647095,2.894117647095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Solomon Islands,Solomon Islands,0.3042065570335156,1.9553399997164755,2.127207699518451,1.5179483550828894,2.044799999703504,2.044799999703504,2.044799999703504,1.93608247443048,1.93608247443048,1.93608247443048,1.93608247443048,1.93608247443048,1.93608247443048,1.93608247443048,1.93608247443048,1.93608247443048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Australia,Metallica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Australia,Aurukun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.083333333537,4.333333334148,5.416666667685,5.416666667685,5.416666667685,5.416666667685,5.416666667685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Australia,Metro LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Americas,Brazil,MRN,4.6217644499405885,2.5923062308133487,0.21417893582741693,0.5636067321066317,0.0,1.209876543225,1.209876543225,0.9898989897510001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Americas,Brazil,Juruti,0.0,0.7787092375,1.4587490121797728,1.399452493475966,1.91639722857858,1.91639722857858,1.91639722857858,1.91639722857858,1.91639722857858,1.91639722857858,1.91639722857858,1.91639722857858,1.91639722857858,1.91639722857858,1.91639722857858,1.91639722857858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Americas,Brazil,Mirai,0.037926,0.0,0.0,0.0,0.0,0.938864628891,0.938864628891,1.061728395075,1.061728395075,1.061728395075,0.938864628891,1.877729257782,1.877729257782,1.877729257782,1.877729257782,2.816593886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Australia,Metro BH1,0.0,0.0,0.0,0.590257901158191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Australia,Amrun,0.0,0.0,0.0,0.0,6.306769994991655,8.827016622363441,7.707497206013443,8.9789295383975,8.1659214083975,8.4369241183975,8.4369241183975,8.4369241183975,8.4369241183975,8.541083676375624,8.541083676375624,8.541083676375624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Americas,Brazil,Rondon do Para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Australia,Huntly,0.033846153846120004,0.4230769230765,1.13414783840125,1.3772329119282003,1.5827338131659998,1.5827338131659998,1.5827338131659998,1.692307692306,1.692307692306,2.1153846153825,2.1153846153825,2.1153846153825,2.1153846153825,2.1153846153825,2.1153846153825,2.1153846153825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia ex-China,Vietnam,Vietnam Others,0.12243163582475143,0.46527195331841054,0.7141370267193957,0.15756299022785888,0.5676280759448775,1.135256151889755,1.135256151889755,1.01615384615283,1.01615384615283,1.01615384615283,1.01615384615283,1.01615384615283,1.01615384615283,1.01615384615283,1.01615384615283,1.01615384615283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,SMB Malapouya,7.634577536251892,3.763071637711763,4.75,15.0,15.0,15.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,Rundi,0.0,0.0,0.0,0.0,0.0,1.97668112801625,3.162689804826,5.207142856809599,6.694897958755199,7.438775509728,7.852040815824,7.852040815824,8.26530612192,8.26530612192,8.26530612192,8.26530612192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Australia,Metro Blend,0.0,0.0,0.0,0.0,1.4687047182522561,3.190445935196328,5.156448335587299,4.789804755444164,4.76944629798419,4.748713834739682,4.727651000321392,4.706279404755832,4.684606150959368,4.662626148548775,4.640321183496576,4.640321183496576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Turkey,Seydisehir,0.0,0.0,0.12361988896896843,0.3709675321910775,0.8163531748386559,2.3324376443352035,3.498656465145475,3.3302327698127048,3.3302327698127048,3.3302327698127048,3.3302327698127048,3.3302327698127048,3.3302327698127048,3.3302327698127048,3.3302327698127048,3.3302327698127048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Australia,Amrun HT,0.0,0.0,0.0,6.514565987451187,4.2649087917027195,1.364792412281667,2.653053870971667,3.2983193667930455,4.120613914893045,3.846515732193045,3.846515732193045,3.846515732193045,3.846515732193045,3.846515732193045,3.846515732193045,3.846515732193045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Australia,Metro BH1 Xinfa,0.0,0.0,1.562995294225844,2.4100312896203144,1.9546130392678334,1.9546130392678334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,Dian Dian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77951219510816,2.482419512175883,2.482419512175883,2.594937110090724,2.594937110090724,2.88326345565636,2.972523364573968,2.972523364573968,2.972523364573968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,Dynamic,0.0,0.0,0.0,0.0,0.0,1.151515151514,5.59636363635804,6.00186915905616,7.1915887852596,7.1915887852596,7.67102803761024,7.67102803761024,7.990654205844,7.750708214129999,7.750708214129999,7.750708214129999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other,Other,Other,0.5607012188546582,1.0672765387194716,0.36882599582787107,0.5688049535051332,0.3811701919188108,0.4534305300745711,0.4534305300745711,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,GDM,0.0,0.0,2.0,1.46,2.0,2.308148148152,4.286666666684,4.499552287416959,4.579552287416959,4.579552287416959,4.7595025415744,4.7595025415744,4.7595025415744,4.7595025415744,4.7595025415744,4.7995025415744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,Ashapura Guinea,0.0,0.0,0.2049382704406859,0.0,0.0,1.53703703705625,3.0740740741125,4.61111111116875,4.61111111116875,4.61111111116875,5.123456790187499,5.123456790187499,5.123456790187499,5.123456790187499,5.123456790187499,5.123456790187499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,SMB Kaboye,0.0,8.169934639606083,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,SMB Dabiss S,0.0,6.142063522238999,16.870924918658947,13.09720710192815,6.65350408845204,17.895838618460377,15.852334110312146,18.226125760659038,18.527919816693668,16.98139963853082,17.05309073935097,19.33680854716145,19.4221524002696,19.509514487836547,19.59901424247905,28.78901424247905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,Weiqiao Self Supply,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,AGB2A,0.0,0.0,0.0,0.0,1.0831586303024998,4.386792452725125,4.804209183366,4.899512195083981,8.165853658473301,8.61951219505515,8.61951219505515,8.61951219505515,9.073170731637001,9.073170731637001,9.073170731637001,9.073170731637001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Sierra Leone,Mokanji,0.0,0.0,0.0,0.05209968552131701,0.0,1.0564705882485,1.0564705882485,1.1076307562907002,1.1076307562907002,1.1076307562907002,1.1076307562907002,1.1076307562907002,1.1076307562907002,1.1076307562907002,1.1076307562907002,1.1076307562907002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,SMB Santou-Houda,0.0,0.0,0.0,0.0,0.0,0.0,8.9,13.9,26.4,33.4,33.4,34.74903431015796,34.74903431015796,34.74903431015796,34.74903431015796,25.649034310157965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,CBK Kindia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,SPIC self supply,0.0,0.0,0.0,0.0,0.0,0.92842105257216,5.5555555552,5.5555555552,5.5555555552,5.5555555552,4.3859649119999995,4.3859649119999995,4.3859649119999995,6.0130718954999995,6.0130718954999995,6.0130718954999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,SPIC to Mkt,,,,,,,,,,,,,,,,,,,,,,,,,
