,,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Guangxi,Reserve,28419.999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Alumina Grade,0.5239688416192659,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Silica Grade,0.08527661437344951,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,A/S,6.144343856390261,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Factor X,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Closed,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Purchased,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Alumina Profile Starting grade,0.5669342866320458,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Alumina Profile Depletion grade,0.461092580624954,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Alumina Profile Scaled mean,0.5940594059405937,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Alumina Profile Scaled variance,0.022056661111655683,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Alumina Profile Alpha value,5.90099009900991,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Alumina Profile Beta value,4.032343234323445,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Starting ratio,11.198066678271251,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Depletion ratio,4.4638658116675245,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Silica Profile Starting grade,0.04117608814739949,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Silica Profile Depletion grade,0.12700522608681677,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Silica Profile Scaled mean,0.5138176531282241,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Silica Profile Scaled variance,0.0456317703694982,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Silica Profile Alpha value,2.2990539559114156,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Silica Profile Beta value,2.1754010222589866,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,Grade Profile Alumina Grade,0.5669342866320458,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5653320916364595,0.5539107816497735,0.5503255074754334,0.5470395615481916,0.5441969806948864,0.5399496524369072,0.536216190332107,0.5328364444518681,0.5296182609730897,0.5296182609730897,0.5296182609730897,0.5296182609730897
Guangxi,Grade Profile Silica Grade,0.04117608814739949,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.041418088904987445,0.04931814691429062,0.05308029576326156,0.056841124157078274,0.0602747944080239,0.06562274267414006,0.07045555126058044,0.07487550106595749,0.07908055846531656,0.07908055846531656,0.07908055846531656,0.07908055846531656
